Order ID,Order State,Region (Order),Inventory Location,Region (Inventory),Process,Subprocess,Sub TAT (Days),Sub Actual Start Date,Sub Actual End Date,Status Type,Status,Quantity,Actual Days,Order Start Date,Month,Process Sequence,Subprocess Sequence
ORD0011,Ranchi,North,Patna,North,Invoice,Authorize Payment,0,6/13/2025,6/13/2025,On Time,1,1099,0,6/13/2025,June,1,2
ORD0011,Ranchi,North,Patna,North,Invoice,Validate Tax and Charges,0,6/13/2025,6/13/2025,On Time,1,1099,0,6/13/2025,June,1,3
ORD0011,Ranchi,North,Patna,North,Invoice,Update Accounts Payable,0,6/13/2025,6/13/2025,On Time,1,1099,0,6/13/2025,June,1,4
ORD0011,Ranchi,North,Patna,North,Payment,Verify Invoice Details,1,7/31/2025,8/1/2025,On Time,1,1099,1,6/13/2025,June,5,1
ORD0011,Ranchi,North,Patna,North,Payment,Authorize Payment,1,8/1/2025,8/2/2025,On Time,1,1099,1,6/13/2025,June,5,2
ORD0011,Ranchi,North,Patna,North,Payment,Process Payment,1,8/2/2025,8/3/2025,On Time,1,1099,1,6/13/2025,June,5,3
ORD0011,Ranchi,North,Patna,North,Procurement,Submit New Request,2,6/13/2025,6/15/2025,On Time,1,1099,2,6/13/2025,June,2,1
ORD0011,Ranchi,North,Patna,North,Procurement,Review Request,2,6/15/2025,6/17/2025,On Time,1,1099,2,6/13/2025,June,2,2
ORD0011,Ranchi,North,Patna,North,Procurement,Prepare PO,2,6/17/2025,6/19/2025,On Time,1,1099,2,6/13/2025,June,2,3
ORD0011,Ranchi,North,Patna,North,Procurement,Send PO to Supplier,2,6/19/2025,6/21/2025,On Time,1,1099,2,6/13/2025,June,2,4
ORD0011,Ranchi,North,Patna,North,Procurement,Receive Raw Material,3,6/21/2025,6/26/2025,Delay,1,1099,5,6/13/2025,June,2,5
ORD0011,Ranchi,North,Patna,North,Procurement,Quality Check,2,6/24/2025,6/26/2025,On Time,1,1099,2,6/13/2025,June,2,6
ORD0011,Ranchi,North,Patna,North,Procurement,Receive Raw Material in Store,2,6/26/2025,6/28/2025,On Time,1,1099,2,6/13/2025,June,2,7
ORD0011,Ranchi,North,Patna,North,Production,Initiate Production,11,6/28/2025,7/9/2025,On Time,1,1099,11,6/13/2025,June,3,1
ORD0011,Ranchi,North,Patna,North,Production,Issue Raw Material,6,7/9/2025,7/15/2025,On Time,1,1099,6,6/13/2025,June,3,2
ORD0011,Ranchi,North,Patna,North,Production,Complete Production,10,7/15/2025,7/25/2025,On Time,1,1099,10,6/13/2025,June,3,3
ORD0012,Bhopal,South,Kolkata,East,Dispatch,Verify Shipping Details,2,8/20/2025,8/22/2025,On Time,1,870,2,6/20/2025,June,4,1
ORD0012,Bhopal,South,Kolkata,East,Dispatch,Generate Shipping Labels,2,8/22/2025,8/24/2025,On Time,1,870,2,6/20/2025,June,4,2
ORD0012,Bhopal,South,Kolkata,East,Dispatch,Schedule Pickup or Delivery,2,8/24/2025,8/26/2025,On Time,1,870,2,6/20/2025,June,4,3
ORD0012,Bhopal,South,Kolkata,East,Invoice,Verify Invoice Details,2,6/20/2025,6/22/2025,On Time,1,870,2,6/20/2025,June,1,1
ORD0012,Bhopal,South,Kolkata,East,Invoice,Authorize Payment,2,6/22/2025,6/24/2025,On Time,1,870,2,6/20/2025,June,1,2
ORD0012,Bhopal,South,Kolkata,East,Invoice,Validate Tax and Charges,2,6/24/2025,6/26/2025,On Time,1,870,2,6/20/2025,June,1,3
ORD0012,Bhopal,South,Kolkata,East,Invoice,Update Accounts Payable,2,6/26/2025,6/29/2025,Delay,1,870,3,6/20/2025,June,1,4
ORD0012,Bhopal,South,Kolkata,East,Payment,Verify Invoice Details,4,8/26/2025,8/30/2025,On Time,1,870,4,6/20/2025,June,5,1
ORD0012,Bhopal,South,Kolkata,East,Payment,Authorize Payment,2,8/30/2025,9/1/2025,On Time,1,870,2,6/20/2025,June,5,2
ORD0012,Bhopal,South,Kolkata,East,Payment,Process Payment,4,9/1/2025,9/5/2025,On Time,1,870,4,6/20/2025,June,5,3
ORD0012,Bhopal,South,Kolkata,East,Procurement,Submit New Request,6,6/28/2025,7/4/2025,On Time,1,870,6,6/20/2025,June,2,1
ORD0012,Bhopal,South,Kolkata,East,Procurement,Review Request,2,7/4/2025,7/6/2025,On Time,1,870,2,6/20/2025,June,2,2
ORD0012,Bhopal,South,Kolkata,East,Procurement,Prepare PO,2,7/6/2025,7/8/2025,On Time,1,870,2,6/20/2025,June,2,3
ORD0012,Bhopal,South,Kolkata,East,Procurement,Send PO to Supplier,6,7/8/2025,7/14/2025,On Time,1,870,6,6/20/2025,June,2,4
ORD0012,Bhopal,South,Kolkata,East,Procurement,Receive Raw Material,3,7/14/2025,7/18/2025,Delay,1,870,4,6/20/2025,June,2,5
ORD0012,Bhopal,South,Kolkata,East,Procurement,Quality Check,5,7/17/2025,7/22/2025,On Time,1,870,5,6/20/2025,June,2,6
ORD0012,Bhopal,South,Kolkata,East,Procurement,Receive Raw Material in Store,5,7/22/2025,7/27/2025,On Time,1,870,5,6/20/2025,June,2,7
ORD0012,Bhopal,South,Kolkata,East,Production,Initiate Production,7,7/27/2025,8/3/2025,On Time,1,870,7,6/20/2025,June,3,1
ORD0012,Bhopal,South,Kolkata,East,Production,Issue Raw Material,8,8/3/2025,8/11/2025,On Time,1,870,8,6/20/2025,June,3,2
ORD0012,Bhopal,South,Kolkata,East,Production,Complete Production,9,8/11/2025,8/20/2025,On Time,1,870,9,6/20/2025,June,3,3
ORD0013,Jaipur,North,Assam,West,Dispatch,Verify Shipping Details,2,6/27/2025,6/29/2025,On Time,1,350,2,6/15/2025,June,4,1
ORD0013,Jaipur,North,Assam,West,Dispatch,Generate Shipping Labels,6,6/29/2025,7/5/2025,On Time,1,350,6,6/15/2025,June,4,2
ORD0013,Jaipur,North,Assam,West,Dispatch,Schedule Pickup or Delivery,2,7/5/2025,7/7/2025,On Time,1,350,2,6/15/2025,June,4,3
ORD0013,Jaipur,North,Assam,West,Invoice,Verify Invoice Details,6,6/15/2025,6/21/2025,On Time,1,350,6,6/15/2025,June,1,1
ORD0013,Jaipur,North,Assam,West,Invoice,Authorize Payment,2,6/21/2025,6/25/2025,Delay,1,350,4,6/15/2025,June,1,2
ORD0013,Jaipur,North,Assam,West,Invoice,Validate Tax and Charges,2,6/23/2025,6/25/2025,On Time,1,350,2,6/15/2025,June,1,3
ORD0013,Jaipur,North,Assam,West,Invoice,Update Accounts Payable,2,6/25/2025,6/27/2025,On Time,1,350,2,6/15/2025,June,1,4
ORD0013,Jaipur,North,Assam,West,Payment,Verify Invoice Details,4,7/7/2025,7/11/2025,On Time,1,350,4,6/15/2025,June,5,1
ORD0013,Jaipur,North,Assam,West,Payment,Authorize Payment,6,7/11/2025,7/17/2025,On Time,1,350,6,6/15/2025,June,5,2
ORD0013,Jaipur,North,Assam,West,Payment,Process Payment,2,7/17/2025,7/19/2025,On Time,1,350,2,6/15/2025,June,5,3
ORD0014,Jaipur,East,Chennai,South,Dispatch,Verify Shipping Details,4,7/2/2025,7/6/2025,On Time,1,428,4,6/15/2025,June,4,1
ORD0014,Jaipur,East,Chennai,South,Dispatch,Generate Shipping Labels,5,7/6/2025,7/11/2025,On Time,1,428,5,6/15/2025,June,4,2
ORD0014,Jaipur,East,Chennai,South,Dispatch,Schedule Pickup or Delivery,4,7/11/2025,7/15/2025,On Time,1,428,4,6/15/2025,June,4,3
ORD0014,Jaipur,East,Chennai,South,Invoice,Verify Invoice Details,5,6/15/2025,6/21/2025,Delay,1,428,6,6/15/2025,June,1,1
ORD0014,Jaipur,East,Chennai,South,Invoice,Authorize Payment,2,6/20/2025,6/22/2025,On Time,1,428,2,6/15/2025,June,1,2
ORD0014,Jaipur,East,Chennai,South,Invoice,Validate Tax and Charges,4,6/22/2025,6/26/2025,On Time,1,428,4,6/15/2025,June,1,3
ORD0014,Jaipur,East,Chennai,South,Invoice,Update Accounts Payable,6,6/26/2025,7/2/2025,On Time,1,428,6,6/15/2025,June,1,4
ORD0014,Jaipur,East,Chennai,South,Payment,Verify Invoice Details,2,7/15/2025,7/17/2025,On Time,1,428,2,6/15/2025,June,5,1
ORD0014,Jaipur,East,Chennai,South,Payment,Authorize Payment,2,7/17/2025,7/19/2025,On Time,1,428,2,6/15/2025,June,5,2
ORD0014,Jaipur,East,Chennai,South,Payment,Process Payment,2,7/19/2025,7/21/2025,On Time,1,428,2,6/15/2025,June,5,3
ORD0015,Bhopal,North,Ghaziabad,North,Dispatch,Verify Shipping Details,1,7/16/2025,7/17/2025,On Time,1,1365,1,6/17/2025,June,4,1
ORD0015,Bhopal,North,Ghaziabad,North,Dispatch,Generate Shipping Labels,1,7/17/2025,7/18/2025,On Time,1,1365,1,6/17/2025,June,4,2
ORD0015,Bhopal,North,Ghaziabad,North,Dispatch,Schedule Pickup or Delivery,1,7/18/2025,7/19/2025,On Time,1,1365,1,6/17/2025,June,4,3
ORD0015,Bhopal,North,Ghaziabad,North,Invoice,Verify Invoice Details,0,6/17/2025,6/17/2025,On Time,1,1365,0,6/17/2025,June,1,1
ORD0015,Bhopal,North,Ghaziabad,North,Invoice,Authorize Payment,0,6/17/2025,6/17/2025,On Time,1,1365,0,6/17/2025,June,1,2
ORD0015,Bhopal,North,Ghaziabad,North,Invoice,Validate Tax and Charges,0,6/17/2025,6/19/2025,Delay,1,1365,2,6/17/2025,June,1,3
ORD0015,Bhopal,North,Ghaziabad,North,Invoice,Update Accounts Payable,0,6/17/2025,6/17/2025,On Time,1,1365,0,6/17/2025,June,1,4
ORD0015,Bhopal,North,Ghaziabad,North,Payment,Verify Invoice Details,1,7/19/2025,7/20/2025,On Time,1,1365,1,6/17/2025,June,5,1
ORD0015,Bhopal,North,Ghaziabad,North,Payment,Authorize Payment,1,7/20/2025,7/21/2025,On Time,1,1365,1,6/17/2025,June,5,2
ORD0015,Bhopal,North,Ghaziabad,North,Payment,Process Payment,1,7/21/2025,7/22/2025,On Time,1,1365,1,6/17/2025,June,5,3
ORD0015,Bhopal,North,Ghaziabad,North,Procurement,Submit New Request,4,6/17/2025,6/21/2025,On Time,1,1365,4,6/17/2025,June,2,1
ORD0015,Bhopal,North,Ghaziabad,North,Procurement,Review Request,6,6/21/2025,6/27/2025,On Time,1,1365,6,6/17/2025,June,2,2
ORD0015,Bhopal,North,Ghaziabad,North,Procurement,Prepare PO,4,6/27/2025,7/1/2025,On Time,1,1365,4,6/17/2025,June,2,3
ORD0015,Bhopal,North,Ghaziabad,North,Procurement,Send PO to Supplier,6,7/1/2025,7/7/2025,On Time,1,1365,6,6/17/2025,June,2,4
ORD0015,Bhopal,North,Ghaziabad,North,Procurement,Receive Raw Material,3,7/7/2025,7/10/2025,On Time,1,1365,3,6/17/2025,June,2,5
ORD0015,Bhopal,North,Ghaziabad,North,Procurement,Quality Check,2,7/10/2025,7/12/2025,On Time,1,1365,2,6/17/2025,June,2,6
ORD0015,Bhopal,North,Ghaziabad,North,Procurement,Receive Raw Material in Store,4,7/12/2025,7/16/2025,On Time,1,1365,4,6/17/2025,June,2,7
ORD0016,Chennai,North,Indore,West,Dispatch,Verify Shipping Details,2,7/24/2025,7/26/2025,On Time,1,1412,2,6/11/2025,June,4,1
ORD0016,Chennai,North,Indore,West,Dispatch,Generate Shipping Labels,2,7/26/2025,7/28/2025,On Time,1,1412,2,6/11/2025,June,4,2
ORD0016,Chennai,North,Indore,West,Dispatch,Schedule Pickup or Delivery,2,7/28/2025,7/30/2025,On Time,1,1412,2,6/11/2025,June,4,3
ORD0016,Chennai,North,Indore,West,Invoice,Verify Invoice Details,2,6/11/2025,6/13/2025,On Time,1,1412,2,6/11/2025,June,1,1
ORD0016,Chennai,North,Indore,West,Invoice,Authorize Payment,2,6/13/2025,6/15/2025,On Time,1,1412,2,6/11/2025,June,1,2
ORD0016,Chennai,North,Indore,West,Invoice,Validate Tax and Charges,2,6/15/2025,6/17/2025,On Time,1,1412,2,6/11/2025,June,1,3
ORD0016,Chennai,North,Indore,West,Invoice,Update Accounts Payable,2,6/17/2025,6/19/2025,On Time,1,1412,2,6/11/2025,June,1,4
ORD0016,Chennai,North,Indore,West,Payment,Verify Invoice Details,2,7/30/2025,8/1/2025,On Time,1,1412,2,6/11/2025,June,5,1
ORD0016,Chennai,North,Indore,West,Payment,Authorize Payment,5,8/1/2025,8/6/2025,On Time,1,1412,5,6/11/2025,June,5,2
ORD0016,Chennai,North,Indore,West,Payment,Process Payment,2,8/6/2025,8/8/2025,On Time,1,1412,2,6/11/2025,June,5,3
ORD0016,Chennai,North,Indore,West,Procurement,Submit New Request,2,6/19/2025,6/21/2025,On Time,1,1412,2,6/11/2025,June,2,1
ORD0016,Chennai,North,Indore,West,Procurement,Review Request,2,6/21/2025,6/23/2025,On Time,1,1412,2,6/11/2025,June,2,2
ORD0016,Chennai,North,Indore,West,Procurement,Prepare PO,2,6/23/2025,6/25/2025,On Time,1,1412,2,6/11/2025,June,2,3
ORD0016,Chennai,North,Indore,West,Procurement,Send PO to Supplier,2,6/25/2025,6/27/2025,On Time,1,1412,2,6/11/2025,June,2,4
ORD0016,Chennai,North,Indore,West,Procurement,Receive Raw Material,3,6/27/2025,6/30/2025,On Time,1,1412,3,6/11/2025,June,2,5
ORD0016,Chennai,North,Indore,West,Procurement,Quality Check,2,6/30/2025,7/2/2025,On Time,1,1412,2,6/11/2025,June,2,6
ORD0016,Chennai,North,Indore,West,Procurement,Receive Raw Material in Store,2,7/2/2025,7/4/2025,On Time,1,1412,2,6/11/2025,June,2,7
ORD0016,Chennai,North,Indore,West,Production,Initiate Production,7,7/4/2025,7/11/2025,On Time,1,1412,7,6/11/2025,June,3,1
ORD0016,Chennai,North,Indore,West,Production,Issue Raw Material,6,7/11/2025,7/17/2025,On Time,1,1412,6,6/11/2025,June,3,2
ORD0016,Chennai,North,Indore,West,Production,Complete Production,7,7/17/2025,7/24/2025,On Time,1,1412,7,6/11/2025,June,3,3
ORD0017,Vishakhapatnam,East,Haridwar,North,Dispatch,Verify Shipping Details,2,8/1/2025,8/3/2025,On Time,1,1243,2,6/15/2025,June,4,1
ORD0017,Vishakhapatnam,East,Haridwar,North,Dispatch,Generate Shipping Labels,2,8/3/2025,8/5/2025,On Time,1,1243,2,6/15/2025,June,4,2
ORD0017,Vishakhapatnam,East,Haridwar,North,Dispatch,Schedule Pickup or Delivery,4,8/5/2025,8/9/2025,On Time,1,1243,4,6/15/2025,June,4,3
ORD0017,Vishakhapatnam,East,Haridwar,North,Invoice,Verify Invoice Details,2,6/15/2025,6/17/2025,On Time,1,1243,2,6/15/2025,June,1,1
ORD0017,Vishakhapatnam,East,Haridwar,North,Invoice,Authorize Payment,2,6/17/2025,6/19/2025,On Time,1,1243,2,6/15/2025,June,1,2
ORD0017,Vishakhapatnam,East,Haridwar,North,Invoice,Validate Tax and Charges,2,6/19/2025,6/21/2025,On Time,1,1243,2,6/15/2025,June,1,3
ORD0017,Vishakhapatnam,East,Haridwar,North,Invoice,Update Accounts Payable,4,6/21/2025,6/25/2025,On Time,1,1243,4,6/15/2025,June,1,4
ORD0017,Vishakhapatnam,East,Haridwar,North,Payment,Verify Invoice Details,2,8/9/2025,8/11/2025,On Time,1,1243,2,6/15/2025,June,5,1
ORD0017,Vishakhapatnam,East,Haridwar,North,Payment,Authorize Payment,6,8/11/2025,8/17/2025,On Time,1,1243,6,6/15/2025,June,5,2
ORD0017,Vishakhapatnam,East,Haridwar,North,Payment,Process Payment,5,8/17/2025,8/22/2025,On Time,1,1243,5,6/15/2025,June,5,3
ORD0017,Vishakhapatnam,East,Haridwar,North,Procurement,Submit New Request,4,6/25/2025,6/29/2025,On Time,1,1243,4,6/15/2025,June,2,1
ORD0017,Vishakhapatnam,East,Haridwar,North,Procurement,Review Request,2,6/29/2025,7/1/2025,On Time,1,1243,2,6/15/2025,June,2,2
ORD0017,Vishakhapatnam,East,Haridwar,North,Procurement,Prepare PO,2,7/1/2025,7/3/2025,On Time,1,1243,2,6/15/2025,June,2,3
ORD0017,Vishakhapatnam,East,Haridwar,North,Procurement,Send PO to Supplier,2,7/3/2025,7/5/2025,On Time,1,1243,2,6/15/2025,June,2,4
ORD0017,Vishakhapatnam,East,Haridwar,North,Procurement,Receive Raw Material,3,7/5/2025,7/8/2025,On Time,1,1243,3,6/15/2025,June,2,5
ORD0017,Vishakhapatnam,East,Haridwar,North,Procurement,Quality Check,2,7/8/2025,7/10/2025,On Time,1,1243,2,6/15/2025,June,2,6
ORD0017,Vishakhapatnam,East,Haridwar,North,Procurement,Receive Raw Material in Store,2,7/10/2025,7/12/2025,On Time,1,1243,2,6/15/2025,June,2,7
ORD0017,Vishakhapatnam,East,Haridwar,North,Production,Initiate Production,7,7/12/2025,7/19/2025,On Time,1,1243,7,6/15/2025,June,3,1
ORD0017,Vishakhapatnam,East,Haridwar,North,Production,Issue Raw Material,6,7/19/2025,7/25/2025,On Time,1,1243,6,6/15/2025,June,3,2
ORD0017,Vishakhapatnam,East,Haridwar,North,Production,Complete Production,7,7/25/2025,8/1/2025,On Time,1,1243,7,6/15/2025,June,3,3
ORD0018,Delhi,West,Indore,West,Dispatch,Verify Shipping Details,1,6/19/2025,6/20/2025,On Time,1,1063,1,6/19/2025,June,4,1
ORD0018,Delhi,West,Indore,West,Dispatch,Generate Shipping Labels,1,6/20/2025,6/21/2025,On Time,1,1063,1,6/19/2025,June,4,2
ORD0018,Delhi,West,Indore,West,Dispatch,Schedule Pickup or Delivery,1,6/21/2025,6/23/2025,Delay,1,1063,2,6/19/2025,June,4,3
ORD0018,Delhi,West,Indore,West,Invoice,Verify Invoice Details,0,6/19/2025,6/19/2025,On Time,1,1063,0,6/19/2025,June,1,1
ORD0018,Delhi,West,Indore,West,Invoice,Authorize Payment,0,6/19/2025,6/19/2025,On Time,1,1063,0,6/19/2025,June,1,2
ORD0018,Delhi,West,Indore,West,Invoice,Validate Tax and Charges,0,6/19/2025,6/19/2025,On Time,1,1063,0,6/19/2025,June,1,3
ORD0018,Delhi,West,Indore,West,Invoice,Update Accounts Payable,0,6/19/2025,6/19/2025,On Time,1,1063,0,6/19/2025,June,1,4
ORD0018,Delhi,West,Indore,West,Payment,Verify Invoice Details,1,6/22/2025,6/23/2025,On Time,1,1063,1,6/19/2025,June,5,1
ORD0018,Delhi,West,Indore,West,Payment,Authorize Payment,1,6/23/2025,6/24/2025,On Time,1,1063,1,6/19/2025,June,5,2
ORD0018,Delhi,West,Indore,West,Payment,Process Payment,1,6/24/2025,6/25/2025,On Time,1,1063,1,6/19/2025,June,5,3
ORD0019,Vishakhapatnam,North,Kerala,South,Dispatch,Verify Shipping Details,2,6/22/2025,6/24/2025,On Time,1,349,2,6/18/2025,June,4,1
ORD0019,Vishakhapatnam,North,Kerala,South,Dispatch,Generate Shipping Labels,2,6/24/2025,6/26/2025,On Time,1,349,2,6/18/2025,June,4,2
ORD0019,Vishakhapatnam,North,Kerala,South,Dispatch,Schedule Pickup or Delivery,2,6/26/2025,6/30/2025,Delay,1,349,4,6/18/2025,June,4,3
ORD0019,Vishakhapatnam,North,Kerala,South,Invoice,Verify Invoice Details,1,6/18/2025,6/19/2025,On Time,1,349,1,6/18/2025,June,1,1
ORD0019,Vishakhapatnam,North,Kerala,South,Invoice,Authorize Payment,1,6/19/2025,6/20/2025,On Time,1,349,1,6/18/2025,June,1,2
ORD0019,Vishakhapatnam,North,Kerala,South,Invoice,Validate Tax and Charges,1,6/20/2025,6/23/2025,Delay,1,349,3,6/18/2025,June,1,3
ORD0019,Vishakhapatnam,North,Kerala,South,Invoice,Update Accounts Payable,1,6/21/2025,6/22/2025,On Time,1,349,1,6/18/2025,June,1,4
ORD0019,Vishakhapatnam,North,Kerala,South,Payment,Verify Invoice Details,1,6/28/2025,6/29/2025,On Time,1,349,1,6/18/2025,June,5,1
ORD0019,Vishakhapatnam,North,Kerala,South,Payment,Authorize Payment,1,6/29/2025,6/30/2025,On Time,1,349,1,6/18/2025,June,5,2
ORD0019,Vishakhapatnam,North,Kerala,South,Payment,Process Payment,1,6/30/2025,7/1/2025,On Time,1,349,1,6/18/2025,June,5,3
ORD0020,Chennai,North,Indore,West,Dispatch,Verify Shipping Details,2,7/31/2025,8/2/2025,On Time,1,1124,2,6/18/2025,June,4,1
ORD0020,Chennai,North,Indore,West,Dispatch,Generate Shipping Labels,2,8/2/2025,8/5/2025,Delay,1,1124,3,6/18/2025,June,4,2
ORD0020,Chennai,North,Indore,West,Dispatch,Schedule Pickup or Delivery,2,8/4/2025,8/6/2025,On Time,1,1124,2,6/18/2025,June,4,3
ORD0020,Chennai,North,Indore,West,Invoice,Verify Invoice Details,2,6/18/2025,6/21/2025,Delay,1,1124,3,6/18/2025,June,1,1
ORD0020,Chennai,North,Indore,West,Invoice,Authorize Payment,2,6/20/2025,6/22/2025,On Time,1,1124,2,6/18/2025,June,1,2
ORD0020,Chennai,North,Indore,West,Invoice,Validate Tax and Charges,2,6/22/2025,6/24/2025,On Time,1,1124,2,6/18/2025,June,1,3
ORD0020,Chennai,North,Indore,West,Invoice,Update Accounts Payable,2,6/24/2025,6/26/2025,On Time,1,1124,2,6/18/2025,June,1,4
ORD0020,Chennai,North,Indore,West,Payment,Verify Invoice Details,6,8/6/2025,8/12/2025,On Time,1,1124,6,6/18/2025,June,5,1
ORD0020,Chennai,North,Indore,West,Payment,Authorize Payment,2,8/12/2025,8/14/2025,On Time,1,1124,2,6/18/2025,June,5,2
ORD0020,Chennai,North,Indore,West,Payment,Process Payment,5,8/14/2025,8/19/2025,On Time,1,1124,5,6/18/2025,June,5,3
ORD0020,Chennai,North,Indore,West,Procurement,Submit New Request,2,6/26/2025,6/30/2025,Delay,1,1124,4,6/18/2025,June,2,1
ORD0020,Chennai,North,Indore,West,Procurement,Review Request,2,6/28/2025,6/30/2025,On Time,1,1124,2,6/18/2025,June,2,2
ORD0020,Chennai,North,Indore,West,Procurement,Prepare PO,2,6/30/2025,7/2/2025,On Time,1,1124,2,6/18/2025,June,2,3
ORD0020,Chennai,North,Indore,West,Procurement,Send PO to Supplier,2,7/2/2025,7/4/2025,On Time,1,1124,2,6/18/2025,June,2,4
ORD0020,Chennai,North,Indore,West,Procurement,Receive Raw Material,3,7/4/2025,7/7/2025,On Time,1,1124,3,6/18/2025,June,2,5
ORD0020,Chennai,North,Indore,West,Procurement,Quality Check,2,7/7/2025,7/9/2025,On Time,1,1124,2,6/18/2025,June,2,6
ORD0020,Chennai,North,Indore,West,Procurement,Receive Raw Material in Store,2,7/9/2025,7/11/2025,On Time,1,1124,2,6/18/2025,June,2,7
ORD0020,Chennai,North,Indore,West,Production,Initiate Production,7,7/11/2025,7/18/2025,On Time,1,1124,7,6/18/2025,June,3,1
ORD0020,Chennai,North,Indore,West,Production,Issue Raw Material,6,7/18/2025,7/24/2025,On Time,1,1124,6,6/18/2025,June,3,2
ORD0020,Chennai,North,Indore,West,Production,Complete Production,7,7/24/2025,8/2/2025,Delay,1,1124,9,6/18/2025,June,3,3
ORD0021,Ranchi,West,Kerala,South,Dispatch,Verify Shipping Details,2,8/16/2025,8/18/2025,On Time,1,1117,2,6/13/2025,June,4,1
ORD0021,Ranchi,West,Kerala,South,Dispatch,Generate Shipping Labels,2,8/18/2025,8/22/2025,Delay,1,1117,4,6/13/2025,June,4,2
ORD0021,Ranchi,West,Kerala,South,Dispatch,Schedule Pickup or Delivery,2,8/20/2025,8/22/2025,On Time,1,1117,2,6/13/2025,June,4,3
ORD0021,Ranchi,West,Kerala,South,Invoice,Verify Invoice Details,2,6/13/2025,6/17/2025,Delay,1,1117,4,6/13/2025,June,1,1
ORD0021,Ranchi,West,Kerala,South,Invoice,Authorize Payment,2,6/15/2025,6/17/2025,On Time,1,1117,2,6/13/2025,June,1,2
ORD0021,Ranchi,West,Kerala,South,Invoice,Validate Tax and Charges,2,6/17/2025,6/19/2025,On Time,1,1117,2,6/13/2025,June,1,3
ORD0021,Ranchi,West,Kerala,South,Invoice,Update Accounts Payable,2,6/19/2025,6/21/2025,On Time,1,1117,2,6/13/2025,June,1,4
ORD0021,Ranchi,West,Kerala,South,Payment,Verify Invoice Details,2,8/22/2025,8/24/2025,On Time,1,1117,2,6/13/2025,June,5,1
ORD0021,Ranchi,West,Kerala,South,Payment,Authorize Payment,2,8/24/2025,8/26/2025,On Time,1,1117,2,6/13/2025,June,5,2
ORD0021,Ranchi,West,Kerala,South,Payment,Process Payment,2,8/26/2025,8/30/2025,Delay,1,1117,4,6/13/2025,June,5,3
ORD0021,Ranchi,West,Kerala,South,Procurement,Submit New Request,4,6/21/2025,6/25/2025,On Time,1,1117,4,6/13/2025,June,2,1
ORD0021,Ranchi,West,Kerala,South,Procurement,Review Request,2,6/25/2025,6/27/2025,On Time,1,1117,2,6/13/2025,June,2,2
ORD0021,Ranchi,West,Kerala,South,Procurement,Prepare PO,6,6/27/2025,7/3/2025,On Time,1,1117,6,6/13/2025,June,2,3
ORD0021,Ranchi,West,Kerala,South,Procurement,Send PO to Supplier,6,7/3/2025,7/9/2025,On Time,1,1117,6,6/13/2025,June,2,4
ORD0021,Ranchi,West,Kerala,South,Procurement,Receive Raw Material,3,7/9/2025,7/12/2025,On Time,1,1117,3,6/13/2025,June,2,5
ORD0021,Ranchi,West,Kerala,South,Procurement,Quality Check,6,7/12/2025,7/18/2025,On Time,1,1117,6,6/13/2025,June,2,6
ORD0021,Ranchi,West,Kerala,South,Procurement,Receive Raw Material in Store,5,7/18/2025,7/23/2025,On Time,1,1117,5,6/13/2025,June,2,7
ORD0021,Ranchi,West,Kerala,South,Production,Initiate Production,11,7/23/2025,8/3/2025,On Time,1,1117,11,6/13/2025,June,3,1
ORD0021,Ranchi,West,Kerala,South,Production,Issue Raw Material,6,8/3/2025,8/9/2025,On Time,1,1117,6,6/13/2025,June,3,2
ORD0021,Ranchi,West,Kerala,South,Production,Complete Production,7,8/9/2025,8/16/2025,On Time,1,1117,7,6/13/2025,June,3,3
ORD0022,Bhopal,South,Raipur,East,Dispatch,Verify Shipping Details,2,7/27/2025,7/29/2025,On Time,1,353,2,6/14/2025,June,4,1
ORD0022,Bhopal,South,Raipur,East,Dispatch,Generate Shipping Labels,2,7/29/2025,7/31/2025,On Time,1,353,2,6/14/2025,June,4,2
ORD0022,Bhopal,South,Raipur,East,Dispatch,Schedule Pickup or Delivery,2,7/31/2025,8/2/2025,On Time,1,353,2,6/14/2025,June,4,3
ORD0022,Bhopal,South,Raipur,East,Invoice,Verify Invoice Details,2,6/14/2025,6/16/2025,On Time,1,353,2,6/14/2025,June,1,1
ORD0022,Bhopal,South,Raipur,East,Invoice,Authorize Payment,2,6/16/2025,6/18/2025,On Time,1,353,2,6/14/2025,June,1,2
ORD0022,Bhopal,South,Raipur,East,Invoice,Validate Tax and Charges,2,6/18/2025,6/20/2025,On Time,1,353,2,6/14/2025,June,1,3
ORD0022,Bhopal,South,Raipur,East,Invoice,Update Accounts Payable,2,6/20/2025,6/22/2025,On Time,1,353,2,6/14/2025,June,1,4
ORD0022,Bhopal,South,Raipur,East,Payment,Verify Invoice Details,2,8/2/2025,8/4/2025,On Time,1,353,2,6/14/2025,June,5,1
