Customer,Product,Month,Year,Date,Sales,Financial Year
Customer 10,Product 10,October,2021,01-10-2021,3186597,2021-2022
Customer 10,Product 10,November,2021,01-11-2021,3598056,2021-2022
Customer 10,Product 10,December,2021,01-12-2021,5852827,2021-2022
Customer 10,Product 10,January,2022,01-01-2022,8928831,2021-2022
Customer 10,Product 10,February,2022,01-02-2022,3622351,2021-2022
Customer 10,Product 10,March,2022,01-03-2022,3670845,2021-2022
Customer 10,Product 10,April,2022,01-04-2022,4203998,2022-2023
Customer 10,Product 10,May,2022,01-05-2022,9553683,2022-2023
Customer 10,Product 10,June,2022,01-06-2022,5730263,2022-2023
Customer 10,Product 10,July,2022,01-07-2022,8475352,2022-2023
Customer 10,Product 10,August,2022,01-08-2022,7118472,2022-2023
Customer 10,Product 10,September,2022,01-09-2022,8586789,2022-2023
Customer 10,Product 10,October,2022,01-10-2022,9667054,2022-2023
Customer 10,Product 10,November,2022,01-11-2022,8888988,2022-2023
Customer 10,Product 10,December,2022,01-12-2022,6678916,2022-2023
Customer 10,Product 10,January,2023,01-01-2023,7580326,2022-2023
Customer 10,Product 10,February,2023,01-02-2023,7347265,2022-2023
Customer 10,Product 10,March,2023,01-03-2023,374035,2022-2023
Customer 10,Product 10,April,2023,01-04-2023,1981571,2023-2024
Customer 10,Product 10,May,2023,01-05-2023,6955655,2023-2024
Customer 10,Product 10,June,2023,01-06-2023,3728096,2023-2024
Customer 10,Product 10,July,2023,01-07-2023,7404106,2023-2024
Customer 10,Product 10,August,2023,01-08-2023,,2023-2024
Customer 10,Product 10,September,2023,01-09-2023,,2023-2024
Customer 10,Product 10,October,2023,01-10-2023,,2023-2024
Customer 10,Product 10,November,2023,01-11-2023,,2023-2024
Customer 10,Product 10,December,2023,01-12-2023,,2023-2024
Customer 10,Product 10,January,2024,01-01-2024,,2023-2024
Customer 10,Product 10,February,2024,01-02-2024,,2023-2024
Customer 10,Product 10,March,2024,01-03-2024,,2023-2024
Customer 10,Product 10,April,2024,01-04-2024,,2024-2025
Customer 10,Product 10,May,2024,01-05-2024,,2024-2025
Customer 10,Product 10,June,2024,01-06-2024,,2024-2025
Customer 10,Product 10,July,2024,01-07-2024,,2024-2025
Customer 10,Product 10,August,2024,01-08-2024,,2024-2025
Customer 10,Product 10,September,2024,01-09-2024,,2024-2025
Customer 10,Product 10,October,2024,01-10-2024,,2024-2025
Customer 10,Product 10,November,2024,01-11-2024,,2024-2025
Customer 10,Product 10,December,2024,01-12-2024,,2024-2025
Customer 10,Product 10,January,2025,01-01-2025,,2024-2025
Customer 10,Product 10,February,2025,01-02-2025,,2024-2025
Customer 10,Product 10,March,2025,01-03-2025,,2024-2025
Customer 10,Product 4,April,2021,01-04-2021,,2021-2022
Customer 10,Product 4,May,2021,01-05-2021,,2021-2022
Customer 10,Product 4,June,2021,01-06-2021,,2021-2022
Customer 10,Product 4,July,2021,01-07-2021,,2021-2022
Customer 10,Product 4,August,2021,01-08-2021,,2021-2022
Customer 10,Product 4,September,2021,01-09-2021,,2021-2022
Customer 10,Product 4,October,2021,01-10-2021,,2021-2022
Customer 10,Product 4,November,2021,01-11-2021,,2021-2022
Customer 10,Product 4,December,2021,01-12-2021,,2021-2022
Customer 10,Product 4,January,2022,01-01-2022,2562369,2021-2022
Customer 10,Product 4,February,2022,01-02-2022,3369500,2021-2022
Customer 10,Product 4,March,2022,01-03-2022,4401073,2021-2022
Customer 10,Product 4,April,2022,01-04-2022,2611454,2022-2023
Customer 10,Product 4,May,2022,01-05-2022,4111501,2022-2023
Customer 10,Product 4,June,2022,01-06-2022,5757583,2022-2023
Customer 10,Product 4,July,2022,01-07-2022,7435641,2022-2023
Customer 10,Product 4,August,2022,01-08-2022,7695229,2022-2023
Customer 10,Product 4,September,2022,01-09-2022,8245624,2022-2023
Customer 10,Product 4,October,2022,01-10-2022,7467695,2022-2023
Customer 10,Product 4,November,2022,01-11-2022,6842290,2022-2023
Customer 10,Product 4,December,2022,01-12-2022,2451314,2022-2023
Customer 10,Product 4,January,2023,01-01-2023,4062207,2022-2023
Customer 10,Product 4,February,2023,01-02-2023,4829377,2022-2023
Customer 10,Product 4,March,2023,01-03-2023,920624,2022-2023
Customer 10,Product 4,April,2023,01-04-2023,5330864,2023-2024
Customer 10,Product 4,May,2023,01-05-2023,4419725,2023-2024
Customer 10,Product 4,June,2023,01-06-2023,8040882,2023-2024
Customer 10,Product 4,July,2023,01-07-2023,9781217,2023-2024
Customer 10,Product 4,August,2023,01-08-2023,5604450,2023-2024
Customer 10,Product 4,September,2023,01-09-2023,3294595,2023-2024
Customer 10,Product 4,October,2023,01-10-2023,529668,2023-2024
Customer 10,Product 4,November,2023,01-11-2023,9253969,2023-2024
Customer 10,Product 4,December,2023,01-12-2023,9199246,2023-2024
Customer 10,Product 4,January,2024,01-01-2024,2604603,2023-2024
Customer 10,Product 4,February,2024,01-02-2024,6984570,2023-2024
Customer 10,Product 4,March,2024,01-03-2024,846802,2023-2024
Customer 10,Product 4,April,2024,01-04-2024,1745533,2024-2025
Customer 10,Product 4,May,2024,01-05-2024,2246410,2024-2025
Customer 10,Product 4,June,2024,01-06-2024,3015490,2024-2025
Customer 10,Product 4,July,2024,01-07-2024,9958731,2024-2025
Customer 10,Product 4,August,2024,01-08-2024,6999558,2024-2025
Customer 10,Product 4,September,2024,01-09-2024,3903598,2024-2025
Customer 10,Product 4,October,2024,01-10-2024,7397297,2024-2025
Customer 10,Product 4,November,2024,01-11-2024,9161018,2024-2025
Customer 10,Product 4,December,2024,01-12-2024,9591154,2024-2025
Customer 10,Product 4,January,2025,01-01-2025,672853,2024-2025
Customer 10,Product 4,February,2025,01-02-2025,4005766,2024-2025
Customer 10,Product 4,March,2025,01-03-2025,1156885,2024-2025
Customer 10,Product 5,April,2021,01-04-2021,4539657,2021-2022
Customer 10,Product 5,May,2021,01-05-2021,4947111,2021-2022
Customer 10,Product 5,June,2021,01-06-2021,3052887,2021-2022
Customer 10,Product 5,July,2021,01-07-2021,6601019,2021-2022
Customer 10,Product 5,August,2021,01-08-2021,9707030,2021-2022
Customer 10,Product 5,September,2021,01-09-2021,7456914,2021-2022
Customer 10,Product 5,October,2021,01-10-2021,5400511,2021-2022
Customer 10,Product 5,November,2021,01-11-2021,9288084,2021-2022
Customer 10,Product 5,December,2021,01-12-2021,122683,2021-2022
Customer 10,Product 5,January,2022,01-01-2022,9738625,2021-2022
Customer 10,Product 5,February,2022,01-02-2022,3633076,2021-2022
Customer 10,Product 5,March,2022,01-03-2022,3485584,2021-2022
Customer 10,Product 5,April,2022,01-04-2022,9557665,2022-2023
Customer 10,Product 5,May,2022,01-05-2022,2069147,2022-2023
Customer 10,Product 5,June,2022,01-06-2022,9198969,2022-2023
Customer 10,Product 5,July,2022,01-07-2022,761317,2022-2023
Customer 10,Product 5,August,2022,01-08-2022,3022274,2022-2023
Customer 10,Product 5,September,2022,01-09-2022,1038518,2022-2023
Customer 10,Product 5,October,2022,01-10-2022,3270521,2022-2023
Customer 10,Product 5,November,2022,01-11-2022,9348731,2022-2023
Customer 10,Product 5,December,2022,01-12-2022,8448862,2022-2023
Customer 10,Product 5,January,2023,01-01-2023,3177319,2022-2023
Customer 10,Product 5,February,2023,01-02-2023,703350,2022-2023
Customer 10,Product 5,March,2023,01-03-2023,7628416,2022-2023
Customer 10,Product 5,April,2023,01-04-2023,8253591,2023-2024
Customer 10,Product 5,May,2023,01-05-2023,1128864,2023-2024
Customer 10,Product 5,June,2023,01-06-2023,2273580,2023-2024
Customer 10,Product 5,July,2023,01-07-2023,1190385,2023-2024
Customer 10,Product 5,August,2023,01-08-2023,7630682,2023-2024
Customer 10,Product 5,September,2023,01-09-2023,4342537,2023-2024
Customer 10,Product 5,October,2023,01-10-2023,,2023-2024
Customer 10,Product 5,November,2023,01-11-2023,,2023-2024
Customer 10,Product 5,December,2023,01-12-2023,,2023-2024
Customer 10,Product 5,January,2024,01-01-2024,,2023-2024
Customer 10,Product 5,February,2024,01-02-2024,,2023-2024
Customer 10,Product 5,March,2024,01-03-2024,,2023-2024
Customer 10,Product 5,April,2024,01-04-2024,,2024-2025
Customer 10,Product 5,May,2024,01-05-2024,,2024-2025
Customer 10,Product 5,June,2024,01-06-2024,,2024-2025
Customer 10,Product 5,July,2024,01-07-2024,,2024-2025
Customer 10,Product 5,August,2024,01-08-2024,,2024-2025
Customer 10,Product 5,September,2024,01-09-2024,,2024-2025
Customer 10,Product 5,October,2024,01-10-2024,,2024-2025
Customer 10,Product 5,November,2024,01-11-2024,,2024-2025
Customer 10,Product 5,December,2024,01-12-2024,,2024-2025
Customer 10,Product 5,January,2025,01-01-2025,,2024-2025
Customer 10,Product 5,February,2025,01-02-2025,,2024-2025
Customer 10,Product 5,March,2025,01-03-2025,,2024-2025
Customer 10,Product 6,April,2021,01-04-2021,,2021-2022
Customer 10,Product 6,May,2021,01-05-2021,,2021-2022
Customer 10,Product 6,June,2021,01-06-2021,,2021-2022
Customer 10,Product 6,July,2021,01-07-2021,,2021-2022
Customer 10,Product 6,August,2021,01-08-2021,,2021-2022
Customer 10,Product 6,September,2021,01-09-2021,,2021-2022
Customer 10,Product 6,October,2021,01-10-2021,,2021-2022
Customer 10,Product 6,November,2021,01-11-2021,,2021-2022
Customer 10,Product 6,December,2021,01-12-2021,,2021-2022
Customer 10,Product 6,January,2022,01-01-2022,1928272,2021-2022
Customer 10,Product 6,February,2022,01-02-2022,5003995,2021-2022
Customer 10,Product 6,March,2022,01-03-2022,2537674,2021-2022
Customer 10,Product 6,April,2022,01-04-2022,4349355,2022-2023
Customer 10,Product 6,May,2022,01-05-2022,6850699,2022-2023
Customer 10,Product 6,June,2022,01-06-2022,7288692,2022-2023
Customer 10,Product 6,July,2022,01-07-2022,144599,2022-2023
Customer 10,Product 6,August,2022,01-08-2022,668810,2022-2023
Customer 10,Product 6,September,2022,01-09-2022,8128080,2022-2023
Customer 10,Product 6,October,2022,01-10-2022,6246080,2022-2023
Customer 10,Product 6,November,2022,01-11-2022,9558293,2022-2023
Customer 10,Product 6,December,2022,01-12-2022,6867028,2022-2023
Customer 10,Product 6,January,2023,01-01-2023,2625734,2022-2023
Customer 10,Product 6,February,2023,01-02-2023,1010941,2022-2023
Customer 10,Product 6,March,2023,01-03-2023,3020180,2022-2023
Customer 10,Product 6,April,2023,01-04-2023,5589339,2023-2024
Customer 10,Product 6,May,2023,01-05-2023,7303168,2023-2024
Customer 10,Product 6,June,2023,01-06-2023,818505,2023-2024
Customer 10,Product 6,July,2023,01-07-2023,5704860,2023-2024
Customer 10,Product 6,August,2023,01-08-2023,302282,2023-2024
Customer 10,Product 6,September,2023,01-09-2023,9276314,2023-2024
Customer 10,Product 6,October,2023,01-10-2023,5718154,2023-2024
Customer 10,Product 6,November,2023,01-11-2023,7234429,2023-2024
Customer 10,Product 6,December,2023,01-12-2023,5119401,2023-2024
Customer 10,Product 6,January,2024,01-01-2024,,2023-2024
Customer 10,Product 6,February,2024,01-02-2024,,2023-2024
Customer 10,Product 6,March,2024,01-03-2024,,2023-2024
Customer 10,Product 6,April,2024,01-04-2024,,2024-2025
Customer 10,Product 6,May,2024,01-05-2024,,2024-2025
Customer 10,Product 6,June,2024,01-06-2024,,2024-2025
Customer 10,Product 6,July,2024,01-07-2024,,2024-2025
Customer 10,Product 6,August,2024,01-08-2024,,2024-2025
Customer 10,Product 6,September,2024,01-09-2024,,2024-2025
Customer 10,Product 6,October,2024,01-10-2024,,2024-2025
Customer 10,Product 6,November,2024,01-11-2024,,2024-2025
Customer 10,Product 6,December,2024,01-12-2024,,2024-2025
Customer 10,Product 6,January,2025,01-01-2025,,2024-2025
Customer 10,Product 6,February,2025,01-02-2025,,2024-2025
Customer 10,Product 6,March,2025,01-03-2025,,2024-2025
Customer 10,Product 9,April,2021,01-04-2021,8504868,2021-2022
Customer 10,Product 9,May,2021,01-05-2021,7645591,2021-2022
Customer 10,Product 9,June,2021,01-06-2021,2264949,2021-2022
Customer 10,Product 9,July,2021,01-07-2021,6816149,2021-2022
Customer 10,Product 9,August,2021,01-08-2021,294636,2021-2022
Customer 10,Product 9,September,2021,01-09-2021,2947098,2021-2022
Customer 10,Product 9,October,2021,01-10-2021,5196463,2021-2022
Customer 10,Product 9,November,2021,01-11-2021,2788252,2021-2022
Customer 10,Product 9,December,2021,01-12-2021,204668,2021-2022
Customer 10,Product 9,January,2022,01-01-2022,2052527,2021-2022
Customer 10,Product 9,February,2022,01-02-2022,1240984,2021-2022
Customer 10,Product 9,March,2022,01-03-2022,5881758,2021-2022
Customer 10,Product 9,April,2022,01-04-2022,6005986,2022-2023
Customer 10,Product 9,May,2022,01-05-2022,4964064,2022-2023
Customer 10,Product 9,June,2022,01-06-2022,8591102,2022-2023
Customer 10,Product 9,July,2022,01-07-2022,1270019,2022-2023
Customer 10,Product 9,August,2022,01-08-2022,8604448,2022-2023
Customer 10,Product 9,September,2022,01-09-2022,8416081,2022-2023
Customer 10,Product 9,October,2022,01-10-2022,5212047,2022-2023
Customer 10,Product 9,November,2022,01-11-2022,1574769,2022-2023
Customer 10,Product 9,December,2022,01-12-2022,9461461,2022-2023
Customer 10,Product 9,January,2023,01-01-2023,8340290,2022-2023
Customer 10,Product 9,February,2023,01-02-2023,3551063,2022-2023
Customer 10,Product 9,March,2023,01-03-2023,8211558,2022-2023
Customer 10,Product 9,April,2023,01-04-2023,513117,2023-2024
Customer 10,Product 9,May,2023,01-05-2023,8385515,2023-2024
Customer 10,Product 9,June,2023,01-06-2023,6195373,2023-2024
Customer 10,Product 9,July,2023,01-07-2023,2148088,2023-2024
Customer 10,Product 9,August,2023,01-08-2023,976421,2023-2024
Customer 10,Product 9,September,2023,01-09-2023,3291979,2023-2024
Customer 10,Product 9,October,2023,01-10-2023,6179023,2023-2024
Customer 10,Product 9,November,2023,01-11-2023,,2023-2024
Customer 10,Product 9,December,2023,01-12-2023,,2023-2024
Customer 10,Product 9,January,2024,01-01-2024,,2023-2024
Customer 10,Product 9,February,2024,01-02-2024,,2023-2024
Customer 10,Product 9,March,2024,01-03-2024,,2023-2024
Customer 10,Product 9,April,2024,01-04-2024,,2024-2025
Customer 10,Product 9,May,2024,01-05-2024,,2024-2025
Customer 10,Product 9,June,2024,01-06-2024,,2024-2025
Customer 10,Product 9,July,2024,01-07-2024,,2024-2025
Customer 10,Product 9,August,2024,01-08-2024,,2024-2025
Customer 10,Product 9,September,2024,01-09-2024,,2024-2025
Customer 10,Product 9,October,2024,01-10-2024,,2024-2025
Customer 10,Product 9,November,2024,01-11-2024,,2024-2025
Customer 10,Product 9,December,2024,01-12-2024,,2024-2025
Customer 10,Product 9,January,2025,01-01-2025,,2024-2025
Customer 10,Product 9,February,2025,01-02-2025,,2024-2025
Customer 10,Product 9,March,2025,01-03-2025,,2024-2025
Customer 11,Product 10,April,2021,01-04-2021,4356370,2021-2022
Customer 11,Product 10,May,2021,01-05-2021,7825133,2021-2022
Customer 11,Product 10,June,2021,01-06-2021,8268007,2021-2022
Customer 11,Product 10,July,2021,01-07-2021,5357973,2021-2022
Customer 11,Product 10,August,2021,01-08-2021,1863522,2021-2022
Customer 11,Product 10,September,2021,01-09-2021,2489207,2021-2022
Customer 11,Product 10,October,2021,01-10-2021,5345158,2021-2022
Customer 11,Product 10,November,2021,01-11-2021,8652856,2021-2022
Customer 11,Product 10,December,2021,01-12-2021,457865,2021-2022
Customer 11,Product 10,January,2022,01-01-2022,2477111,2021-2022
Customer 11,Product 10,February,2022,01-02-2022,5629840,2021-2022
Customer 11,Product 10,March,2022,01-03-2022,1332688,2021-2022
Customer 11,Product 10,April,2022,01-04-2022,5124420,2022-2023
Customer 11,Product 10,May,2022,01-05-2022,9414165,2022-2023
Customer 11,Product 10,June,2022,01-06-2022,1791213,2022-2023
Customer 11,Product 10,July,2022,01-07-2022,697278,2022-2023
Customer 11,Product 10,August,2022,01-08-2022,1130646,2022-2023
Customer 11,Product 10,September,2022,01-09-2022,7764949,2022-2023
Customer 11,Product 10,October,2022,01-10-2022,4972985,2022-2023
Customer 11,Product 10,November,2022,01-11-2022,7300182,2022-2023
Customer 11,Product 10,December,2022,01-12-2022,9095058,2022-2023
Customer 11,Product 10,January,2023,01-01-2023,1504620,2022-2023
Customer 11,Product 10,February,2023,01-02-2023,3047363,2022-2023
Customer 11,Product 10,March,2023,01-03-2023,5666100,2022-2023
Customer 11,Product 10,April,2023,01-04-2023,5572926,2023-2024
Customer 11,Product 10,May,2023,01-05-2023,3056087,2023-2024
Customer 11,Product 10,June,2023,01-06-2023,1797778,2023-2024
Customer 11,Product 10,July,2023,01-07-2023,4519639,2023-2024
Customer 11,Product 10,August,2023,01-08-2023,,2023-2024
Customer 11,Product 10,September,2023,01-09-2023,,2023-2024
Customer 11,Product 10,October,2023,01-10-2023,,2023-2024
Customer 11,Product 10,November,2023,01-11-2023,,2023-2024
Customer 11,Product 10,December,2023,01-12-2023,,2023-2024
Customer 11,Product 10,January,2024,01-01-2024,,2023-2024
Customer 11,Product 10,February,2024,01-02-2024,,2023-2024
Customer 11,Product 10,March,2024,01-03-2024,,2023-2024
Customer 11,Product 10,April,2024,01-04-2024,,2024-2025
Customer 11,Product 10,May,2024,01-05-2024,,2024-2025
Customer 11,Product 10,June,2024,01-06-2024,,2024-2025
Customer 11,Product 10,July,2024,01-07-2024,,2024-2025
Customer 11,Product 10,August,2024,01-08-2024,,2024-2025
Customer 11,Product 10,September,2024,01-09-2024,,2024-2025
Customer 11,Product 10,October,2024,01-10-2024,,2024-2025
Customer 11,Product 10,November,2024,01-11-2024,,2024-2025
Customer 11,Product 10,December,2024,01-12-2024,,2024-2025
Customer 11,Product 10,January,2025,01-01-2025,,2024-2025
Customer 11,Product 10,February,2025,01-02-2025,,2024-2025
Customer 11,Product 10,March,2025,01-03-2025,,2024-2025
Customer 11,Product 4,April,2021,01-04-2021,8927995,2021-2022
Customer 11,Product 4,May,2021,01-05-2021,4882488,2021-2022
Customer 11,Product 4,June,2021,01-06-2021,8794763,2021-2022
Customer 11,Product 4,July,2021,01-07-2021,7025374,2021-2022
Customer 11,Product 4,August,2021,01-08-2021,1331711,2021-2022
Customer 11,Product 4,September,2021,01-09-2021,6254711,2021-2022
Customer 11,Product 4,October,2021,01-10-2021,313846,2021-2022
Customer 11,Product 4,November,2021,01-11-2021,8802068,2021-2022
Customer 11,Product 4,December,2021,01-12-2021,1189568,2021-2022
Customer 11,Product 4,January,2022,01-01-2022,2023295,2021-2022
Customer 11,Product 4,February,2022,01-02-2022,2007811,2021-2022
Customer 11,Product 4,March,2022,01-03-2022,4144208,2021-2022
Customer 11,Product 4,April,2022,01-04-2022,9064085,2022-2023
Customer 11,Product 4,May,2022,01-05-2022,4204900,2022-2023
Customer 11,Product 4,June,2022,01-06-2022,7154449,2022-2023
Customer 11,Product 4,July,2022,01-07-2022,9290844,2022-2023
Customer 11,Product 4,August,2022,01-08-2022,2297701,2022-2023
Customer 11,Product 4,September,2022,01-09-2022,6341135,2022-2023
Customer 11,Product 4,October,2022,01-10-2022,2108094,2022-2023
Customer 11,Product 4,November,2022,01-11-2022,6660208,2022-2023
Customer 11,Product 4,December,2022,01-12-2022,4034776,2022-2023
Customer 11,Product 4,January,2023,01-01-2023,2566693,2022-2023
Customer 11,Product 4,February,2023,01-02-2023,9962694,2022-2023
Customer 11,Product 4,March,2023,01-03-2023,4189260,2022-2023
Customer 11,Product 4,April,2023,01-04-2023,7087476,2023-2024
Customer 11,Product 4,May,2023,01-05-2023,5971568,2023-2024
Customer 11,Product 4,June,2023,01-06-2023,9072818,2023-2024
