Invoice,Category,SKU,Customer,Frequency,Quantity,Transact,RecencyED,RecencySD,Month
2024-06-22,Category B,SKU-349,Customer 049,42,20,4693,72 days,282 days,June
2024-06-22,Category B,SKU-350,Customer 063,9,20,1980,72 days,282 days,June
2024-06-22,Category B,SKU-351,Customer 063,17,20,2750,72 days,282 days,June
2024-06-22,Category B,SKU-352,Customer 063,15,20,3686,72 days,282 days,June
2024-06-22,Category B,SKU-353,Customer 063,42,20,1382,72 days,282 days,June
2024-06-24,Category B,SKU-354,Customer 083,45,20,367,74 days,280 days,June
2024-06-24,Category B,SKU-355,Customer 004,28,20,1933,74 days,280 days,June
2024-06-24,Category B,SKU-356,Customer 004,1,20,6512,74 days,280 days,June
2024-06-24,Category B,SKU-357,Customer 029,39,20,1353,74 days,280 days,June
2024-06-24,Category B,SKU-358,Customer 084,18,20,1949,74 days,280 days,June
2024-06-24,Category B,SKU-359,Customer 004,7,20,720,74 days,280 days,June
2024-06-24,Category B,SKU-360,Customer 004,19,20,640,74 days,280 days,June
2024-06-24,Category B,SKU-361,Customer 004,5,20,894,74 days,280 days,June
2024-06-24,Category B,SKU-362,Customer 043,12,20,1692,74 days,280 days,June
2024-06-24,Category B,SKU-363,Customer 043,9,20,1541,74 days,280 days,June
2024-06-24,Category B,SKU-364,Customer 085,90,20,842,74 days,280 days,June
2024-06-24,Category B,SKU-365,Customer 085,220,20,1757,74 days,280 days,June
2024-06-24,Category B,SKU-366,Customer 029,219,20,2606,74 days,280 days,June
2024-06-24,Category B,SKU-367,Customer 028,93,20,4714,74 days,280 days,June
2024-06-24,Category B,SKU-368,Customer 043,97,20,5411,74 days,280 days,June
2024-06-24,Category B,SKU-369,Customer 029,135,20,2184,74 days,280 days,June
2024-06-24,Category B,SKU-370,Customer 043,64,20,1411,74 days,280 days,June
2024-06-24,Category B,SKU-371,Customer 029,14,20,1521,74 days,280 days,June
2024-06-25,Category B,SKU-372,Customer 015,45,20,1395,75 days,279 days,June
2024-06-25,Category B,SKU-373,Customer 016,179,20,2944,75 days,279 days,June
2024-06-25,Category B,SKU-374,Customer 082,174,20,4528,75 days,279 days,June
2024-06-25,Category B,SKU-375,Customer 016,133,20,3888,75 days,279 days,June
2024-06-26,Category B,SKU-376,Customer 066,145,20,3844,76 days,278 days,June
2024-06-26,Category B,SKU-377,Customer 066,2,20,1231,76 days,278 days,June
2024-06-26,Category B,SKU-378,Customer 066,37,20,1546,76 days,278 days,June
2024-06-26,Category B,SKU-379,Customer 066,1,20,1546,76 days,278 days,June
2024-06-26,Category B,SKU-380,Customer 066,3,20,2107,76 days,278 days,June
2024-06-26,Category B,SKU-381,Customer 066,2,20,2421,76 days,278 days,June
2024-06-26,Category B,SKU-382,Customer 019,52,20,2534,76 days,278 days,June
2024-06-26,Category B,SKU-383,Customer 033,83,20,2032,76 days,278 days,June
2024-06-27,Category B,SKU-384,Customer 086,194,20,2160,77 days,277 days,June
2024-06-27,Category B,SKU-385,Customer 087,145,20,3844,77 days,277 days,June
2024-06-27,Category B,SKU-386,Customer 088,56,20,746,77 days,277 days,June
2024-06-27,Category B,SKU-387,Customer 005,22,20,2167,77 days,277 days,June
2024-06-27,Category B,SKU-388,Customer 066,44,20,2786,77 days,277 days,June
2024-06-27,Category B,SKU-389,Customer 066,53,20,2786,77 days,277 days,June
2024-06-27,Category B,SKU-390,Customer 066,55,20,2786,77 days,277 days,June
2024-06-27,Category B,SKU-391,Customer 066,30,20,2786,77 days,277 days,June
2024-06-28,Category B,SKU-392,Customer 083,320,20,1663,78 days,276 days,June
2024-06-28,Category B,SKU-393,Customer 069,194,20,2160,78 days,276 days,June
2024-06-29,Category B,SKU-394,Customer 069,53,20,367,79 days,275 days,June
2024-06-29,Category B,SKU-395,Customer 069,45,20,367,79 days,275 days,June
2024-06-29,Category B,SKU-396,Customer 013,26,20,1253,79 days,275 days,June
2024-06-29,Category B,SKU-397,Customer 038,320,20,1663,79 days,275 days,June
2024-06-29,Category B,SKU-398,Customer 057,2,20,1866,79 days,275 days,June
2024-06-29,Category B,SKU-399,Customer 017,20,20,3769,79 days,275 days,June
2024-06-29,Category B,SKU-400,Customer 062,20,20,3769,79 days,275 days,June
2024-06-29,Category B,SKU-401,Customer 004,20,20,3769,79 days,275 days,June
2024-06-29,Category B,SKU-402,Customer 057,11,20,2810,79 days,275 days,June
2024-06-29,Category B,SKU-403,Customer 035,12,20,8639,79 days,275 days,June
2024-06-29,Category B,SKU-404,Customer 089,12,20,8639,79 days,275 days,June
2024-06-29,Category B,SKU-405,Customer 004,14,20,2206,79 days,275 days,June
2024-06-29,Category B,SKU-406,Customer 090,95,20,4413,79 days,275 days,June
2024-06-29,Category B,SKU-407,Customer 001,16,20,5641,79 days,275 days,June
2024-06-29,Category B,SKU-408,Customer 026,145,20,3844,79 days,275 days,June
2024-06-29,Category B,SKU-409,Customer 026,139,20,2380,79 days,275 days,June
2024-06-29,Category B,SKU-410,Customer 026,104,20,2380,79 days,275 days,June
2024-06-29,Category B,SKU-411,Customer 004,56,20,716,79 days,275 days,June
2024-06-29,Category B,SKU-412,Customer 004,51,20,716,79 days,275 days,June
2024-06-29,Category B,SKU-413,Customer 004,9,20,1963,79 days,275 days,June
2024-06-29,Category B,SKU-414,Customer 004,88,20,1668,79 days,275 days,June
2024-06-29,Category B,SKU-415,Customer 004,41,20,2325,79 days,275 days,June
2024-06-29,Category B,SKU-416,Customer 043,41,20,3386,79 days,275 days,June
2024-06-29,Category B,SKU-417,Customer 037,154,20,2681,79 days,275 days,June
2024-06-29,Category B,SKU-418,Customer 038,271,20,862,79 days,275 days,June
2024-06-29,Category B,SKU-419,Customer 038,297,20,1430,79 days,275 days,June
2024-06-29,Category B,SKU-420,Customer 078,297,20,1372,79 days,275 days,June
2024-06-29,Category B,SKU-421,Customer 078,165,20,1642,79 days,275 days,June
2024-06-29,Category B,SKU-422,Customer 013,360,20,1259,79 days,275 days,June
2024-06-29,Category B,SKU-423,Customer 011,22,20,2167,79 days,275 days,June
2024-06-29,Category B,SKU-424,Customer 038,218,20,2209,79 days,275 days,June
2024-06-29,Category B,SKU-425,Customer 038,218,20,2209,79 days,275 days,June
2024-06-29,Category B,SKU-426,Customer 038,210,20,2428,79 days,275 days,June
2024-06-29,Category B,SKU-427,Customer 046,3,20,830,79 days,275 days,June
2024-06-29,Category B,SKU-428,Customer 016,8,20,1217,79 days,275 days,June
2024-06-29,Category B,SKU-429,Customer 038,21,20,1152,79 days,275 days,June
2024-06-29,Category B,SKU-430,Customer 011,42,20,4693,79 days,275 days,June
2024-06-29,Category B,SKU-431,Customer 086,76,20,2534,79 days,275 days,June
2024-06-29,Category B,SKU-432,Customer 056,6,20,842,79 days,275 days,June
2024-06-29,Category B,SKU-433,Customer 016,97,20,1411,79 days,275 days,June
2024-06-29,Category B,SKU-434,Customer 056,90,20,842,79 days,275 days,June
2024-06-29,Category B,SKU-435,Customer 016,86,20,1904,79 days,275 days,June
2024-06-29,Category B,SKU-436,Customer 056,103,20,1066,79 days,275 days,June
2024-06-29,Category B,SKU-437,Customer 016,83,20,2117,79 days,275 days,June
2024-06-29,Category B,SKU-438,Customer 056,78,20,1296,79 days,275 days,June
2024-06-29,Category B,SKU-439,Customer 056,220,20,1757,79 days,275 days,June
2024-06-29,Category B,SKU-440,Customer 056,219,20,2714,79 days,275 days,June
2024-06-29,Category B,SKU-441,Customer 089,90,20,2981,79 days,275 days,June
2024-06-29,Category B,SKU-442,Customer 089,98,20,3168,79 days,275 days,June
2024-06-29,Category B,SKU-443,Customer 016,133,20,3888,79 days,275 days,June
2024-06-29,Category B,SKU-444,Customer 038,135,20,2275,79 days,275 days,June
2024-06-29,Category B,SKU-445,Customer 011,12,20,719,79 days,275 days,June
2024-06-29,Category B,SKU-446,Customer 011,10,20,1113,79 days,275 days,June
2024-06-29,Category B,SKU-447,Customer 011,13,20,1507,79 days,275 days,June
2024-06-29,Category B,SKU-448,Customer 011,14,20,2398,79 days,275 days,June
2024-06-29,Category B,SKU-449,Customer 030,43,20,1203,79 days,275 days,June
2024-06-29,Category B,SKU-450,Customer 030,14,20,1521,79 days,275 days,June
2024-06-30,Category B,SKU-451,Customer 018,97,20,1523,80 days,274 days,June
2024-06-30,Category B,SKU-452,Customer 006,22,20,3942,80 days,274 days,June
2024-06-30,Category B,SKU-453,Customer 091,6,20,2488,80 days,274 days,June
2024-06-30,Category B,SKU-454,Customer 091,27,20,2810,80 days,274 days,June
2024-06-30,Category B,SKU-455,Customer 091,11,20,2810,80 days,274 days,June
2024-06-30,Category B,SKU-456,Customer 069,41,20,659,80 days,274 days,June
2024-06-30,Category B,SKU-457,Customer 090,133,20,1120,80 days,274 days,June
2024-06-30,Category B,SKU-458,Customer 092,45,20,1395,80 days,274 days,June
2024-06-30,Category B,SKU-459,Customer 092,14,20,2298,80 days,274 days,June
2024-06-30,Category B,SKU-460,Customer 093,15,20,3237,80 days,274 days,June
2024-06-30,Category B,SKU-461,Customer 093,6,20,2948,80 days,274 days,June
2024-06-30,Category B,SKU-462,Customer 091,228,20,2285,80 days,274 days,June
2024-06-30,Category B,SKU-463,Customer 018,95,20,2380,80 days,274 days,June
2024-06-30,Category B,SKU-464,Customer 011,104,20,2380,80 days,274 days,June
2024-06-30,Category B,SKU-465,Customer 052,16,20,657,80 days,274 days,June
2024-06-30,Category B,SKU-466,Customer 018,6,20,1231,80 days,274 days,June
2024-06-30,Category B,SKU-467,Customer 018,11,20,1231,80 days,274 days,June
2024-06-30,Category B,SKU-468,Customer 018,8,20,1389,80 days,274 days,June
2024-06-30,Category B,SKU-469,Customer 066,35,20,1389,80 days,274 days,June
2024-06-30,Category B,SKU-470,Customer 018,35,20,1389,80 days,274 days,June
2024-06-30,Category B,SKU-471,Customer 018,9,20,1388,80 days,274 days,June
2024-06-30,Category B,SKU-472,Customer 018,6,20,1546,80 days,274 days,June
2024-06-30,Category B,SKU-473,Customer 018,37,20,1546,80 days,274 days,June
2024-06-30,Category B,SKU-474,Customer 018,6,20,1546,80 days,274 days,June
2024-06-30,Category B,SKU-475,Customer 066,39,20,2422,80 days,274 days,June
2024-06-30,Category B,SKU-476,Customer 018,9,20,2975,80 days,274 days,June
2024-06-30,Category B,SKU-477,Customer 018,39,20,2975,80 days,274 days,June
2024-06-30,Category B,SKU-478,Customer 018,14,20,2975,80 days,274 days,June
2024-06-30,Category B,SKU-479,Customer 048,148,20,2483,80 days,274 days,June
2024-06-30,Category B,SKU-480,Customer 037,22,20,2167,80 days,274 days,June
2024-06-30,Category B,SKU-481,Customer 038,218,20,2209,80 days,274 days,June
2024-06-30,Category B,SKU-482,Customer 037,26,20,2376,80 days,274 days,June
2024-06-30,Category B,SKU-483,Customer 094,210,20,2331,80 days,274 days,June
2024-06-30,Category B,SKU-484,Customer 095,210,20,2428,80 days,274 days,June
2024-06-30,Category B,SKU-485,Customer 096,22,20,1286,80 days,274 days,June
2024-06-30,Category B,SKU-486,Customer 004,1,20,1288,80 days,274 days,June
2024-06-30,Category B,SKU-487,Customer 004,1,20,2824,80 days,274 days,June
2024-06-30,Category B,SKU-488,Customer 004,3,20,2824,80 days,274 days,June
2024-06-30,Category B,SKU-489,Customer 004,2,20,3876,80 days,274 days,June
2024-06-30,Category B,SKU-490,Customer 023,42,20,4693,80 days,274 days,June
2024-06-30,Category B,SKU-491,Customer 030,80,20,2675,80 days,274 days,June
2024-06-30,Category B,SKU-492,Customer 091,34,20,2675,80 days,274 days,June
2024-06-30,Category B,SKU-493,Customer 039,30,20,2433,80 days,274 days,June
2024-06-30,Category B,SKU-494,Customer 052,1,20,3961,80 days,274 days,June
2024-06-30,Category B,SKU-495,Customer 066,5,20,4125,80 days,274 days,June
2024-06-30,Category B,SKU-496,Customer 011,5,20,4126,80 days,274 days,June
2024-06-30,Category B,SKU-497,Customer 070,97,20,1355,80 days,274 days,June
2024-06-30,Category B,SKU-498,Customer 070,90,20,809,80 days,274 days,June
2024-06-30,Category B,SKU-499,Customer 070,86,20,1828,80 days,274 days,June
2024-06-30,Category B,SKU-500,Customer 070,103,20,1023,80 days,274 days,June
2024-06-30,Category B,SKU-501,Customer 070,83,20,2032,80 days,274 days,June
2024-06-30,Category B,SKU-502,Customer 070,179,20,2827,80 days,274 days,June
2024-06-30,Category B,SKU-503,Customer 011,219,20,2714,80 days,274 days,June
2024-06-30,Category B,SKU-504,Customer 052,90,20,2862,80 days,274 days,June
2024-06-30,Category B,SKU-505,Customer 070,133,20,3732,80 days,274 days,June
2024-06-30,Category B,SKU-506,Customer 070,133,20,3733,80 days,274 days,June
2024-06-30,Category B,SKU-507,Customer 011,135,20,2275,80 days,274 days,June
2024-06-30,Category B,SKU-508,Customer 052,1,20,1431,80 days,274 days,June
2024-06-07,Category B,SKU-509,Customer 044,6,20,1706,86 days,268 days,June
2024-09-07,Category B,SKU-510,Customer 037,154,20,2681,89 days,265 days,September
2024-09-07,Category B,SKU-511,Customer 049,6,20,9843,89 days,265 days,September
2024-10-07,Category B,SKU-512,Customer 060,28,20,1933,90 days,264 days,October
2024-11-07,Category B,SKU-513,Customer 003,8,20,1217,91 days,263 days,November
2024-11-07,Category B,SKU-514,Customer 097,12,20,1624,91 days,263 days,November
2024-11-07,Category B,SKU-515,Customer 098,42,20,1328,91 days,263 days,November
2024-07-15,Category B,SKU-516,Customer 099,165,20,1642,95 days,259 days,July
2024-07-15,Category B,SKU-517,Customer 067,210,20,2331,95 days,259 days,July
2024-07-15,Category B,SKU-518,Customer 003,10,20,2663,95 days,259 days,July
2024-07-16,Category B,SKU-519,Customer 010,3,20,2663,96 days,258 days,July
2024-07-16,Category B,SKU-520,Customer 040,46,20,5371,96 days,258 days,July
2024-07-16,Category B,SKU-521,Customer 073,80,20,2786,96 days,258 days,July
2024-07-17,Category B,SKU-522,Customer 004,129,20,1122,97 days,257 days,July
2024-07-17,Category B,SKU-523,Customer 004,41,20,2421,97 days,257 days,July
2024-07-17,Category B,SKU-524,Customer 006,8,20,1388,97 days,257 days,July
2024-07-17,Category B,SKU-525,Customer 003,5,20,1685,97 days,257 days,July
2024-07-17,Category B,SKU-526,Customer 003,1,20,1094,97 days,257 days,July
2024-07-18,Category B,SKU-527,Customer 003,72,20,2949,98 days,256 days,July
2024-07-18,Category B,SKU-528,Customer 003,357,20,629,98 days,256 days,July
2024-07-18,Category B,SKU-529,Customer 005,2,20,842,98 days,256 days,July
2024-07-18,Category B,SKU-530,Customer 008,139,20,2381,98 days,256 days,July
2024-07-18,Category B,SKU-531,Customer 003,10,20,1115,98 days,256 days,July
2024-07-18,Category B,SKU-532,Customer 003,12,20,1601,98 days,256 days,July
2024-07-18,Category B,SKU-533,Customer 003,8,20,1895,98 days,256 days,July
2024-07-18,Category B,SKU-534,Customer 003,3,20,2333,98 days,256 days,July
2024-07-18,Category B,SKU-535,Customer 003,6,20,3201,98 days,256 days,July
2024-07-18,Category B,SKU-536,Customer 003,93,20,835,98 days,256 days,July
2024-07-22,Category B,SKU-537,Customer 008,104,20,2381,102 days,252 days,July
2024-07-22,Category B,SKU-538,Customer 015,93,20,835,102 days,252 days,July
2024-07-22,Category B,SKU-539,Customer 015,174,20,4528,102 days,252 days,July
2024-07-22,Category B,SKU-540,Customer 015,133,20,3888,102 days,252 days,July
2024-07-23,Category B,SKU-541,Customer 013,142,20,2380,103 days,251 days,July
2024-07-23,Category B,SKU-542,Customer 013,228,20,2380,103 days,251 days,July
2024-07-23,Category B,SKU-543,Customer 013,162,20,2380,103 days,251 days,July
2024-07-24,Category B,SKU-544,Customer 100,53,20,367,104 days,250 days,July
2024-07-24,Category B,SKU-545,Customer 100,45,20,367,104 days,250 days,July
2024-07-25,Category B,SKU-546,Customer 076,7,20,1772,105 days,249 days,July
2024-07-25,Category B,SKU-547,Customer 033,165,20,1641,105 days,249 days,July
2024-07-25,Category B,SKU-548,Customer 015,83,20,2116,105 days,249 days,July
2024-07-26,Category B,SKU-549,Customer 057,165,20,1642,106 days,248 days,July
2024-07-26,Category B,SKU-550,Customer 101,165,20,1642,106 days,248 days,July
2024-07-26,Category B,SKU-551,Customer 023,12,20,1624,106 days,248 days,July
2024-07-26,Category B,SKU-552,Customer 023,9,20,1479,106 days,248 days,July
2024-07-27,Category B,SKU-553,Customer 052,4,20,4693,107 days,247 days,July
2024-07-27,Category B,SKU-554,Customer 052,13,20,2599,107 days,247 days,July
2024-07-29,Category B,SKU-555,Customer 007,4,20,4551,109 days,245 days,July
2024-07-29,Category B,SKU-556,Customer 026,95,20,4596,109 days,245 days,July
2024-07-29,Category B,SKU-557,Customer 102,178,20,684,109 days,245 days,July
2024-07-29,Category B,SKU-558,Customer 102,154,20,2681,109 days,245 days,July
2024-07-29,Category B,SKU-559,Customer 019,97,20,5411,109 days,245 days,July
2024-07-31,Category B,SKU-560,Customer 088,43,20,1706,111 days,243 days,July
2024-07-31,Category B,SKU-561,Customer 088,3,20,2009,111 days,243 days,July
2024-07-31,Category B,SKU-562,Customer 088,28,20,1933,111 days,243 days,July
2024-07-31,Category B,SKU-563,Customer 088,28,20,1933,111 days,243 days,July
2024-07-31,Category B,SKU-564,Customer 088,11,20,2927,111 days,243 days,July
2024-07-31,Category B,SKU-565,Customer 004,261,20,2886,111 days,243 days,July
2024-07-31,Category B,SKU-566,Customer 103,95,20,4597,111 days,243 days,July
2024-07-31,Category B,SKU-567,Customer 104,14,20,7681,111 days,243 days,July
2024-07-31,Category B,SKU-568,Customer 105,58,20,1252,111 days,243 days,July
2024-07-31,Category B,SKU-569,Customer 057,43,20,2804,111 days,243 days,July
2024-07-31,Category B,SKU-570,Customer 105,41,20,3386,111 days,243 days,July
2024-07-31,Category B,SKU-571,Customer 078,165,20,1642,111 days,243 days,July
2024-07-31,Category B,SKU-572,Customer 006,26,20,2376,111 days,243 days,July
2024-07-31,Category B,SKU-573,Customer 043,210,20,2428,111 days,243 days,July
2024-07-31,Category B,SKU-574,Customer 015,163,20,1142,111 days,243 days,July
2024-07-31,Category B,SKU-575,Customer 068,203,20,999,111 days,243 days,July
2024-07-31,Category B,SKU-576,Customer 106,82,20,3657,111 days,243 days,July
2024-07-31,Category B,SKU-577,Customer 106,12,20,2640,111 days,243 days,July
2024-07-31,Category B,SKU-578,Customer 106,9,20,3539,111 days,243 days,July
2024-05-08,Category B,SKU-579,Customer 029,10,20,1070,116 days,238 days,May
2024-06-08,Category B,SKU-580,Customer 107,357,20,629,117 days,237 days,June
2024-06-08,Category B,SKU-581,Customer 107,145,20,3844,117 days,237 days,June
2024-06-08,Category B,SKU-582,Customer 107,35,20,1389,117 days,237 days,June
2024-06-08,Category B,SKU-583,Customer 093,154,20,2574,117 days,237 days,June
2024-06-08,Category B,SKU-584,Customer 093,105,20,2955,117 days,237 days,June
2024-06-08,Category B,SKU-585,Customer 107,163,20,1142,117 days,237 days,June
2024-06-08,Category B,SKU-586,Customer 107,3,20,2414,117 days,237 days,June
2024-07-08,Category B,SKU-587,Customer 072,210,20,2331,118 days,236 days,July
2024-08-08,Category B,SKU-588,Customer 108,21,20,6750,119 days,235 days,August
2024-09-08,Category B,SKU-589,Customer 099,165,20,1642,120 days,234 days,September
2024-09-08,Category B,SKU-590,Customer 011,220,20,1757,120 days,234 days,September
