SKU,Machine,Target Qty,Actual Qty,Average Availability (%),Average Performance (%),Average Quality (%),Average OEE (%),Order Date,Avg Cycle Time (sec),Utilization (%),Bucketing,Planned Capacity (hrs),Used Capacity (hrs),Capacity Left (hrs),Production Date
SKU004,Machine08,470,456,73.38,97.02,96.94,69.01,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,21-Apr-25
SKU004,Machine08,442,431,82.54,97.51,96.66,77.8,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,06-Apr-25
SKU004,Machine08,222,196,68.67,88.29,98.63,59.79,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,13-Jun-25
SKU004,Machine08,239,200,95.17,83.68,99.43,79.19,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,23-Jun-25
SKU004,Machine08,265,228,81.96,86.04,99.92,70.46,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,24-Apr-25
SKU004,Machine08,210,209,76.92,99.52,99.89,76.47,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,14-May-25
SKU004,Machine08,404,365,76.88,90.35,96.37,66.93,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,22-Apr-25
SKU004,Machine08,468,441,70.71,94.23,96.04,63.99,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,07-Apr-25
SKU004,Machine08,484,445,91.54,91.94,95.26,80.17,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,14-Apr-25
SKU004,Machine08,398,352,75.71,88.44,100,66.96,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,22-Jun-25
SKU004,Machine08,500,459,78.12,91.8,99.46,71.33,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,16-Jun-25
SKU004,Machine08,398,349,68.71,87.69,99.35,59.86,11-Apr-25,128,86.78651475,High Performer,24,20.82876354,3.171236459,30-Jun-25
SKU004,Machine08,276,270,73.96,97.83,96.22,69.61,11-Apr-25,128,86.78651475,High Performer,24,20.82876354,3.171236459,31-May-25
SKU004,Machine08,232,226,71.88,97.41,96.05,67.25,11-Apr-25,128,86.78651475,High Performer,24,20.82876354,3.171236459,04-Jun-25
SKU004,Machine08,332,304,93.25,91.57,98.77,84.33,11-Apr-25,128,86.78651475,High Performer,24,20.82876354,3.171236459,26-Jun-25
SKU004,Machine08,279,278,91,99.64,97.88,88.75,11-Apr-25,128,86.78651475,High Performer,24,20.82876354,3.171236459,20-Apr-25
SKU004,Machine08,445,424,77.5,95.28,96.86,71.52,11-Apr-25,128,86.78651475,High Performer,24,20.82876354,3.171236459,15-May-25
SKU004,Machine08,237,222,95.21,93.67,98.33,87.7,11-Apr-25,128,86.78651475,High Performer,24,20.82876354,3.171236459,23-Apr-25
SKU004,Machine08,418,394,73.5,94.26,95.02,65.83,11-Apr-25,128,86.78651475,High Performer,24,20.82876354,3.171236459,02-Apr-25
SKU004,Machine08,339,326,66.88,96.17,95.74,61.57,11-Apr-25,128,86.78651475,High Performer,24,20.82876354,3.171236459,12-Apr-25
SKU004,Machine08,455,445,71.08,97.8,98.73,68.64,11-Apr-25,128,86.78651475,High Performer,24,20.82876354,3.171236459,21-Apr-25
SKU004,Machine08,300,264,79.29,88,99.1,69.15,11-Apr-25,128,86.78651475,High Performer,24,20.82876354,3.171236459,06-Apr-25
SKU004,Machine08,346,315,75.79,91.04,98.38,67.88,11-Apr-25,128,86.78651475,High Performer,24,20.82876354,3.171236459,13-Jun-25
SKU004,Machine08,485,465,68.04,95.88,99.21,64.72,11-Apr-25,128,86.78651475,High Performer,24,20.82876354,3.171236459,23-Jun-25
SKU004,Machine08,452,411,99.62,90.93,95.87,86.85,11-Apr-25,128,86.78651475,High Performer,24,20.82876354,3.171236459,24-Apr-25
SKU004,Machine08,352,320,68.29,90.91,99.38,61.7,11-Apr-25,128,86.78651475,High Performer,24,20.82876354,3.171236459,14-May-25
SKU004,Machine08,388,347,93.17,89.43,97.96,81.62,11-Apr-25,128,86.78651475,High Performer,24,20.82876354,3.171236459,22-Apr-25
SKU004,Machine08,306,277,86.12,90.52,95.3,74.3,11-Apr-25,128,86.78651475,High Performer,24,20.82876354,3.171236459,07-Apr-25
SKU004,Machine08,435,422,96.92,97.01,95.22,89.53,11-Apr-25,128,86.78651475,High Performer,24,20.82876354,3.171236459,14-Apr-25
SKU004,Machine08,485,469,67.96,96.7,99.74,65.54,11-Apr-25,128,86.78651475,High Performer,24,20.82876354,3.171236459,22-Jun-25
SKU004,Machine08,455,427,81.96,93.85,98.14,75.48,11-Apr-25,128,86.78651475,High Performer,24,20.82876354,3.171236459,16-Jun-25
SKU004,Machine08,221,197,84.75,89.14,96.5,72.9,01-Apr-25,128,85.09180192,High Performer,24,20.42203246,3.577967539,30-Jun-25
SKU004,Machine08,377,349,84.5,92.57,97.26,76.08,01-Apr-25,128,85.09180192,High Performer,24,20.42203246,3.577967539,31-May-25
SKU004,Machine08,287,244,79.29,85.02,96.36,64.96,01-Apr-25,128,85.09180192,High Performer,24,20.42203246,3.577967539,04-Jun-25
SKU004,Machine08,311,300,70.54,96.46,98.19,66.81,01-Apr-25,128,85.09180192,High Performer,24,20.42203246,3.577967539,26-Jun-25
SKU004,Machine08,393,353,89.54,89.82,98.93,79.56,01-Apr-25,128,85.09180192,High Performer,24,20.42203246,3.577967539,20-Apr-25
SKU004,Machine08,453,441,92.04,97.35,99.82,89.45,01-Apr-25,128,85.09180192,High Performer,24,20.42203246,3.577967539,15-May-25
SKU004,Machine08,307,300,80.54,97.72,97.34,76.61,01-Apr-25,128,85.09180192,High Performer,24,20.42203246,3.577967539,23-Apr-25
SKU004,Machine08,325,290,91.12,89.23,99.01,80.51,01-Apr-25,128,85.09180192,High Performer,24,20.42203246,3.577967539,02-Apr-25
SKU004,Machine08,497,497,67.96,100,98.08,66.66,01-Apr-25,128,85.09180192,High Performer,24,20.42203246,3.577967539,12-Apr-25
SKU004,Machine08,279,257,91.79,92.11,95.38,80.65,01-Apr-25,128,85.09180192,High Performer,24,20.42203246,3.577967539,21-Apr-25
SKU004,Machine08,388,377,90.33,97.16,95.67,83.97,01-Apr-25,128,85.09180192,High Performer,24,20.42203246,3.577967539,06-Apr-25
SKU004,Machine08,493,445,79.92,90.26,97.89,70.62,01-Apr-25,128,85.09180192,High Performer,24,20.42203246,3.577967539,13-Jun-25
SKU004,Machine08,257,233,93.92,90.66,99.37,84.61,01-Apr-25,128,85.09180192,High Performer,24,20.42203246,3.577967539,23-Jun-25
SKU004,Machine08,471,437,84.17,92.78,97.85,76.41,01-Apr-25,128,85.09180192,High Performer,24,20.42203246,3.577967539,24-Apr-25
SKU004,Machine08,203,179,78.75,88.18,99.18,68.87,01-Apr-25,128,85.09180192,High Performer,24,20.42203246,3.577967539,14-May-25
SKU004,Machine08,242,236,71.5,97.52,95.6,66.66,01-Apr-25,128,85.09180192,High Performer,24,20.42203246,3.577967539,22-Apr-25
SKU004,Machine08,290,273,68.96,94.14,96.45,62.61,01-Apr-25,128,85.09180192,High Performer,24,20.42203246,3.577967539,07-Apr-25
SKU004,Machine08,354,317,95.42,89.55,99.19,84.75,01-Apr-25,128,85.09180192,High Performer,24,20.42203246,3.577967539,14-Apr-25
SKU004,Machine08,416,396,85.29,95.19,96.77,78.57,01-Apr-25,128,85.09180192,High Performer,24,20.42203246,3.577967539,22-Jun-25
SKU004,Machine08,381,350,80.83,91.86,98.66,73.26,01-Apr-25,128,85.09180192,High Performer,24,20.42203246,3.577967539,16-Jun-25
SKU004,Machine08,328,327,76.46,99.7,95.22,72.58,09-Apr-25,128,87.31397496,High Performer,24,20.95535399,3.044646009,30-Jun-25
SKU004,Machine08,464,461,83.04,99.35,99.27,81.9,09-Apr-25,128,87.31397496,High Performer,24,20.95535399,3.044646009,31-May-25
SKU004,Machine08,270,267,93.67,98.89,96.48,89.36,09-Apr-25,128,87.31397496,High Performer,24,20.95535399,3.044646009,04-Jun-25
SKU004,Machine08,480,449,78.58,93.54,98.34,72.29,09-Apr-25,128,87.31397496,High Performer,24,20.95535399,3.044646009,26-Jun-25
SKU004,Machine08,416,404,69.29,97.12,97.63,65.7,09-Apr-25,128,87.31397496,High Performer,24,20.95535399,3.044646009,20-Apr-25
SKU004,Machine08,458,438,68.54,95.63,95.24,62.43,09-Apr-25,128,87.31397496,High Performer,24,20.95535399,3.044646009,15-May-25
SKU004,Machine08,404,362,83.08,89.6,98.52,73.35,09-Apr-25,128,87.31397496,High Performer,24,20.95535399,3.044646009,23-Apr-25
SKU004,Machine08,304,288,90.71,94.74,97.48,83.77,09-Apr-25,128,87.31397496,High Performer,24,20.95535399,3.044646009,02-Apr-25
SKU004,Machine08,237,230,86,97.05,96.27,80.35,09-Apr-25,128,87.31397496,High Performer,24,20.95535399,3.044646009,12-Apr-25
SKU004,Machine08,242,227,74,93.8,98.92,68.66,09-Apr-25,128,87.31397496,High Performer,24,20.95535399,3.044646009,21-Apr-25
SKU004,Machine08,215,214,89,99.53,97.26,86.16,09-Apr-25,128,87.31397496,High Performer,24,20.95535399,3.044646009,06-Apr-25
SKU004,Machine08,222,194,76.25,87.39,95.9,63.9,09-Apr-25,128,87.31397496,High Performer,24,20.95535399,3.044646009,13-Jun-25
SKU004,Machine08,281,235,88.88,83.63,98.67,73.34,09-Apr-25,128,87.31397496,High Performer,24,20.95535399,3.044646009,23-Jun-25
SKU004,Machine08,470,421,84.17,89.57,97.4,73.43,09-Apr-25,128,87.31397496,High Performer,24,20.95535399,3.044646009,24-Apr-25
SKU004,Machine08,214,198,76.67,92.52,95.55,67.78,09-Apr-25,128,87.31397496,High Performer,24,20.95535399,3.044646009,14-May-25
SKU004,Machine08,255,222,85.79,87.06,95.85,71.59,09-Apr-25,128,87.31397496,High Performer,24,20.95535399,3.044646009,22-Apr-25
SKU004,Machine08,417,380,88.54,91.13,95.37,76.95,09-Apr-25,128,87.31397496,High Performer,24,20.95535399,3.044646009,07-Apr-25
SKU004,Machine08,303,296,71.25,97.69,95.22,66.27,09-Apr-25,128,87.31397496,High Performer,24,20.95535399,3.044646009,14-Apr-25
SKU004,Machine08,414,378,92,91.3,96.77,81.29,09-Apr-25,128,87.31397496,High Performer,24,20.95535399,3.044646009,22-Jun-25
SKU004,Machine08,424,417,95.96,98.35,98.73,93.18,09-Apr-25,128,87.31397496,High Performer,24,20.95535399,3.044646009,16-Jun-25
SKU004,Machine08,434,411,68.71,94.7,99.38,64.66,04-Apr-25,128,85.18600388,High Performer,24,20.44464093,3.555359069,30-Jun-25
SKU004,Machine08,390,383,77.17,98.21,96.99,73.5,04-Apr-25,128,85.18600388,High Performer,24,20.44464093,3.555359069,31-May-25
SKU004,Machine08,316,311,72.71,98.42,95.6,68.41,04-Apr-25,128,85.18600388,High Performer,24,20.44464093,3.555359069,04-Jun-25
SKU004,Machine08,226,196,87.54,86.73,96.89,73.56,04-Apr-25,128,85.18600388,High Performer,24,20.44464093,3.555359069,26-Jun-25
SKU004,Machine08,483,464,91.08,96.07,97.45,85.27,04-Apr-25,128,85.18600388,High Performer,24,20.44464093,3.555359069,20-Apr-25
SKU004,Machine08,353,310,87.71,87.82,97.76,75.3,04-Apr-25,128,85.18600388,High Performer,24,20.44464093,3.555359069,15-May-25
SKU004,Machine08,391,387,79.88,98.98,96.35,76.17,04-Apr-25,128,85.18600388,High Performer,24,20.44464093,3.555359069,23-Apr-25
SKU004,Machine08,283,252,90.38,89.05,98.33,79.14,04-Apr-25,128,85.18600388,High Performer,24,20.44464093,3.555359069,02-Apr-25
SKU004,Machine08,294,285,71.25,96.94,95.09,65.68,04-Apr-25,128,85.18600388,High Performer,24,20.44464093,3.555359069,12-Apr-25
SKU004,Machine08,331,286,71.5,86.4,99.44,61.43,04-Apr-25,128,85.18600388,High Performer,24,20.44464093,3.555359069,21-Apr-25
SKU004,Machine08,492,446,99.62,90.65,99.57,89.93,04-Apr-25,128,85.18600388,High Performer,24,20.44464093,3.555359069,06-Apr-25
SKU004,Machine08,325,279,67.29,85.85,96.58,55.79,04-Apr-25,128,85.18600388,High Performer,24,20.44464093,3.555359069,13-Jun-25
SKU004,Machine08,306,264,70.92,86.27,98.78,60.44,04-Apr-25,128,85.18600388,High Performer,24,20.44464093,3.555359069,23-Jun-25
SKU004,Machine08,209,182,97.96,87.08,98.02,83.62,04-Apr-25,128,85.18600388,High Performer,24,20.44464093,3.555359069,24-Apr-25
SKU004,Machine08,334,316,67.38,94.61,96.47,61.5,04-Apr-25,128,85.18600388,High Performer,24,20.44464093,3.555359069,14-May-25
SKU004,Machine08,377,367,95.42,97.35,96.4,89.55,04-Apr-25,128,85.18600388,High Performer,24,20.44464093,3.555359069,22-Apr-25
SKU004,Machine08,268,219,74.96,81.72,98.62,60.41,04-Apr-25,128,85.18600388,High Performer,24,20.44464093,3.555359069,07-Apr-25
SKU004,Machine08,382,353,93.58,92.41,97.26,84.11,04-Apr-25,128,85.18600388,High Performer,24,20.44464093,3.555359069,14-Apr-25
SKU004,Machine08,443,398,71.12,89.84,96.48,61.65,04-Apr-25,128,85.18600388,High Performer,24,20.44464093,3.555359069,22-Jun-25
SKU004,Machine08,311,278,68.79,89.39,95.52,58.74,04-Apr-25,128,85.18600388,High Performer,24,20.44464093,3.555359069,16-Jun-25
SKU004,Machine08,223,207,97.04,92.83,99.81,89.91,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,30-Jun-25
SKU004,Machine08,215,168,77.79,78.14,99.41,60.42,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,31-May-25
SKU004,Machine08,301,260,95.58,86.38,96.1,79.34,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,04-Jun-25
SKU004,Machine08,418,383,68.54,91.63,95.28,59.84,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,26-Jun-25
SKU004,Machine08,362,330,74.58,91.16,99.31,67.52,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,20-Apr-25
SKU004,Machine08,407,366,89.79,89.93,95.22,76.88,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,15-May-25
SKU004,Machine08,231,231,86.04,100,97.22,83.65,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,23-Apr-25
SKU004,Machine08,222,176,81.92,79.28,96.12,62.43,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,02-Apr-25
SKU004,Machine08,220,186,74.79,84.55,98.42,62.24,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,12-Apr-25
SKU004,Machine08,482,467,70.33,96.89,96.18,65.54,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,21-Apr-25
SKU004,Machine08,420,418,68.79,99.52,99.15,67.88,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,06-Apr-25
SKU004,Machine08,288,285,88.54,98.96,97.41,85.35,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,13-Jun-25
SKU004,Machine08,389,363,83.21,93.32,99.21,77.03,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,23-Jun-25
SKU004,Machine08,232,187,91.46,80.6,95.73,70.57,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,24-Apr-25
SKU004,Machine08,453,428,84.21,94.48,98.25,78.17,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,14-May-25
SKU004,Machine08,352,324,70.54,92.05,96,62.33,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,22-Apr-25
SKU004,Machine08,404,375,94.12,92.82,95.38,83.33,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,07-Apr-25
SKU004,Machine08,483,470,68.38,97.31,96.26,64.05,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,14-Apr-25
SKU004,Machine08,389,348,94.29,89.46,95.27,80.37,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,22-Jun-25
SKU004,Machine08,497,481,74.38,96.78,97.37,70.09,02-Apr-25,128,87.4022825,High Performer,24,20.9765478,3.0234522,16-Jun-25
SKU004,Machine01,265,217,90.38,81.89,96.94,71.74,08-Apr-25,128,83.24015446,High Performer,24,19.97763707,4.02236293,03-Jun-25
SKU004,Machine01,331,299,99.54,90.33,95.52,85.89,08-Apr-25,128,83.24015446,High Performer,24,19.97763707,4.02236293,02-Apr-25
SKU004,Machine01,344,333,81.58,96.8,99.64,78.69,08-Apr-25,128,83.24015446,High Performer,24,19.97763707,4.02236293,23-May-25
SKU004,Machine01,267,228,94.79,85.39,99.39,80.45,08-Apr-25,128,83.24015446,High Performer,24,19.97763707,4.02236293,21-Apr-25
SKU004,Machine01,351,319,72.38,90.88,96.69,63.6,08-Apr-25,128,83.24015446,High Performer,24,19.97763707,4.02236293,10-May-25
SKU004,Machine01,433,429,80.62,99.08,99.75,79.68,08-Apr-25,128,83.24015446,High Performer,24,19.97763707,4.02236293,10-Apr-25
SKU004,Machine01,331,286,71.46,86.4,98.72,60.95,08-Apr-25,128,83.24015446,High Performer,24,19.97763707,4.02236293,25-May-25
SKU004,Machine01,387,361,96.75,93.28,98.21,88.64,08-Apr-25,128,83.24015446,High Performer,24,19.97763707,4.02236293,03-Apr-25
SKU004,Machine01,342,305,75.54,89.18,97.43,65.64,08-Apr-25,128,83.24015446,High Performer,24,19.97763707,4.02236293,19-May-25
SKU004,Machine01,326,287,86,88.04,96.17,72.81,08-Apr-25,128,83.24015446,High Performer,24,19.97763707,4.02236293,29-May-25
SKU004,Machine01,448,420,72.71,93.75,99.67,67.94,08-Apr-25,128,83.24015446,High Performer,24,19.97763707,4.02236293,04-Apr-25
SKU004,Machine01,308,263,77.75,85.39,95.48,63.39,08-Apr-25,128,83.24015446,High Performer,24,19.97763707,4.02236293,20-Apr-25
SKU004,Machine01,293,290,72.67,98.98,98.57,70.9,08-Apr-25,128,83.24015446,High Performer,24,19.97763707,4.02236293,15-Jun-25
SKU004,Machine01,402,388,95.29,96.52,98.88,90.94,08-Apr-25,128,83.24015446,High Performer,24,19.97763707,4.02236293,17-Jun-25
SKU004,Machine01,449,403,81.75,89.76,98.72,72.44,08-Apr-25,128,83.24015446,High Performer,24,19.97763707,4.02236293,28-Jun-25
SKU004,Machine01,403,394,69.42,97.77,96.32,65.37,08-Apr-25,128,83.24015446,High Performer,24,19.97763707,4.02236293,06-Jun-25
SKU004,Machine01,275,254,67.54,92.36,99.18,61.87,08-Apr-25,128,83.24015446,High Performer,24,19.97763707,4.02236293,09-Apr-25
SKU004,Machine01,382,336,99.79,87.96,99.71,87.52,08-Apr-25,128,83.24015446,High Performer,24,19.97763707,4.02236293,12-Jun-25
SKU004,Machine01,457,423,95.12,92.56,99.26,87.4,08-Apr-25,128,83.24015446,High Performer,24,19.97763707,4.02236293,17-Apr-25
SKU004,Machine01,467,424,98.54,90.79,95.89,85.79,08-Apr-25,128,83.24015446,High Performer,24,19.97763707,4.02236293,08-Apr-25
SKU004,Machine01,379,362,66.96,95.51,99.49,63.63,07-Apr-25,128,80.93893678,High Performer,24,19.42534483,4.574655172,03-Jun-25
SKU004,Machine01,388,362,98.88,93.3,97.95,90.36,07-Apr-25,128,80.93893678,High Performer,24,19.42534483,4.574655172,02-Apr-25
SKU004,Machine01,484,483,77.88,99.79,99.39,77.24,07-Apr-25,128,80.93893678,High Performer,24,19.42534483,4.574655172,23-May-25
SKU004,Machine01,210,182,96.42,86.67,96.11,80.31,07-Apr-25,128,80.93893678,High Performer,24,19.42534483,4.574655172,21-Apr-25
SKU004,Machine01,376,354,85.92,94.15,96.21,77.83,07-Apr-25,128,80.93893678,High Performer,24,19.42534483,4.574655172,10-May-25
SKU004,Machine01,313,291,67.92,92.97,97.78,61.74,07-Apr-25,128,80.93893678,High Performer,24,19.42534483,4.574655172,10-Apr-25
SKU004,Machine01,207,205,72.87,99.03,95.75,69.1,07-Apr-25,128,80.93893678,High Performer,24,19.42534483,4.574655172,25-May-25
SKU004,Machine01,365,331,79.5,90.68,95.1,68.56,07-Apr-25,128,80.93893678,High Performer,24,19.42534483,4.574655172,03-Apr-25
SKU004,Machine01,277,276,84,99.64,95.69,80.09,07-Apr-25,128,80.93893678,High Performer,24,19.42534483,4.574655172,19-May-25
SKU004,Machine01,434,396,98.25,91.24,97.47,87.38,07-Apr-25,128,80.93893678,High Performer,24,19.42534483,4.574655172,29-May-25
SKU004,Machine01,341,306,71.79,89.74,97.28,62.67,07-Apr-25,128,80.93893678,High Performer,24,19.42534483,4.574655172,04-Apr-25
SKU004,Machine01,304,278,76,91.45,98.8,68.67,07-Apr-25,128,80.93893678,High Performer,24,19.42534483,4.574655172,20-Apr-25
SKU004,Machine01,375,343,73.75,91.47,97.71,65.91,07-Apr-25,128,80.93893678,High Performer,24,19.42534483,4.574655172,15-Jun-25
SKU004,Machine01,335,303,92.42,90.45,96.8,80.91,07-Apr-25,128,80.93893678,High Performer,24,19.42534483,4.574655172,17-Jun-25
SKU004,Machine01,419,400,68.54,95.47,96.99,63.47,07-Apr-25,128,80.93893678,High Performer,24,19.42534483,4.574655172,28-Jun-25
SKU004,Machine01,246,229,67.62,93.09,97.88,61.62,07-Apr-25,128,80.93893678,High Performer,24,19.42534483,4.574655172,06-Jun-25
SKU004,Machine01,233,219,98.79,93.99,98.76,91.71,07-Apr-25,128,80.93893678,High Performer,24,19.42534483,4.574655172,09-Apr-25
SKU004,Machine01,386,344,82.08,89.12,98.05,71.73,07-Apr-25,128,80.93893678,High Performer,24,19.42534483,4.574655172,12-Jun-25
SKU004,Machine01,464,431,71.29,92.89,96.7,64.04,07-Apr-25,128,80.93893678,High Performer,24,19.42534483,4.574655172,17-Apr-25
SKU004,Machine01,230,206,75.46,89.57,99.13,67,07-Apr-25,128,80.93893678,High Performer,24,19.42534483,4.574655172,08-Apr-25
SKU004,Machine01,487,456,74.62,93.63,99.36,69.43,04-Apr-25,128,87.18031856,High Performer,24,20.92327646,3.076723545,03-Jun-25
SKU004,Machine01,289,239,90.88,82.7,95.17,71.53,04-Apr-25,128,87.18031856,High Performer,24,20.92327646,3.076723545,02-Apr-25
SKU004,Machine01,473,460,81.33,97.25,97.06,76.77,04-Apr-25,128,87.18031856,High Performer,24,20.92327646,3.076723545,23-May-25
SKU004,Machine01,451,437,91.54,96.9,96.34,85.45,04-Apr-25,128,87.18031856,High Performer,24,20.92327646,3.076723545,21-Apr-25
SKU004,Machine01,284,264,93.04,92.96,96.4,83.37,04-Apr-25,128,87.18031856,High Performer,24,20.92327646,3.076723545,10-May-25
SKU004,Machine01,312,283,74.29,90.71,97.56,65.74,04-Apr-25,128,87.18031856,High Performer,24,20.92327646,3.076723545,10-Apr-25
SKU004,Machine01,359,338,66.92,94.15,97.75,61.58,04-Apr-25,128,87.18031856,High Performer,24,20.92327646,3.076723545,25-May-25
SKU004,Machine01,215,211,78.04,98.14,97.89,74.97,04-Apr-25,128,87.18031856,High Performer,24,20.92327646,3.076723545,03-Apr-25
SKU004,Machine01,383,371,85.04,96.87,99.38,81.87,04-Apr-25,128,87.18031856,High Performer,24,20.92327646,3.076723545,19-May-25
SKU004,Machine01,485,450,68.83,92.78,99.83,63.75,04-Apr-25,128,87.18031856,High Performer,24,20.92327646,3.076723545,29-May-25
SKU004,Machine01,247,217,69.21,87.85,98.91,60.14,04-Apr-25,128,87.18031856,High Performer,24,20.92327646,3.076723545,04-Apr-25
SKU004,Machine01,359,326,94.29,90.81,97.67,83.63,04-Apr-25,128,87.18031856,High Performer,24,20.92327646,3.076723545,20-Apr-25
SKU004,Machine01,455,407,91,89.45,96.58,78.62,04-Apr-25,128,87.18031856,High Performer,24,20.92327646,3.076723545,15-Jun-25
SKU004,Machine01,332,315,80.58,94.88,99.03,75.71,04-Apr-25,128,87.18031856,High Performer,24,20.92327646,3.076723545,17-Jun-25
SKU004,Machine01,258,258,72.46,100,99.69,72.24,04-Apr-25,128,87.18031856,High Performer,24,20.92327646,3.076723545,28-Jun-25
SKU004,Machine01,384,342,72.83,89.06,99.01,64.23,04-Apr-25,128,87.18031856,High Performer,24,20.92327646,3.076723545,06-Jun-25
