Order ID,Order State,Region (Order),Inventory Location,Region (Inventory),Process,Responsible Person,Subprocess,Target Cycle Time,Sub Actual Start Date,Sub Actual End Date,Status Type,Quantity,Actual Cycle Time,Order Start Date,Process Sequence,Subprocess Sequence,Client Name
ORD0010,Chennai,South,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,4,9/19/2025,9/20/2025,On Time,1092,1,8/27/2025,2,4,Client I
ORD0010,Chennai,South,Jaipur,North,Procurement,UCI Procurement,Receive Raw Material,4,9/20/2025,9/24/2025,On Time,1092,4,8/27/2025,2,5,Client I
ORD0010,Chennai,South,Jaipur,North,Procurement,UCI Procurement,Quality Check,4,9/24/2025,9/27/2025,On Time,1092,3,8/27/2025,2,6,Client I
ORD0010,Chennai,South,Jaipur,North,Procurement,UCI Procurement,Receive Raw Material in Store,4,9/27/2025,10/2/2025,Delay,1092,5,8/27/2025,2,7,Client I
ORD0010,Chennai,South,Jaipur,North,Production,UCI Production,Initiate Production,4,10/2/2025,10/6/2025,On Time,1092,4,8/27/2025,3,1,Client I
ORD0010,Chennai,South,Jaipur,North,Production,UCI Production,Issue Raw Material,3,10/6/2025,10/10/2025,Delay,1092,4,8/27/2025,3,2,Client I
ORD0010,Chennai,South,Jaipur,North,Production,UCI Production,Complete Production,4,10/10/2025,10/12/2025,On Time,1092,2,8/27/2025,3,3,Client I
ORD0010,Chennai,South,Jaipur,North,Dispatch,UCI Approvers,Verify Shipping Details,3,10/12/2025,10/14/2025,On Time,1092,2,8/27/2025,4,1,Client I
ORD0010,Chennai,South,Jaipur,North,Dispatch,UCI Approvers,Generate Shipping Labels,3,10/14/2025,10/16/2025,On Time,1092,2,8/27/2025,4,2,Client I
ORD0010,Chennai,South,Jaipur,North,Dispatch,UCI Approvers,Schedule Pickup or Delivery,4,10/16/2025,10/19/2025,On Time,1092,3,8/27/2025,4,3,Client I
ORD0010,Chennai,South,Jaipur,North,Payment,UCI Accounts,Verify Invoice Details,4,10/19/2025,10/24/2025,Delay,1092,5,8/27/2025,5,1,Client I
ORD0010,Chennai,South,Jaipur,North,Payment,UCI Accounts,Authorize Payment,3,10/24/2025,10/27/2025,On Time,1092,3,8/27/2025,5,2,Client I
ORD0010,Chennai,South,Jaipur,North,Payment,UCI Accounts,Process Payment,3,10/27/2025,10/29/2025,On Time,1092,2,8/27/2025,5,3,Client I
ORD0011,Ranchi,North,Patna,North,Invoice,UCI Planner,Verify Invoice Details,5,6/24/2025,6/29/2025,On Time,1099,5,6/24/2025,1,1,Client F
ORD0011,Ranchi,North,Patna,North,Invoice,UCI Planner,Authorize Payment,3,6/29/2025,7/2/2025,On Time,1099,3,6/24/2025,1,2,Client F
ORD0011,Ranchi,North,Patna,North,Invoice,UCI Planner,Validate Tax and Charges,5,7/2/2025,7/7/2025,On Time,1099,5,6/24/2025,1,3,Client F
ORD0011,Ranchi,North,Patna,North,Invoice,UCI Planner,Update Accounts Payable,4,7/7/2025,7/11/2025,On Time,1099,4,6/24/2025,1,4,Client F
ORD0011,Ranchi,North,Patna,North,Procurement,UCI Procurement,Submit New Request,5,7/11/2025,7/16/2025,On Time,1099,5,6/24/2025,2,1,Client F
ORD0011,Ranchi,North,Patna,North,Procurement,UCI Procurement,Review Request,5,7/16/2025,7/21/2025,On Time,1099,5,6/24/2025,2,2,Client F
ORD0011,Ranchi,North,Patna,North,Procurement,UCI Procurement,Prepare PO,3,7/21/2025,7/24/2025,On Time,1099,3,6/24/2025,2,3,Client F
ORD0011,Ranchi,North,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,5,7/24/2025,7/29/2025,On Time,1099,5,6/24/2025,2,4,Client F
ORD0011,Ranchi,North,Patna,North,Procurement,UCI Procurement,Receive Raw Material,5,7/29/2025,8/3/2025,On Time,1099,5,6/24/2025,2,5,Client F
ORD0011,Ranchi,North,Patna,North,Procurement,UCI Procurement,Quality Check,4,8/3/2025,8/7/2025,On Time,1099,4,6/24/2025,2,6,Client F
ORD0011,Ranchi,North,Patna,North,Procurement,UCI Procurement,Receive Raw Material in Store,3,8/7/2025,8/10/2025,On Time,1099,3,6/24/2025,2,7,Client F
ORD0011,Ranchi,North,Patna,North,Production,UCI Production,Initiate Production,3,8/10/2025,8/13/2025,On Time,1099,3,6/24/2025,3,1,Client F
ORD0011,Ranchi,North,Patna,North,Production,UCI Production,Issue Raw Material,3,8/13/2025,8/16/2025,On Time,1099,3,6/24/2025,3,2,Client F
ORD0011,Ranchi,North,Patna,North,Production,UCI Production,Complete Production,5,8/16/2025,8/21/2025,On Time,1099,5,6/24/2025,3,3,Client F
ORD0011,Ranchi,North,Patna,North,Dispatch,UCI Approvers,Verify Shipping Details,3,8/21/2025,8/24/2025,On Time,1099,3,6/24/2025,4,1,Client F
ORD0011,Ranchi,North,Patna,North,Dispatch,UCI Approvers,Generate Shipping Labels,5,8/24/2025,8/29/2025,On Time,1099,5,6/24/2025,4,2,Client F
ORD0011,Ranchi,North,Patna,North,Dispatch,UCI Approvers,Schedule Pickup or Delivery,5,8/29/2025,9/3/2025,On Time,1099,5,6/24/2025,4,3,Client F
ORD0011,Ranchi,North,Patna,North,Payment,UCI Accounts,Verify Invoice Details,4,9/3/2025,9/7/2025,On Time,1099,4,6/24/2025,5,1,Client F
ORD0011,Ranchi,North,Patna,North,Payment,UCI Accounts,Authorize Payment,4,9/7/2025,9/11/2025,On Time,1099,4,6/24/2025,5,2,Client F
ORD0011,Ranchi,North,Patna,North,Payment,UCI Accounts,Process Payment,4,9/11/2025,9/15/2025,On Time,1099,4,6/24/2025,5,3,Client F
ORD0012,Bhopal,South,Kolkata,East,Invoice,UCI Planner,Verify Invoice Details,4,6/3/2025,6/7/2025,On Time,870,4,6/3/2025,1,1,Client E
ORD0012,Bhopal,South,Kolkata,East,Invoice,UCI Planner,Authorize Payment,4,6/7/2025,6/10/2025,On Time,870,3,6/3/2025,1,2,Client E
ORD0012,Bhopal,South,Kolkata,East,Invoice,UCI Planner,Validate Tax and Charges,5,6/10/2025,6/15/2025,On Time,870,5,6/3/2025,1,3,Client E
ORD0012,Bhopal,South,Kolkata,East,Invoice,UCI Planner,Update Accounts Payable,5,6/15/2025,6/20/2025,On Time,870,5,6/3/2025,1,4,Client E
ORD0012,Bhopal,South,Kolkata,East,Procurement,UCI Procurement,Submit New Request,3,6/20/2025,6/23/2025,On Time,870,3,6/3/2025,2,1,Client E
ORD0012,Bhopal,South,Kolkata,East,Procurement,UCI Procurement,Review Request,5,6/23/2025,6/27/2025,On Time,870,4,6/3/2025,2,2,Client E
ORD0012,Bhopal,South,Kolkata,East,Procurement,UCI Procurement,Prepare PO,5,6/27/2025,7/3/2025,Delay,870,6,6/3/2025,2,3,Client E
ORD0012,Bhopal,South,Kolkata,East,Procurement,UCI Procurement,Send PO to Supplier,4,7/3/2025,7/6/2025,On Time,870,3,6/3/2025,2,4,Client E
ORD0012,Bhopal,South,Kolkata,East,Procurement,UCI Procurement,Receive Raw Material,5,7/6/2025,7/12/2025,Delay,870,6,6/3/2025,2,5,Client E
ORD0012,Bhopal,South,Kolkata,East,Procurement,UCI Procurement,Quality Check,4,7/12/2025,7/15/2025,On Time,870,3,6/3/2025,2,6,Client E
ORD0012,Bhopal,South,Kolkata,East,Procurement,UCI Procurement,Receive Raw Material in Store,3,7/15/2025,7/17/2025,On Time,870,2,6/3/2025,2,7,Client E
ORD0012,Bhopal,South,Kolkata,East,Production,UCI Production,Initiate Production,3,7/17/2025,7/20/2025,On Time,870,3,6/3/2025,3,1,Client E
ORD0012,Bhopal,South,Kolkata,East,Production,UCI Production,Issue Raw Material,5,7/20/2025,7/24/2025,On Time,870,4,6/3/2025,3,2,Client E
ORD0012,Bhopal,South,Kolkata,East,Production,UCI Production,Complete Production,3,7/24/2025,7/27/2025,On Time,870,3,6/3/2025,3,3,Client E
ORD0012,Bhopal,South,Kolkata,East,Dispatch,UCI Approvers,Verify Shipping Details,5,7/27/2025,8/1/2025,On Time,870,5,6/3/2025,4,1,Client E
ORD0012,Bhopal,South,Kolkata,East,Dispatch,UCI Approvers,Generate Shipping Labels,3,8/1/2025,8/4/2025,On Time,870,3,6/3/2025,4,2,Client E
ORD0012,Bhopal,South,Kolkata,East,Dispatch,UCI Approvers,Schedule Pickup or Delivery,4,8/4/2025,8/9/2025,Delay,870,5,6/3/2025,4,3,Client E
ORD0012,Bhopal,South,Kolkata,East,Payment,UCI Accounts,Verify Invoice Details,4,8/9/2025,8/14/2025,Delay,870,5,6/3/2025,5,1,Client E
ORD0012,Bhopal,South,Kolkata,East,Payment,UCI Accounts,Authorize Payment,4,8/14/2025,8/19/2025,Delay,870,5,6/3/2025,5,2,Client E
ORD0012,Bhopal,South,Kolkata,East,Payment,UCI Accounts,Process Payment,3,8/19/2025,8/21/2025,On Time,870,2,6/3/2025,5,3,Client E
ORD0013,Jaipur,North,Assam,West,Invoice,UCI Planner,Verify Invoice Details,3,6/22/2025,6/25/2025,On Time,350,3,6/22/2025,1,1,Client B
ORD0013,Jaipur,North,Assam,West,Invoice,UCI Planner,Authorize Payment,4,6/25/2025,6/29/2025,On Time,350,4,6/22/2025,1,2,Client B
ORD0013,Jaipur,North,Assam,West,Invoice,UCI Planner,Validate Tax and Charges,4,6/29/2025,7/3/2025,On Time,350,4,6/22/2025,1,3,Client B
ORD0013,Jaipur,North,Assam,West,Invoice,UCI Planner,Update Accounts Payable,4,7/3/2025,7/8/2025,Delay,350,5,6/22/2025,1,4,Client B
ORD0013,Jaipur,North,Assam,West,Dispatch,UCI Approvers,Verify Shipping Details,4,7/8/2025,7/11/2025,On Time,350,3,6/22/2025,4,1,Client B
ORD0013,Jaipur,North,Assam,West,Dispatch,UCI Approvers,Generate Shipping Labels,3,7/11/2025,7/15/2025,Delay,350,4,6/22/2025,4,2,Client B
ORD0013,Jaipur,North,Assam,West,Dispatch,UCI Approvers,Schedule Pickup or Delivery,5,7/15/2025,7/20/2025,On Time,350,5,6/22/2025,4,3,Client B
ORD0013,Jaipur,North,Assam,West,Payment,UCI Accounts,Verify Invoice Details,3,7/20/2025,7/24/2025,Delay,350,4,6/22/2025,5,1,Client B
ORD0013,Jaipur,North,Assam,West,Payment,UCI Accounts,Authorize Payment,3,7/24/2025,7/26/2025,On Time,350,2,6/22/2025,5,2,Client B
ORD0013,Jaipur,North,Assam,West,Payment,UCI Accounts,Process Payment,3,7/26/2025,7/29/2025,On Time,350,3,6/22/2025,5,3,Client B
ORD0014,Jaipur,East,Chennai,South,Invoice,UCI Planner,Verify Invoice Details,4,7/23/2025,7/27/2025,On Time,428,4,7/23/2025,1,1,Client J
ORD0014,Jaipur,East,Chennai,South,Invoice,UCI Planner,Authorize Payment,4,7/27/2025,7/31/2025,On Time,428,4,7/23/2025,1,2,Client J
ORD0014,Jaipur,East,Chennai,South,Invoice,UCI Planner,Validate Tax and Charges,5,7/31/2025,8/5/2025,On Time,428,5,7/23/2025,1,3,Client J
ORD0014,Jaipur,East,Chennai,South,Invoice,UCI Planner,Update Accounts Payable,4,8/5/2025,8/9/2025,On Time,428,4,7/23/2025,1,4,Client J
ORD0014,Jaipur,East,Chennai,South,Dispatch,UCI Approvers,Verify Shipping Details,4,8/9/2025,8/13/2025,On Time,428,4,7/23/2025,4,1,Client J
ORD0014,Jaipur,East,Chennai,South,Dispatch,UCI Approvers,Generate Shipping Labels,3,8/13/2025,8/16/2025,On Time,428,3,7/23/2025,4,2,Client J
ORD0014,Jaipur,East,Chennai,South,Dispatch,UCI Approvers,Schedule Pickup or Delivery,4,8/16/2025,8/20/2025,On Time,428,4,7/23/2025,4,3,Client J
ORD0014,Jaipur,East,Chennai,South,Payment,UCI Accounts,Verify Invoice Details,4,8/20/2025,8/24/2025,On Time,428,4,7/23/2025,5,1,Client J
ORD0014,Jaipur,East,Chennai,South,Payment,UCI Accounts,Authorize Payment,3,8/24/2025,8/27/2025,On Time,428,3,7/23/2025,5,2,Client J
ORD0014,Jaipur,East,Chennai,South,Payment,UCI Accounts,Process Payment,5,8/27/2025,8/31/2025,On Time,428,4,7/23/2025,5,3,Client J
ORD0015,Bhopal,North,Ghaziabad,North,Invoice,UCI Planner,Verify Invoice Details,5,6/2/2025,6/7/2025,On Time,1365,5,6/2/2025,1,1,Client A
ORD0015,Bhopal,North,Ghaziabad,North,Invoice,UCI Planner,Authorize Payment,4,6/7/2025,6/11/2025,On Time,1365,4,6/2/2025,1,2,Client A
ORD0015,Bhopal,North,Ghaziabad,North,Invoice,UCI Planner,Validate Tax and Charges,3,6/11/2025,6/14/2025,On Time,1365,3,6/2/2025,1,3,Client A
ORD0015,Bhopal,North,Ghaziabad,North,Invoice,UCI Planner,Update Accounts Payable,5,6/14/2025,6/19/2025,On Time,1365,5,6/2/2025,1,4,Client A
ORD0015,Bhopal,North,Ghaziabad,North,Procurement,UCI Procurement,Submit New Request,5,6/19/2025,6/24/2025,On Time,1365,5,6/2/2025,2,1,Client A
ORD0015,Bhopal,North,Ghaziabad,North,Procurement,UCI Procurement,Review Request,4,6/24/2025,6/28/2025,On Time,1365,4,6/2/2025,2,2,Client A
ORD0015,Bhopal,North,Ghaziabad,North,Procurement,UCI Procurement,Prepare PO,4,6/28/2025,7/2/2025,On Time,1365,4,6/2/2025,2,3,Client A
ORD0015,Bhopal,North,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,5,7/2/2025,7/7/2025,On Time,1365,5,6/2/2025,2,4,Client A
ORD0015,Bhopal,North,Ghaziabad,North,Procurement,UCI Procurement,Receive Raw Material,3,7/7/2025,7/10/2025,On Time,1365,3,6/2/2025,2,5,Client A
ORD0015,Bhopal,North,Ghaziabad,North,Procurement,UCI Procurement,Quality Check,5,7/10/2025,7/15/2025,On Time,1365,5,6/2/2025,2,6,Client A
ORD0015,Bhopal,North,Ghaziabad,North,Procurement,UCI Procurement,Receive Raw Material in Store,4,7/15/2025,7/19/2025,On Time,1365,4,6/2/2025,2,7,Client A
ORD0015,Bhopal,North,Ghaziabad,North,Dispatch,UCI Approvers,Verify Shipping Details,3,7/19/2025,7/22/2025,On Time,1365,3,6/2/2025,4,1,Client A
ORD0015,Bhopal,North,Ghaziabad,North,Dispatch,UCI Approvers,Generate Shipping Labels,3,7/22/2025,7/25/2025,On Time,1365,3,6/2/2025,4,2,Client A
ORD0015,Bhopal,North,Ghaziabad,North,Dispatch,UCI Approvers,Schedule Pickup or Delivery,5,7/25/2025,7/30/2025,On Time,1365,5,6/2/2025,4,3,Client A
ORD0015,Bhopal,North,Ghaziabad,North,Payment,UCI Accounts,Verify Invoice Details,4,7/30/2025,8/3/2025,On Time,1365,4,6/2/2025,5,1,Client A
ORD0015,Bhopal,North,Ghaziabad,North,Payment,UCI Accounts,Authorize Payment,5,8/3/2025,8/8/2025,On Time,1365,5,6/2/2025,5,2,Client A
ORD0015,Bhopal,North,Ghaziabad,North,Payment,UCI Accounts,Process Payment,3,8/8/2025,8/10/2025,On Time,1365,2,6/2/2025,5,3,Client A
ORD0016,Chennai,North,Indore,West,Invoice,UCI Planner,Verify Invoice Details,5,8/27/2025,9/1/2025,On Time,1412,5,8/27/2025,1,1,Client G
ORD0016,Chennai,North,Indore,West,Invoice,UCI Planner,Authorize Payment,3,9/1/2025,9/4/2025,On Time,1412,3,8/27/2025,1,2,Client G
ORD0016,Chennai,North,Indore,West,Invoice,UCI Planner,Validate Tax and Charges,3,9/4/2025,9/7/2025,On Time,1412,3,8/27/2025,1,3,Client G
ORD0016,Chennai,North,Indore,West,Invoice,UCI Planner,Update Accounts Payable,4,9/7/2025,9/11/2025,On Time,1412,4,8/27/2025,1,4,Client G
ORD0016,Chennai,North,Indore,West,Procurement,UCI Procurement,Submit New Request,4,9/11/2025,9/15/2025,On Time,1412,4,8/27/2025,2,1,Client G
ORD0016,Chennai,North,Indore,West,Procurement,UCI Procurement,Review Request,5,9/15/2025,9/20/2025,On Time,1412,5,8/27/2025,2,2,Client G
ORD0016,Chennai,North,Indore,West,Procurement,UCI Procurement,Prepare PO,5,9/20/2025,9/25/2025,On Time,1412,5,8/27/2025,2,3,Client G
ORD0016,Chennai,North,Indore,West,Procurement,UCI Procurement,Send PO to Supplier,5,9/25/2025,9/30/2025,On Time,1412,5,8/27/2025,2,4,Client G
ORD0016,Chennai,North,Indore,West,Procurement,UCI Procurement,Receive Raw Material,4,9/30/2025,10/4/2025,On Time,1412,4,8/27/2025,2,5,Client G
ORD0016,Chennai,North,Indore,West,Procurement,UCI Procurement,Quality Check,3,10/4/2025,10/7/2025,On Time,1412,3,8/27/2025,2,6,Client G
ORD0016,Chennai,North,Indore,West,Procurement,UCI Procurement,Receive Raw Material in Store,3,10/7/2025,10/10/2025,On Time,1412,3,8/27/2025,2,7,Client G
ORD0016,Chennai,North,Indore,West,Production,UCI Production,Initiate Production,5,10/10/2025,10/15/2025,On Time,1412,5,8/27/2025,3,1,Client G
ORD0016,Chennai,North,Indore,West,Production,UCI Production,Issue Raw Material,5,10/15/2025,10/20/2025,On Time,1412,5,8/27/2025,3,2,Client G
ORD0016,Chennai,North,Indore,West,Production,UCI Production,Complete Production,5,10/20/2025,10/25/2025,On Time,1412,5,8/27/2025,3,3,Client G
ORD0016,Chennai,North,Indore,West,Dispatch,UCI Approvers,Verify Shipping Details,5,10/25/2025,10/30/2025,On Time,1412,5,8/27/2025,4,1,Client G
ORD0016,Chennai,North,Indore,West,Dispatch,UCI Approvers,Generate Shipping Labels,4,10/30/2025,11/3/2025,On Time,1412,4,8/27/2025,4,2,Client G
ORD0016,Chennai,North,Indore,West,Dispatch,UCI Approvers,Schedule Pickup or Delivery,3,11/3/2025,11/6/2025,On Time,1412,3,8/27/2025,4,3,Client G
ORD0016,Chennai,North,Indore,West,Payment,UCI Accounts,Verify Invoice Details,5,11/6/2025,11/11/2025,On Time,1412,5,8/27/2025,5,1,Client G
ORD0016,Chennai,North,Indore,West,Payment,UCI Accounts,Authorize Payment,4,11/11/2025,11/15/2025,On Time,1412,4,8/27/2025,5,2,Client G
ORD0016,Chennai,North,Indore,West,Payment,UCI Accounts,Process Payment,5,11/15/2025,11/19/2025,On Time,1412,4,8/27/2025,5,3,Client G
ORD0017,Vishakhapatnam,East,Haridwar,North,Invoice,UCI Planner,Verify Invoice Details,5,6/30/2025,7/6/2025,Delay,1243,6,6/30/2025,1,1,Client D
ORD0017,Vishakhapatnam,East,Haridwar,North,Invoice,UCI Planner,Authorize Payment,3,7/6/2025,7/9/2025,On Time,1243,3,6/30/2025,1,2,Client D
ORD0017,Vishakhapatnam,East,Haridwar,North,Invoice,UCI Planner,Validate Tax and Charges,3,7/9/2025,7/12/2025,On Time,1243,3,6/30/2025,1,3,Client D
ORD0017,Vishakhapatnam,East,Haridwar,North,Invoice,UCI Planner,Update Accounts Payable,3,7/12/2025,7/15/2025,On Time,1243,3,6/30/2025,1,4,Client D
ORD0017,Vishakhapatnam,East,Haridwar,North,Procurement,UCI Procurement,Submit New Request,4,7/15/2025,7/19/2025,On Time,1243,4,6/30/2025,2,1,Client D
ORD0017,Vishakhapatnam,East,Haridwar,North,Procurement,UCI Procurement,Review Request,4,7/19/2025,7/22/2025,On Time,1243,3,6/30/2025,2,2,Client D
ORD0017,Vishakhapatnam,East,Haridwar,North,Procurement,UCI Procurement,Prepare PO,3,7/22/2025,7/25/2025,On Time,1243,3,6/30/2025,2,3,Client D
ORD0017,Vishakhapatnam,East,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,5,7/25/2025,7/31/2025,Delay,1243,6,6/30/2025,2,4,Client D
ORD0017,Vishakhapatnam,East,Haridwar,North,Procurement,UCI Procurement,Receive Raw Material,3,7/31/2025,8/4/2025,Delay,1243,4,6/30/2025,2,5,Client D
ORD0017,Vishakhapatnam,East,Haridwar,North,Procurement,UCI Procurement,Quality Check,5,8/4/2025,8/9/2025,On Time,1243,5,6/30/2025,2,6,Client D
ORD0017,Vishakhapatnam,East,Haridwar,North,Procurement,UCI Procurement,Receive Raw Material in Store,3,8/9/2025,8/13/2025,Delay,1243,4,6/30/2025,2,7,Client D
ORD0017,Vishakhapatnam,East,Haridwar,North,Production,UCI Production,Initiate Production,5,8/13/2025,8/18/2025,On Time,1243,5,6/30/2025,3,1,Client D
ORD0017,Vishakhapatnam,East,Haridwar,North,Production,UCI Production,Issue Raw Material,4,8/18/2025,8/23/2025,Delay,1243,5,6/30/2025,3,2,Client D
ORD0017,Vishakhapatnam,East,Haridwar,North,Production,UCI Production,Complete Production,5,8/23/2025,8/26/2025,On Time,1243,3,6/30/2025,3,3,Client D
ORD0017,Vishakhapatnam,East,Haridwar,North,Dispatch,UCI Approvers,Verify Shipping Details,3,8/26/2025,8/28/2025,On Time,1243,2,6/30/2025,4,1,Client D
ORD0017,Vishakhapatnam,East,Haridwar,North,Dispatch,UCI Approvers,Generate Shipping Labels,4,8/28/2025,8/31/2025,On Time,1243,3,6/30/2025,4,2,Client D
ORD0017,Vishakhapatnam,East,Haridwar,North,Dispatch,UCI Approvers,Schedule Pickup or Delivery,5,8/31/2025,9/5/2025,On Time,1243,5,6/30/2025,4,3,Client D
ORD0017,Vishakhapatnam,East,Haridwar,North,Payment,UCI Accounts,Verify Invoice Details,5,9/5/2025,9/10/2025,On Time,1243,5,6/30/2025,5,1,Client D
ORD0017,Vishakhapatnam,East,Haridwar,North,Payment,UCI Accounts,Authorize Payment,5,9/10/2025,9/14/2025,On Time,1243,4,6/30/2025,5,2,Client D
ORD0017,Vishakhapatnam,East,Haridwar,North,Payment,UCI Accounts,Process Payment,5,9/14/2025,9/18/2025,On Time,1243,4,6/30/2025,5,3,Client D
ORD0018,Delhi,West,Indore,West,Invoice,UCI Planner,Verify Invoice Details,5,7/8/2025,7/13/2025,On Time,1063,5,7/8/2025,1,1,Client G
ORD0018,Delhi,West,Indore,West,Invoice,UCI Planner,Authorize Payment,4,7/13/2025,7/17/2025,On Time,1063,4,7/8/2025,1,2,Client G
ORD0018,Delhi,West,Indore,West,Invoice,UCI Planner,Validate Tax and Charges,5,7/17/2025,7/22/2025,On Time,1063,5,7/8/2025,1,3,Client G
ORD0018,Delhi,West,Indore,West,Invoice,UCI Planner,Update Accounts Payable,3,7/22/2025,7/25/2025,On Time,1063,3,7/8/2025,1,4,Client G
ORD0018,Delhi,West,Indore,West,Dispatch,UCI Approvers,Verify Shipping Details,3,7/25/2025,7/28/2025,On Time,1063,3,7/8/2025,4,1,Client G
ORD0018,Delhi,West,Indore,West,Dispatch,UCI Approvers,Generate Shipping Labels,5,7/28/2025,8/2/2025,On Time,1063,5,7/8/2025,4,2,Client G
ORD0018,Delhi,West,Indore,West,Dispatch,UCI Approvers,Schedule Pickup or Delivery,4,8/2/2025,8/6/2025,On Time,1063,4,7/8/2025,4,3,Client G
ORD0018,Delhi,West,Indore,West,Payment,UCI Accounts,Verify Invoice Details,5,8/6/2025,8/11/2025,On Time,1063,5,7/8/2025,5,1,Client G
ORD0018,Delhi,West,Indore,West,Payment,UCI Accounts,Authorize Payment,3,8/11/2025,8/14/2025,On Time,1063,3,7/8/2025,5,2,Client G
ORD0018,Delhi,West,Indore,West,Payment,UCI Accounts,Process Payment,4,8/14/2025,8/19/2025,Delay,1063,5,7/8/2025,5,3,Client G
ORD0019,Vishakhapatnam,North,Kerala,South,Invoice,UCI Planner,Verify Invoice Details,5,6/2/2025,6/7/2025,On Time,349,5,6/2/2025,1,1,Client E
ORD0019,Vishakhapatnam,North,Kerala,South,Invoice,UCI Planner,Authorize Payment,3,6/7/2025,6/10/2025,On Time,349,3,6/2/2025,1,2,Client E
ORD0019,Vishakhapatnam,North,Kerala,South,Invoice,UCI Planner,Validate Tax and Charges,5,6/10/2025,6/15/2025,On Time,349,5,6/2/2025,1,3,Client E
ORD0019,Vishakhapatnam,North,Kerala,South,Invoice,UCI Planner,Update Accounts Payable,5,6/15/2025,6/20/2025,On Time,349,5,6/2/2025,1,4,Client E
ORD0019,Vishakhapatnam,North,Kerala,South,Dispatch,UCI Approvers,Verify Shipping Details,4,6/20/2025,6/24/2025,On Time,349,4,6/2/2025,4,1,Client E
ORD0019,Vishakhapatnam,North,Kerala,South,Dispatch,UCI Approvers,Generate Shipping Labels,4,6/24/2025,6/28/2025,On Time,349,4,6/2/2025,4,2,Client E
ORD0019,Vishakhapatnam,North,Kerala,South,Dispatch,UCI Approvers,Schedule Pickup or Delivery,3,6/28/2025,7/1/2025,On Time,349,3,6/2/2025,4,3,Client E
ORD0019,Vishakhapatnam,North,Kerala,South,Payment,UCI Accounts,Verify Invoice Details,3,7/1/2025,7/4/2025,On Time,349,3,6/2/2025,5,1,Client E
ORD0019,Vishakhapatnam,North,Kerala,South,Payment,UCI Accounts,Authorize Payment,3,7/4/2025,7/7/2025,On Time,349,3,6/2/2025,5,2,Client E
ORD0019,Vishakhapatnam,North,Kerala,South,Payment,UCI Accounts,Process Payment,4,7/7/2025,7/10/2025,On Time,349,3,6/2/2025,5,3,Client E
ORD0020,Chennai,North,Indore,West,Invoice,UCI Planner,Verify Invoice Details,3,8/3/2025,8/7/2025,Delay,1124,4,8/3/2025,1,1,Client A
ORD0020,Chennai,North,Indore,West,Invoice,UCI Planner,Authorize Payment,3,8/7/2025,8/9/2025,On Time,1124,2,8/3/2025,1,2,Client A
ORD0020,Chennai,North,Indore,West,Invoice,UCI Planner,Validate Tax and Charges,4,8/9/2025,8/12/2025,On Time,1124,3,8/3/2025,1,3,Client A
ORD0020,Chennai,North,Indore,West,Invoice,UCI Planner,Update Accounts Payable,5,8/12/2025,8/15/2025,On Time,1124,3,8/3/2025,1,4,Client A
ORD0020,Chennai,North,Indore,West,Procurement,UCI Procurement,Submit New Request,3,8/15/2025,8/18/2025,On Time,1124,3,8/3/2025,2,1,Client A
ORD0020,Chennai,North,Indore,West,Procurement,UCI Procurement,Review Request,5,8/18/2025,8/24/2025,Delay,1124,6,8/3/2025,2,2,Client A
