Customer,Product,Month,Year,Date,Sales,Financial Year
Customer 10,Product 5,May,2023,2023-01-05,5585355.0,2024-2025
Customer 10,Product 5,June,2023,2023-01-06,5587180.0,2024-2025
Customer 10,Product 5,July,2023,2023-01-07,5588105.0,2024-2025
Customer 10,Product 5,August,2023,2023-01-08,5589339.0,2024-2025
Customer 10,Product 5,September,2023,2023-01-09,5592199.0,2024-2025
Customer 10,Product 5,October,2023,2023-01-10,5601178.0,2024-2025
Customer 10,Product 5,November,2023,2023-01-11,5604450.0,2024-2025
Customer 10,Product 5,December,2023,2023-01-12,5608774.0,2024-2025
Customer 10,Product 5,January,2024,2024-01-01,,2024-2025
Customer 10,Product 5,February,2024,2024-01-02,5612333.0,2024-2025
Customer 10,Product 5,March,2024,2024-01-03,5624991.0,2024-2025
Customer 10,Product 6,April,2021,2021-01-04,156451.0,2022-2023
Customer 10,Product 6,May,2021,2021-01-05,,2022-2023
Customer 10,Product 6,June,2021,2021-01-06,,2022-2023
Customer 10,Product 6,July,2021,2021-01-07,,2022-2023
Customer 10,Product 6,August,2021,2021-01-08,,2022-2023
Customer 10,Product 6,September,2021,2021-01-09,,2022-2023
Customer 10,Product 6,October,2021,2021-01-10,,2022-2023
Customer 10,Product 6,November,2021,2021-01-11,,2022-2023
Customer 10,Product 6,December,2021,2021-01-12,,2022-2023
Customer 10,Product 6,January,2022,2022-01-01,164784.0,2022-2023
Customer 10,Product 6,February,2022,2022-01-02,164841.0,2022-2023
Customer 10,Product 6,March,2022,2022-01-03,,2022-2023
Customer 10,Product 6,April,2022,2022-01-04,827587.0,2023-2024
Customer 10,Product 6,May,2022,2022-01-05,831655.0,2023-2024
Customer 10,Product 6,June,2022,2022-01-06,834804.0,2023-2024
Customer 10,Product 6,July,2022,2022-01-07,,2023-2024
Customer 10,Product 6,August,2022,2022-01-08,,2023-2024
Customer 10,Product 6,September,2022,2022-01-09,846802.0,2023-2024
Customer 10,Product 6,October,2022,2022-01-10,,2023-2024
Customer 10,Product 6,November,2022,2022-01-11,,2023-2024
Customer 10,Product 6,December,2022,2022-01-12,849774.0,2023-2024
Customer 10,Product 6,January,2023,2023-01-01,,2023-2024
Customer 10,Product 6,February,2023,2023-01-02,,2023-2024
Customer 10,Product 6,March,2023,2023-01-03,,2023-2024
Customer 10,Product 6,April,2023,2023-01-04,,2024-2025
Customer 10,Product 6,May,2023,2023-01-05,3369782.0,2024-2025
Customer 10,Product 6,June,2023,2023-01-06,3373521.0,2024-2025
Customer 10,Product 6,July,2023,2023-01-07,3376958.0,2024-2025
Customer 10,Product 6,August,2023,2023-01-08,3379411.0,2024-2025
Customer 10,Product 6,September,2023,2023-01-09,3381805.0,2024-2025
Customer 10,Product 6,October,2023,2023-01-10,,2024-2025
Customer 10,Product 6,November,2023,2023-01-11,,2024-2025
Customer 10,Product 6,December,2023,2023-01-12,3382039.0,2024-2025
Customer 10,Product 6,January,2024,2024-01-01,3382744.0,2024-2025
Customer 10,Product 6,February,2024,2024-01-02,3384754.0,2024-2025
Customer 10,Product 6,March,2024,2024-01-03,3396756.0,2024-2025
Customer 10,Product 9,April,2021,2021-01-04,4451900.0,2022-2023
Customer 10,Product 9,May,2021,2021-01-05,4462851.0,2022-2023
Customer 10,Product 9,June,2021,2021-01-06,4465264.0,2022-2023
Customer 10,Product 9,July,2021,2021-01-07,4465344.0,2022-2023
Customer 10,Product 9,August,2021,2021-01-08,4471152.0,2022-2023
Customer 10,Product 9,September,2021,2021-01-09,4477628.0,2022-2023
Customer 10,Product 9,October,2021,2021-01-10,,2022-2023
Customer 10,Product 9,November,2021,2021-01-11,4477939.0,2022-2023
Customer 10,Product 9,December,2021,2021-01-12,4479842.0,2022-2023
Customer 10,Product 9,January,2022,2022-01-01,4481161.0,2022-2023
Customer 10,Product 9,February,2022,2022-01-02,,2022-2023
Customer 10,Product 9,March,2022,2022-01-03,4481870.0,2022-2023
Customer 10,Product 9,April,2022,2022-01-04,6689527.0,2023-2024
Customer 10,Product 9,May,2022,2022-01-05,6692913.0,2023-2024
Customer 10,Product 9,June,2022,2022-01-06,6701488.0,2023-2024
Customer 10,Product 9,July,2022,2022-01-07,6703118.0,2023-2024
Customer 10,Product 9,August,2022,2022-01-08,6706607.0,2023-2024
Customer 10,Product 9,September,2022,2022-01-09,6712194.0,2023-2024
Customer 10,Product 9,October,2022,2022-01-10,6718418.0,2023-2024
Customer 10,Product 9,November,2022,2022-01-11,6722984.0,2023-2024
Customer 10,Product 9,December,2022,2022-01-12,6723064.0,2023-2024
Customer 10,Product 9,January,2023,2023-01-01,6725649.0,2023-2024
Customer 10,Product 9,February,2023,2023-01-02,6728777.0,2023-2024
Customer 10,Product 9,March,2023,2023-01-03,6730421.0,2023-2024
Customer 10,Product 9,April,2023,2023-01-04,2446339.0,2024-2025
Customer 10,Product 9,May,2023,2023-01-05,2448766.0,2024-2025
Customer 10,Product 9,June,2023,2023-01-06,,2024-2025
Customer 10,Product 9,July,2023,2023-01-07,2451314.0,2024-2025
Customer 10,Product 9,August,2023,2023-01-08,,2024-2025
Customer 10,Product 9,September,2023,2023-01-09,2454736.0,2024-2025
Customer 10,Product 9,October,2023,2023-01-10,2455552.0,2024-2025
Customer 10,Product 9,November,2023,2023-01-11,2458538.0,2024-2025
Customer 10,Product 9,December,2023,2023-01-12,,2024-2025
Customer 10,Product 9,January,2024,2024-01-01,2462010.0,2024-2025
Customer 10,Product 9,February,2024,2024-01-02,2462109.0,2024-2025
Customer 10,Product 9,March,2024,2024-01-03,,2024-2025
Customer 11,Product 10,April,2021,2021-01-04,4483222.0,2022-2023
Customer 11,Product 10,May,2021,2021-01-05,4487712.0,2022-2023
Customer 11,Product 10,June,2021,2021-01-06,,2022-2023
Customer 11,Product 10,July,2021,2021-01-07,4503790.0,2022-2023
Customer 11,Product 10,August,2021,2021-01-08,,2022-2023
Customer 11,Product 10,September,2021,2021-01-09,4506977.0,2022-2023
Customer 11,Product 10,October,2021,2021-01-10,4508961.0,2022-2023
Customer 11,Product 10,November,2021,2021-01-11,4508963.0,2022-2023
Customer 11,Product 10,December,2021,2021-01-12,4519639.0,2022-2023
Customer 11,Product 10,January,2022,2022-01-01,4525076.0,2022-2023
Customer 11,Product 10,February,2022,2022-01-02,4530448.0,2022-2023
Customer 11,Product 10,March,2022,2022-01-03,4533053.0,2022-2023
Customer 11,Product 10,April,2022,2022-01-04,,2023-2024
Customer 11,Product 10,May,2022,2022-01-05,3401100.0,2023-2024
Customer 11,Product 10,June,2022,2022-01-06,3401377.0,2023-2024
Customer 11,Product 10,July,2022,2022-01-07,3408185.0,2023-2024
Customer 11,Product 10,August,2022,2022-01-08,3408815.0,2023-2024
Customer 11,Product 10,September,2022,2022-01-09,3409314.0,2023-2024
Customer 11,Product 10,October,2022,2022-01-10,3419233.0,2023-2024
Customer 11,Product 10,November,2022,2022-01-11,3421072.0,2023-2024
Customer 11,Product 10,December,2022,2022-01-12,,2023-2024
Customer 11,Product 10,January,2023,2023-01-01,3428879.0,2023-2024
Customer 11,Product 10,February,2023,2023-01-02,3430488.0,2023-2024
Customer 11,Product 10,March,2023,2023-01-03,,2023-2024
Customer 11,Product 10,April,2023,2023-01-04,1218023.0,2024-2025
Customer 11,Product 10,May,2023,2023-01-05,1226632.0,2024-2025
Customer 11,Product 10,June,2023,2023-01-06,1230484.0,2024-2025
Customer 11,Product 10,July,2023,2023-01-07,1231451.0,2024-2025
Customer 11,Product 10,August,2023,2023-01-08,,2024-2025
Customer 11,Product 10,September,2023,2023-01-09,1236045.0,2024-2025
Customer 11,Product 10,October,2023,2023-01-10,1236499.0,2024-2025
Customer 11,Product 10,November,2023,2023-01-11,,2024-2025
Customer 11,Product 10,December,2023,2023-01-12,,2024-2025
Customer 11,Product 10,January,2024,2024-01-01,,2024-2025
Customer 11,Product 10,February,2024,2024-01-02,,2024-2025
Customer 11,Product 10,March,2024,2024-01-03,,2024-2025
Customer 11,Product 4,April,2021,2021-01-04,3431887.0,2022-2023
Customer 11,Product 4,May,2021,2021-01-05,3432393.0,2022-2023
Customer 11,Product 4,June,2021,2021-01-06,,2022-2023
Customer 11,Product 4,July,2021,2021-01-07,3437857.0,2022-2023
Customer 11,Product 4,August,2021,2021-01-08,3438611.0,2022-2023
Customer 11,Product 4,September,2021,2021-01-09,,2022-2023
Customer 11,Product 4,October,2021,2021-01-10,3438790.0,2022-2023
Customer 11,Product 4,November,2021,2021-01-11,3439020.0,2022-2023
Customer 11,Product 4,December,2021,2021-01-12,,2022-2023
Customer 11,Product 4,January,2022,2022-01-01,3439600.0,2022-2023
Customer 11,Product 4,February,2022,2022-01-02,3446152.0,2022-2023
Customer 11,Product 4,March,2022,2022-01-03,3447844.0,2022-2023
Customer 11,Product 4,April,2022,2022-01-04,5625210.0,2023-2024
Customer 11,Product 4,May,2022,2022-01-05,5627105.0,2023-2024
Customer 11,Product 4,June,2022,2022-01-06,5627424.0,2023-2024
Customer 11,Product 4,July,2022,2022-01-07,5628202.0,2023-2024
Customer 11,Product 4,August,2022,2022-01-08,5629840.0,2023-2024
Customer 11,Product 4,September,2022,2022-01-09,5631342.0,2023-2024
Customer 11,Product 4,October,2022,2022-01-10,5633734.0,2023-2024
Customer 11,Product 4,November,2022,2022-01-11,5634221.0,2023-2024
Customer 11,Product 4,December,2022,2022-01-12,5636235.0,2023-2024
Customer 11,Product 4,January,2023,2023-01-01,5636689.0,2023-2024
Customer 11,Product 4,February,2023,2023-01-02,,2023-2024
Customer 11,Product 4,March,2023,2023-01-03,5637244.0,2023-2024
Customer 11,Product 4,April,2023,2023-01-04,,2024-2025
Customer 11,Product 4,May,2023,2023-01-05,,2024-2025
Customer 11,Product 4,June,2023,2023-01-06,1824043.0,2024-2025
Customer 11,Product 4,July,2023,2023-01-07,1832054.0,2024-2025
Customer 11,Product 4,August,2023,2023-01-08,1833287.0,2024-2025
Customer 11,Product 4,September,2023,2023-01-09,,2024-2025
Customer 11,Product 4,October,2023,2023-01-10,1834700.0,2024-2025
Customer 11,Product 4,November,2023,2023-01-11,1835581.0,2024-2025
Customer 11,Product 4,December,2023,2023-01-12,1836286.0,2024-2025
Customer 11,Product 4,January,2024,2024-01-01,1842955.0,2024-2025
Customer 11,Product 4,February,2024,2024-01-02,,2024-2025
Customer 11,Product 4,March,2024,2024-01-03,,2024-2025
Customer 11,Product 5,April,2021,2021-01-04,6732799.0,2022-2023
Customer 11,Product 5,May,2021,2021-01-05,6735550.0,2022-2023
Customer 11,Product 5,June,2021,2021-01-06,6739802.0,2022-2023
Customer 11,Product 5,July,2021,2021-01-07,6741276.0,2022-2023
Customer 11,Product 5,August,2021,2021-01-08,6749318.0,2022-2023
Customer 11,Product 5,September,2021,2021-01-09,6749372.0,2022-2023
Customer 11,Product 5,October,2021,2021-01-10,6751922.0,2022-2023
Customer 11,Product 5,November,2021,2021-01-11,6757933.0,2022-2023
Customer 11,Product 5,December,2021,2021-01-12,6758506.0,2022-2023
Customer 11,Product 5,January,2022,2022-01-01,6762479.0,2022-2023
Customer 11,Product 5,February,2022,2022-01-02,6766330.0,2022-2023
Customer 11,Product 5,March,2022,2022-01-03,6774893.0,2022-2023
Customer 11,Product 5,April,2022,2022-01-04,5649973.0,2023-2024
Customer 11,Product 5,May,2022,2022-01-05,5652149.0,2023-2024
Customer 11,Product 5,June,2022,2022-01-06,5658867.0,2023-2024
Customer 11,Product 5,July,2022,2022-01-07,5659026.0,2023-2024
Customer 11,Product 5,August,2022,2022-01-08,5662480.0,2023-2024
Customer 11,Product 5,September,2022,2022-01-09,5663372.0,2023-2024
Customer 11,Product 5,October,2022,2022-01-10,5664097.0,2023-2024
Customer 11,Product 5,November,2022,2022-01-11,,2023-2024
Customer 11,Product 5,December,2022,2022-01-12,5664659.0,2023-2024
Customer 11,Product 5,January,2023,2023-01-01,5666100.0,2023-2024
Customer 11,Product 5,February,2023,2023-01-02,5669476.0,2023-2024
Customer 11,Product 5,March,2023,2023-01-03,5685562.0,2023-2024
Customer 11,Product 5,April,2023,2023-01-04,3454100.0,2024-2025
Customer 11,Product 5,May,2023,2023-01-05,3456469.0,2024-2025
Customer 11,Product 5,June,2023,2023-01-06,3460864.0,2024-2025
Customer 11,Product 5,July,2023,2023-01-07,3462670.0,2024-2025
Customer 11,Product 5,August,2023,2023-01-08,3466798.0,2024-2025
Customer 11,Product 5,September,2023,2023-01-09,3469245.0,2024-2025
Customer 11,Product 5,October,2023,2023-01-10,,2024-2025
Customer 11,Product 5,November,2023,2023-01-11,3470844.0,2024-2025
Customer 11,Product 5,December,2023,2023-01-12,3471154.0,2024-2025
Customer 11,Product 5,January,2024,2024-01-01,3472183.0,2024-2025
Customer 11,Product 5,February,2024,2024-01-02,,2024-2025
Customer 11,Product 5,March,2024,2024-01-03,,2024-2025
Customer 11,Product 6,April,2021,2021-01-04,,2022-2023
Customer 11,Product 6,May,2021,2021-01-05,1240056.0,2022-2023
Customer 11,Product 6,June,2021,2021-01-06,1240179.0,2022-2023
Customer 11,Product 6,July,2021,2021-01-07,1240984.0,2022-2023
Customer 11,Product 6,August,2021,2021-01-08,1242910.0,2022-2023
Customer 11,Product 6,September,2021,2021-01-09,1253874.0,2022-2023
Customer 11,Product 6,October,2021,2021-01-10,1258567.0,2022-2023
Customer 11,Product 6,November,2021,2021-01-11,,2022-2023
Customer 11,Product 6,December,2021,2021-01-12,,2022-2023
Customer 11,Product 6,January,2022,2022-01-01,,2022-2023
Customer 11,Product 6,February,2022,2022-01-02,,2022-2023
Customer 11,Product 6,March,2022,2022-01-03,,2022-2023
Customer 11,Product 6,April,2022,2022-01-04,,2023-2024
Customer 11,Product 6,May,2022,2022-01-05,2465095.0,2023-2024
Customer 11,Product 6,June,2022,2022-01-06,2465697.0,2023-2024
Customer 11,Product 6,July,2022,2022-01-07,2476315.0,2023-2024
Customer 11,Product 6,August,2022,2022-01-08,2477111.0,2023-2024
Customer 11,Product 6,September,2022,2022-01-09,2482908.0,2023-2024
Customer 11,Product 6,October,2022,2022-01-10,,2023-2024
Customer 11,Product 6,November,2022,2022-01-11,2487087.0,2023-2024
Customer 11,Product 6,December,2022,2022-01-12,,2023-2024
Customer 11,Product 6,January,2023,2023-01-01,2489207.0,2023-2024
Customer 11,Product 6,February,2023,2023-01-02,,2023-2024
Customer 11,Product 6,March,2023,2023-01-03,2494372.0,2023-2024
Customer 11,Product 6,April,2023,2023-01-04,,2024-2025
Customer 11,Product 6,May,2023,2023-01-05,,2024-2025
Customer 11,Product 6,June,2023,2023-01-06,,2024-2025
Customer 11,Product 6,July,2023,2023-01-07,1846517.0,2024-2025
Customer 11,Product 6,August,2023,2023-01-08,1847526.0,2024-2025
Customer 11,Product 6,September,2023,2023-01-09,,2024-2025
Customer 11,Product 6,October,2023,2023-01-10,1848763.0,2024-2025
Customer 11,Product 6,November,2023,2023-01-11,1850302.0,2024-2025
Customer 11,Product 6,December,2023,2023-01-12,1850855.0,2024-2025
Customer 11,Product 6,January,2024,2024-01-01,,2024-2025
Customer 11,Product 6,February,2024,2024-01-02,1853396.0,2024-2025
Customer 11,Product 6,March,2024,2024-01-03,1857176.0,2024-2025
Customer 11,Product 9,April,2021,2021-01-04,1258963.0,2022-2023
Customer 11,Product 9,May,2021,2021-01-05,,2022-2023
Customer 11,Product 9,June,2021,2021-01-06,,2022-2023
Customer 11,Product 9,July,2021,2021-01-07,1265220.0,2022-2023
Customer 11,Product 9,August,2021,2021-01-08,,2022-2023
Customer 11,Product 9,September,2021,2021-01-09,1268174.0,2022-2023
Customer 11,Product 9,October,2021,2021-01-10,1270019.0,2022-2023
Customer 11,Product 9,November,2021,2021-01-11,,2022-2023
Customer 11,Product 9,December,2021,2021-01-12,1274589.0,2022-2023
Customer 11,Product 9,January,2022,2022-01-01,,2022-2023
Customer 11,Product 9,February,2022,2022-01-02,,2022-2023
Customer 11,Product 9,March,2022,2022-01-03,1275923.0,2022-2023
Customer 11,Product 9,April,2022,2022-01-04,4534148.0,2023-2024
Customer 11,Product 9,May,2022,2022-01-05,4539244.0,2023-2024
Customer 11,Product 9,June,2022,2022-01-06,4539399.0,2023-2024
Customer 11,Product 9,July,2022,2022-01-07,4539611.0,2023-2024
Customer 11,Product 9,August,2022,2022-01-08,,2023-2024
Customer 11,Product 9,September,2022,2022-01-09,,2023-2024
Customer 11,Product 9,October,2022,2022-01-10,4539657.0,2023-2024
Customer 11,Product 9,November,2022,2022-01-11,4540371.0,2023-2024
Customer 11,Product 9,December,2022,2022-01-12,4553566.0,2023-2024
Customer 11,Product 9,January,2023,2023-01-01,4555575.0,2023-2024
Customer 11,Product 9,February,2023,2023-01-02,4567351.0,2023-2024
Customer 11,Product 9,March,2023,2023-01-03,4571945.0,2023-2024
Customer 11,Product 9,April,2023,2023-01-04,,2024-2025
Customer 11,Product 9,May,2023,2023-01-05,2494656.0,2024-2025
Customer 11,Product 9,June,2023,2023-01-06,2496496.0,2024-2025
Customer 11,Product 9,July,2023,2023-01-07,,2024-2025
Customer 11,Product 9,August,2023,2023-01-08,2497383.0,2024-2025
Customer 11,Product 9,September,2023,2023-01-09,2499510.0,2024-2025
Customer 11,Product 9,October,2023,2023-01-10,2508243.0,2024-2025
Customer 11,Product 9,November,2023,2023-01-11,2509338.0,2024-2025
Customer 11,Product 9,December,2023,2023-01-12,,2024-2025
Customer 11,Product 9,January,2024,2024-01-01,2513990.0,2024-2025
Customer 11,Product 9,February,2024,2024-01-02,,2024-2025
Customer 11,Product 9,March,2024,2024-01-03,2515497.0,2024-2025
Customer 12,Product 10,April,2021,2021-01-04,6777553.0,2022-2023
Customer 12,Product 10,May,2021,2021-01-05,6778223.0,2022-2023
Customer 12,Product 10,June,2021,2021-01-06,6781392.0,2022-2023
Customer 12,Product 10,July,2021,2021-01-07,6786002.0,2022-2023
Customer 12,Product 10,August,2021,2021-01-08,6789332.0,2022-2023
Customer 12,Product 10,September,2021,2021-01-09,6789443.0,2022-2023
Customer 12,Product 10,October,2021,2021-01-10,6790819.0,2022-2023
Customer 12,Product 10,November,2021,2021-01-11,6799565.0,2022-2023
Customer 12,Product 10,December,2021,2021-01-12,6799909.0,2022-2023
Customer 12,Product 10,January,2022,2022-01-01,6800022.0,2022-2023
Customer 12,Product 10,February,2022,2022-01-02,6802090.0,2022-2023
Customer 12,Product 10,March,2022,2022-01-03,6804196.0,2022-2023
Customer 12,Product 10,April,2022,2022-01-04,,2023-2024
Customer 12,Product 10,May,2022,2022-01-05,2516843.0,2023-2024
Customer 12,Product 10,June,2022,2022-01-06,2519176.0,2023-2024
Customer 12,Product 10,July,2022,2022-01-07,2531926.0,2023-2024
Customer 12,Product 10,August,2022,2022-01-08,2532500.0,2023-2024
Customer 12,Product 10,September,2022,2022-01-09,2537674.0,2023-2024
Customer 12,Product 10,October,2022,2022-01-10,,2023-2024
Customer 12,Product 10,November,2022,2022-01-11,,2023-2024
Customer 12,Product 10,December,2022,2022-01-12,2544073.0,2023-2024
Customer 12,Product 10,January,2023,2023-01-01,,2023-2024
Customer 12,Product 10,February,2023,2023-01-02,2552035.0,2023-2024
Customer 12,Product 10,March,2023,2023-01-03,2552537.0,2023-2024
Customer 12,Product 10,April,2023,2023-01-04,,2024-2025
Customer 12,Product 10,May,2023,2023-01-05,,2024-2025
Customer 12,Product 10,June,2023,2023-01-06,859841.0,2024-2025
Customer 12,Product 10,July,2023,2023-01-07,863336.0,2024-2025
Customer 12,Product 10,August,2023,2023-01-08,,2024-2025
Customer 12,Product 10,September,2023,2023-01-09,866470.0,2024-2025
Customer 12,Product 10,October,2023,2023-01-10,,2024-2025
Customer 12,Product 10,November,2023,2023-01-11,,2024-2025
Customer 12,Product 10,December,2023,2023-01-12,869573.0,2024-2025
Customer 12,Product 10,January,2024,2024-01-01,,2024-2025
Customer 12,Product 10,February,2024,2024-01-02,870794.0,2024-2025
Customer 12,Product 10,March,2024,2024-01-03,,2024-2025
Customer 12,Product 2,April,2021,2021-01-04,,2022-2023
Customer 12,Product 2,May,2021,2021-01-05,,2022-2023
Customer 12,Product 2,June,2021,2021-01-06,,2022-2023
Customer 12,Product 2,July,2021,2021-01-07,,2022-2023
Customer 12,Product 2,August,2021,2021-01-08,,2022-2023
Customer 12,Product 2,September,2021,2021-01-09,,2022-2023
Customer 12,Product 2,October,2021,2021-01-10,,2022-2023
