Order ID,Order State,Region (Order),Inventory Location,Region (Inventory),Process,Responsible Person,Subprocess,Sub TAT (Days),Sub Actual Start Date,Sub Actual End Date,Status Type,Quantity,Actual Days,Order Start Date,Process Sequence,Subprocess Sequence,Client Name
ORD2281,Guwahati,North,Pune,West,Procurement,UCI Procurement,Send PO to Supplier,4,21-Jul-25,25-Jul-25,On Time,516,4,24-Jun-25,2,4,Client C
ORD2283,Delhi,West,Pune,West,Procurement,UCI Procurement,Send PO to Supplier,4,13-Aug-25,17-Aug-25,On Time,821,4,16-Jul-25,2,4,Client A
ORD2286,Vishakhapatnam,East,Mirzapur,West,Procurement,UCI Procurement,Send PO to Supplier,4,25-Sep-25,29-Sep-25,On Time,564,4,29-Aug-25,2,4,Client I
ORD2309,Chandigarh,South,Bhiwandi,West,Procurement,UCI Procurement,Send PO to Supplier,4,7-Sep-25,11-Sep-25,On Time,1068,4,11-Aug-25,2,4,Client E
ORD2324,Kolkata,East,Assam,West,Procurement,UCI Procurement,Send PO to Supplier,4,29-Jul-25,2-Aug-25,On Time,536,4,30-Jun-25,2,4,Client G
ORD2348,Chennai,North,Indore,West,Procurement,UCI Procurement,Send PO to Supplier,4,24-Jul-25,28-Jul-25,On Time,447,4,30-Jun-25,2,4,Client I
ORD2351,Vishakhapatnam,East,Valsad,West,Procurement,UCI Procurement,Send PO to Supplier,4,3-Jul-25,7-Jul-25,On Time,1481,4,5-Jun-25,2,4,Client E
ORD2390,Chennai,South,Pune,West,Procurement,UCI Procurement,Send PO to Supplier,4,31-Aug-25,4-Sep-25,On Time,693,4,30-Jul-25,2,4,Client I
ORD2402,Surat,West,Valsad,West,Procurement,UCI Procurement,Send PO to Supplier,4,5-Jul-25,9-Jul-25,On Time,922,4,6-Jun-25,2,4,Client D
ORD2404,Kolkata,East,Pune,West,Procurement,UCI Procurement,Send PO to Supplier,4,12-Sep-25,16-Sep-25,On Time,634,4,19-Aug-25,2,4,Client C
ORD2421,Chennai,North,Pune,West,Procurement,UCI Procurement,Send PO to Supplier,4,26-Jul-25,30-Jul-25,On Time,1025,4,25-Jun-25,2,4,Client I
ORD2424,Kolkata,East,Indore,West,Procurement,UCI Procurement,Send PO to Supplier,4,21-Aug-25,25-Aug-25,On Time,1085,4,24-Jul-25,2,4,Client H
ORD2428,Bangalore,South,Bhiwandi,West,Procurement,UCI Procurement,Send PO to Supplier,4,31-Aug-25,4-Sep-25,On Time,604,4,4-Aug-25,2,4,Client H
ORD2438,Ranchi,North,Indore,West,Procurement,UCI Procurement,Send PO to Supplier,4,17-Jul-25,21-Jul-25,On Time,1238,4,21-Jun-25,2,4,Client I
ORD2440,Chandigarh,South,Indore,West,Procurement,UCI Procurement,Send PO to Supplier,4,25-Jul-25,29-Jul-25,On Time,1332,4,25-Jun-25,2,4,Client G
ORD2446,Delhi,East,Assam,West,Procurement,UCI Procurement,Send PO to Supplier,4,25-Jul-25,29-Jul-25,On Time,1051,4,2-Jul-25,2,4,Client J
ORD2474,Surat,West,Mirzapur,West,Procurement,UCI Procurement,Send PO to Supplier,4,10-Sep-25,14-Sep-25,On Time,908,4,12-Aug-25,2,4,Client G
ORD2478,Surat,West,Assam,West,Procurement,UCI Procurement,Send PO to Supplier,4,21-Jul-25,25-Jul-25,On Time,1129,4,21-Jun-25,2,4,Client C
ORD2489,Kolkata,North,Valsad,West,Procurement,UCI Procurement,Send PO to Supplier,4,21-Aug-25,25-Aug-25,On Time,622,4,22-Jul-25,2,4,Client C
ORD2492,Guwahati,North,Valsad,West,Procurement,UCI Procurement,Send PO to Supplier,4,8-Aug-25,12-Aug-25,On Time,1042,4,8-Jul-25,2,4,Client D
ORD2496,Delhi,South,Indore,West,Procurement,UCI Procurement,Send PO to Supplier,4,25-Aug-25,29-Aug-25,On Time,407,4,1-Aug-25,2,4,Client F
ORD0026,Bhopal,South,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,4,20-Jul-25,24-Jul-25,On Time,1337,4,22-Jun-25,2,4,Client I
ORD0038,Vishakhapatnam,North,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,14-Aug-25,18-Aug-25,On Time,930,4,17-Jul-25,2,4,Client H
ORD0052,Bhopal,North,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,4,27-Aug-25,31-Aug-25,On Time,828,4,30-Jul-25,2,4,Client J
ORD0062,Chandigarh,North,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,16-Aug-25,20-Aug-25,On Time,1229,4,14-Jul-25,2,4,Client H
ORD0087,Kolkata,North,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,11-Sep-25,15-Sep-25,On Time,697,4,17-Aug-25,2,4,Client B
ORD0100,Delhi,West,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,4,28-Jul-25,1-Aug-25,On Time,435,4,29-Jun-25,2,4,Client B
ORD0106,Ahmedabad,South,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,7-Jul-25,11-Jul-25,On Time,1249,4,9-Jun-25,2,4,Client H
ORD0114,Mumbai,South,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,7-Jul-25,11-Jul-25,On Time,1413,4,8-Jun-25,2,4,Client E
ORD0128,Kolkata,North,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,4,16-Jul-25,20-Jul-25,On Time,1499,4,23-Jun-25,2,4,Client H
ORD0174,Ahmedabad,North,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,11-Aug-25,15-Aug-25,On Time,1343,4,14-Jul-25,2,4,Client D
ORD0176,Bhopal,North,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,28-Jul-25,1-Aug-25,On Time,1007,4,30-Jun-25,2,4,Client D
ORD0216,Surat,South,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,30-Jun-25,4-Jul-25,On Time,485,4,1-Jun-25,2,4,Client H
ORD0230,Vishakhapatnam,North,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,6-Aug-25,10-Aug-25,On Time,858,4,8-Jul-25,2,4,Client D
ORD0272,Kolkata,West,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,4,10-Jul-25,14-Jul-25,On Time,1450,4,12-Jun-25,2,4,Client B
ORD0279,Chennai,East,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,4,17-Sep-25,21-Sep-25,On Time,1291,4,19-Aug-25,2,4,Client G
ORD0300,Ahmedabad,North,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,7-Aug-25,11-Aug-25,On Time,807,4,11-Jul-25,2,4,Client D
ORD0306,Bangalore,West,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,14-Aug-25,18-Aug-25,On Time,409,4,18-Jul-25,2,4,Client J
ORD0313,Vishakhapatnam,South,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,13-Aug-25,17-Aug-25,On Time,1334,4,18-Jul-25,2,4,Client C
ORD0325,Ranchi,South,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,4,21-Jul-25,25-Jul-25,On Time,351,4,21-Jun-25,2,4,Client G
ORD0351,Chennai,North,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,22-Sep-25,26-Sep-25,On Time,334,4,26-Aug-25,2,4,Client I
ORD0373,Bangalore,East,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,13-Aug-25,17-Aug-25,On Time,1440,4,18-Jul-25,2,4,Client D
ORD0381,Bhopal,West,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,26-Aug-25,30-Aug-25,On Time,351,4,30-Jul-25,2,4,Client J
ORD0388,Nagpur,East,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,7-Jul-25,11-Jul-25,On Time,326,4,8-Jun-25,2,4,Client G
ORD0399,Nagpur,West,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,22-Sep-25,26-Sep-25,On Time,1282,4,25-Aug-25,2,4,Client I
ORD0414,Chandigarh,East,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,4,19-Aug-25,23-Aug-25,On Time,894,4,24-Jul-25,2,4,Client E
ORD0417,Bangalore,South,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,20-Aug-25,24-Aug-25,On Time,1062,4,23-Jul-25,2,4,Client E
ORD0418,Kolkata,East,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,25-Aug-25,29-Aug-25,On Time,522,4,30-Jul-25,2,4,Client A
ORD0426,Delhi,North,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,13-Jul-25,17-Jul-25,On Time,648,4,16-Jun-25,2,4,Client E
ORD0428,Mumbai,West,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,4,25-Jul-25,29-Jul-25,On Time,1281,4,30-Jun-25,2,4,Client A
ORD0473,Nagpur,West,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,4,12-Aug-25,16-Aug-25,On Time,330,4,18-Jul-25,2,4,Client D
ORD0491,Bhopal,East,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,4,28-Jun-25,2-Jul-25,On Time,1167,4,2-Jun-25,2,4,Client D
ORD0517,Vishakhapatnam,West,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,4,28-Jun-25,2-Jul-25,On Time,760,4,2-Jun-25,2,4,Client E
ORD0530,Jaipur,West,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,8-Sep-25,12-Sep-25,On Time,1238,4,14-Aug-25,2,4,Client H
ORD0539,Jaipur,West,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,4-Sep-25,8-Sep-25,On Time,702,4,3-Aug-25,2,4,Client J
ORD0558,Bangalore,South,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,15-Jul-25,19-Jul-25,On Time,445,4,13-Jun-25,2,4,Client I
ORD0580,Mumbai,North,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,15-Jul-25,19-Jul-25,On Time,874,4,16-Jun-25,2,4,Client H
ORD0590,Bhopal,West,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,4,21-Sep-25,25-Sep-25,On Time,1484,4,26-Aug-25,2,4,Client C
ORD0593,Surat,North,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,11-Sep-25,15-Sep-25,On Time,1390,4,15-Aug-25,2,4,Client A
ORD0615,Bhopal,East,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,16-Jul-25,20-Jul-25,On Time,1193,4,17-Jun-25,2,4,Client J
ORD0622,Nagpur,East,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,1-Aug-25,5-Aug-25,On Time,1218,4,1-Jul-25,2,4,Client J
ORD0624,Nagpur,South,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,23-Aug-25,27-Aug-25,On Time,651,4,31-Jul-25,2,4,Client C
ORD0628,Ahmedabad,West,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,4,9-Sep-25,13-Sep-25,On Time,1371,4,13-Aug-25,2,4,Client F
ORD0638,Bhopal,South,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,30-Sep-25,4-Oct-25,On Time,1435,4,31-Aug-25,2,4,Client C
ORD0642,Ranchi,South,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,1-Jul-25,5-Jul-25,On Time,602,4,1-Jun-25,2,4,Client E
ORD0702,Ranchi,North,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,15-Jul-25,19-Jul-25,On Time,457,4,17-Jun-25,2,4,Client H
ORD0727,Mumbai,West,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,4,18-Sep-25,22-Sep-25,On Time,1244,4,24-Aug-25,2,4,Client F
ORD0734,Bhopal,South,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,4,14-Aug-25,18-Aug-25,On Time,971,4,19-Jul-25,2,4,Client B
ORD0742,Kolkata,East,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,4,17-Sep-25,21-Sep-25,On Time,956,4,20-Aug-25,2,4,Client F
ORD0753,Vishakhapatnam,West,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,4,14-Jul-25,18-Jul-25,On Time,1441,4,17-Jun-25,2,4,Client H
ORD0773,Ahmedabad,East,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,4,16-Aug-25,20-Aug-25,On Time,1176,4,20-Jul-25,2,4,Client I
ORD0775,Bhopal,South,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,1-Sep-25,5-Sep-25,On Time,1174,4,4-Aug-25,2,4,Client J
ORD0803,Delhi,South,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,19-Aug-25,23-Aug-25,On Time,562,4,21-Jul-25,2,4,Client E
ORD0814,Bangalore,West,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,26-Sep-25,30-Sep-25,On Time,1099,4,27-Aug-25,2,4,Client E
ORD0840,Guwahati,East,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,18-Jul-25,22-Jul-25,On Time,1143,4,19-Jun-25,2,4,Client C
ORD0882,Delhi,North,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,4,24-Sep-25,28-Sep-25,On Time,1468,4,26-Aug-25,2,4,Client G
ORD0886,Nagpur,North,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,4,25-Jul-25,29-Jul-25,On Time,1186,4,26-Jun-25,2,4,Client A
ORD0894,Ahmedabad,East,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,4,2-Aug-25,6-Aug-25,On Time,511,4,8-Jul-25,2,4,Client A
ORD0946,Delhi,West,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,2-Aug-25,6-Aug-25,On Time,454,4,6-Jul-25,2,4,Client E
ORD0961,Surat,West,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,4,14-Sep-25,18-Sep-25,On Time,1256,4,14-Aug-25,2,4,Client G
ORD0970,Mumbai,South,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,4,8-Sep-25,12-Sep-25,On Time,310,4,7-Aug-25,2,4,Client E
ORD0987,Chennai,South,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,19-Aug-25,23-Aug-25,On Time,380,4,20-Jul-25,2,4,Client H
ORD0988,Kolkata,North,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,4,9-Jul-25,13-Jul-25,On Time,308,4,10-Jun-25,2,4,Client E
ORD1012,Ranchi,East,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,4,17-Aug-25,21-Aug-25,On Time,1343,4,20-Jul-25,2,4,Client D
ORD1019,Ranchi,West,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,4,27-Jun-25,1-Jul-25,On Time,979,4,1-Jun-25,2,4,Client C
ORD1028,Chennai,South,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,25-Aug-25,29-Aug-25,On Time,1193,4,30-Jul-25,2,4,Client H
ORD1062,Nagpur,North,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,4,2-Jul-25,6-Jul-25,On Time,1144,4,6-Jun-25,2,4,Client H
ORD1079,Bhopal,South,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,29-Jul-25,2-Aug-25,On Time,779,4,3-Jul-25,2,4,Client F
ORD1082,Chandigarh,West,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,27-Aug-25,31-Aug-25,On Time,1054,4,5-Aug-25,2,4,Client B
ORD1087,Guwahati,North,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,9-Jul-25,13-Jul-25,On Time,919,4,13-Jun-25,2,4,Client C
ORD1101,Chennai,East,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,18-Aug-25,22-Aug-25,On Time,474,4,15-Jul-25,2,4,Client B
ORD1108,Ahmedabad,South,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,24-Jul-25,28-Jul-25,On Time,1500,4,27-Jun-25,2,4,Client J
ORD1113,Nagpur,North,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,3-Aug-25,7-Aug-25,On Time,771,4,8-Jul-25,2,4,Client J
ORD1117,Chandigarh,East,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,4,12-Aug-25,16-Aug-25,On Time,1421,4,17-Jul-25,2,4,Client I
ORD1144,Chandigarh,South,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,4,30-Jun-25,4-Jul-25,On Time,962,4,1-Jun-25,2,4,Client F
ORD1178,Bhopal,South,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,2-Aug-25,6-Aug-25,On Time,505,4,4-Jul-25,2,4,Client J
ORD1179,Surat,East,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,29-Sep-25,3-Oct-25,On Time,1084,4,30-Aug-25,2,4,Client J
ORD1248,Delhi,South,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,23-Aug-25,27-Aug-25,On Time,1127,4,25-Jul-25,2,4,Client B
ORD1262,Kolkata,East,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,4,6-Sep-25,10-Sep-25,On Time,797,4,6-Aug-25,2,4,Client F
ORD1264,Kolkata,South,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,25-Sep-25,29-Sep-25,On Time,1074,4,31-Aug-25,2,4,Client E
ORD1294,Bangalore,East,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,29-Jun-25,3-Jul-25,On Time,639,4,1-Jun-25,2,4,Client D
ORD1304,Guwahati,South,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,6-Jul-25,10-Jul-25,On Time,744,4,5-Jun-25,2,4,Client E
ORD1315,Delhi,South,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,28-Aug-25,1-Sep-25,On Time,631,4,29-Jul-25,2,4,Client I
ORD1339,Delhi,South,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,3-Aug-25,7-Aug-25,On Time,1499,4,4-Jul-25,2,4,Client J
ORD1358,Guwahati,East,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,4,16-Jul-25,20-Jul-25,On Time,1370,4,17-Jun-25,2,4,Client F
ORD1379,Chennai,South,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,4,6-Aug-25,10-Aug-25,On Time,394,4,9-Jul-25,2,4,Client I
ORD1386,Kolkata,North,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,28-Jul-25,1-Aug-25,On Time,626,4,3-Jul-25,2,4,Client J
ORD1425,Guwahati,South,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,4,11-Sep-25,15-Sep-25,On Time,767,4,22-Aug-25,2,4,Client I
ORD1428,Ahmedabad,North,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,16-Sep-25,20-Sep-25,On Time,1094,4,20-Aug-25,2,4,Client F
ORD1446,Kolkata,East,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,15-Jul-25,19-Jul-25,On Time,441,4,17-Jun-25,2,4,Client G
ORD1462,Ranchi,North,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,4,17-Jul-25,21-Jul-25,On Time,622,4,18-Jun-25,2,4,Client F
ORD1488,Nagpur,North,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,24-Aug-25,28-Aug-25,On Time,1130,4,25-Jul-25,2,4,Client J
ORD1507,Ahmedabad,East,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,4,19-Sep-25,23-Sep-25,On Time,1491,4,23-Aug-25,2,4,Client J
ORD1510,Chandigarh,North,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,18-Aug-25,22-Aug-25,On Time,659,4,19-Jul-25,2,4,Client F
ORD1552,Mumbai,South,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,4,9-Sep-25,13-Sep-25,On Time,1013,4,13-Aug-25,2,4,Client E
ORD1558,Delhi,North,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,5-Jul-25,9-Jul-25,On Time,1467,4,5-Jun-25,2,4,Client C
ORD1576,Chandigarh,East,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,27-Sep-25,1-Oct-25,On Time,1114,4,28-Aug-25,2,4,Client E
ORD1600,Bhopal,South,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,4,9-Sep-25,13-Sep-25,On Time,1261,4,11-Aug-25,2,4,Client A
ORD1603,Bhopal,South,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,25-Sep-25,29-Sep-25,On Time,567,4,29-Aug-25,2,4,Client I
ORD1607,Chandigarh,East,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,27-Aug-25,31-Aug-25,On Time,655,4,30-Jul-25,2,4,Client C
ORD1621,Ranchi,North,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,4,8-Aug-25,12-Aug-25,On Time,385,4,10-Jul-25,2,4,Client C
ORD1625,Ahmedabad,West,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,5-Jul-25,9-Jul-25,On Time,1434,4,6-Jun-25,2,4,Client B
ORD1641,Mumbai,South,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,4,22-Jul-25,26-Jul-25,On Time,1471,4,27-Jun-25,2,4,Client B
ORD1660,Jaipur,North,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,4,13-Sep-25,17-Sep-25,On Time,541,4,16-Aug-25,2,4,Client B
ORD1685,Nagpur,East,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,4,5-Sep-25,9-Sep-25,On Time,1307,4,7-Aug-25,2,4,Client E
ORD1693,Guwahati,West,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,2-Sep-25,6-Sep-25,On Time,957,4,4-Aug-25,2,4,Client J
ORD1695,Ahmedabad,North,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,27-Sep-25,1-Oct-25,On Time,301,4,29-Aug-25,2,4,Client J
ORD1712,Nagpur,South,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,25-Jul-25,29-Jul-25,On Time,1468,4,2-Jul-25,2,4,Client H
ORD1713,Bhopal,South,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,20-Aug-25,24-Aug-25,On Time,392,4,21-Jul-25,2,4,Client E
ORD1724,Guwahati,West,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,12-Jul-25,16-Jul-25,On Time,1417,4,15-Jun-25,2,4,Client E
ORD1728,Bangalore,West,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,29-Jul-25,2-Aug-25,On Time,426,4,2-Jul-25,2,4,Client C
ORD1732,Ahmedabad,West,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,23-Sep-25,27-Sep-25,On Time,1448,4,23-Aug-25,2,4,Client I
ORD1818,Surat,South,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,10-Jul-25,14-Jul-25,On Time,796,4,11-Jun-25,2,4,Client B
ORD1835,Chandigarh,North,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,7-Aug-25,11-Aug-25,On Time,1388,4,10-Jul-25,2,4,Client A
ORD1848,Bangalore,East,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,10-Aug-25,14-Aug-25,On Time,799,4,16-Jul-25,2,4,Client D
ORD1877,Ranchi,East,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,24-Jul-25,28-Jul-25,On Time,420,4,26-Jun-25,2,4,Client D
ORD1884,Chandigarh,South,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,10-Jul-25,14-Jul-25,On Time,822,4,12-Jun-25,2,4,Client A
ORD1887,Ahmedabad,South,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,4,16-Jul-25,20-Jul-25,On Time,1332,4,13-Jun-25,2,4,Client G
ORD1943,Bhopal,South,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,4,5-Jul-25,9-Jul-25,On Time,1095,4,3-Jun-25,2,4,Client A
ORD1948,Kolkata,North,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,21-Jul-25,25-Jul-25,On Time,908,4,26-Jun-25,2,4,Client B
ORD1957,Bhopal,North,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,4,4-Sep-25,8-Sep-25,On Time,1049,4,8-Aug-25,2,4,Client J
ORD1962,Chennai,North,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,9-Jul-25,13-Jul-25,On Time,644,4,14-Jun-25,2,4,Client C
ORD1968,Vishakhapatnam,South,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,24-Sep-25,28-Sep-25,On Time,528,4,28-Aug-25,2,4,Client C
ORD1983,Vishakhapatnam,South,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,12-Jul-25,16-Jul-25,On Time,419,4,10-Jun-25,2,4,Client B
ORD2004,Nagpur,West,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,3-Aug-25,7-Aug-25,On Time,1358,4,7-Jul-25,2,4,Client A
ORD2005,Vishakhapatnam,East,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,17-Aug-25,21-Aug-25,On Time,1358,4,19-Jul-25,2,4,Client D
ORD2018,Nagpur,West,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,21-Jul-25,25-Jul-25,On Time,1000,4,26-Jun-25,2,4,Client G
ORD2031,Guwahati,North,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,16-Sep-25,20-Sep-25,On Time,1243,4,27-Aug-25,2,4,Client G
ORD2032,Chandigarh,West,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,6-Aug-25,10-Aug-25,On Time,997,4,13-Jul-25,2,4,Client H
ORD2040,Nagpur,West,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,4,15-Aug-25,19-Aug-25,On Time,609,4,20-Jul-25,2,4,Client I
ORD2047,Surat,North,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,20-Aug-25,24-Aug-25,On Time,722,4,22-Jul-25,2,4,Client E
ORD2050,Delhi,North,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,4,8-Jul-25,12-Jul-25,On Time,1205,4,8-Jun-25,2,4,Client G
ORD2066,Chandigarh,South,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,4,11-Jul-25,15-Jul-25,On Time,939,4,17-Jun-25,2,4,Client E
ORD2080,Mumbai,East,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,12-Sep-25,16-Sep-25,On Time,470,4,19-Aug-25,2,4,Client H
ORD2090,Surat,South,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,7-Sep-25,11-Sep-25,On Time,738,4,9-Aug-25,2,4,Client E
ORD2093,Nagpur,South,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,4,31-Jul-25,4-Aug-25,On Time,1368,4,3-Jul-25,2,4,Client J
ORD2116,Chennai,East,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,19-Sep-25,23-Sep-25,On Time,389,4,24-Aug-25,2,4,Client C
ORD2120,Mumbai,North,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,4,6-Sep-25,10-Sep-25,On Time,1214,4,10-Aug-25,2,4,Client B
