Order ID,Order State,Region (Order),Inventory Location,Region (Inventory),Process,Responsible Person,Subprocess,Target Cycle Time,Sub Actual Start Date,Sub Actual End Date,Status Type,Quantity,Actual Cycle Time,Order Start Date,Process Sequence,Subprocess Sequence,Client Name,Assigned Responsible Person
ORD2162,Mumbai,West,Indore,West,Procurement,Procurement,Submit New Request,2,21-Aug-25,23-Aug-25,On Time,1473,2,1-Aug-25,2,1,Client H,Procurement Person 1
ORD2173,Vishakhapatnam,North,Indore,West,Procurement,Procurement,Submit New Request,2,10-Aug-25,12-Aug-25,On Time,1350,2,1-Aug-25,2,1,Client F,Procurement Person 1
ORD2198,Bhopal,West,Assam,West,Procurement,Procurement,Submit New Request,2,10-Aug-25,12-Aug-25,Delay,580,2,1-Aug-25,2,1,Client C,Procurement Person 1
ORD2202,Ranchi,South,Valsad,West,Procurement,Procurement,Submit New Request,2,12-Aug-25,14-Aug-25,On Time,499,2,1-Aug-25,2,1,Client H,Procurement Person 1
ORD2228,Ranchi,West,Indore,West,Procurement,Procurement,Submit New Request,2,9-Aug-25,11-Aug-25,Delay,1144,2,1-Aug-25,2,1,Client A,Procurement Person 1
ORD2267,Nagpur,North,Pune,West,Procurement,Procurement,Submit New Request,2,18-Aug-25,20-Aug-25,On Time,1306,2,1-Aug-25,2,1,Client G,Procurement Person 1
ORD2276,Ahmedabad,North,Mirzapur,West,Procurement,Procurement,Submit New Request,2,13-Aug-25,15-Aug-25,On Time,374,2,1-Aug-25,2,1,Client C,Procurement Person 1
ORD2281,Guwahati,North,Pune,West,Procurement,Procurement,Submit New Request,2,20-Aug-25,22-Aug-25,Delay,516,2,1-Aug-25,2,1,Client C,Procurement Person 1
ORD2286,Vishakhapatnam,East,Mirzapur,West,Procurement,Procurement,Submit New Request,2,12-Aug-25,14-Aug-25,On Time,564,2,1-Aug-25,2,1,Client I,Procurement Person 1
ORD2289,Ahmedabad,West,Assam,West,Procurement,Procurement,Submit New Request,2,13-Aug-25,15-Aug-25,Delay,327,2,1-Aug-25,2,1,Client I,Procurement Person 1
ORD2303,Vishakhapatnam,East,Indore,West,Procurement,Procurement,Submit New Request,2,21-Aug-25,23-Aug-25,On Time,1471,2,1-Aug-25,2,1,Client F,Procurement Person 1
ORD2306,Kolkata,South,Pune,West,Procurement,Procurement,Submit New Request,2,11-Aug-25,13-Aug-25,Delay,577,2,1-Aug-25,2,1,Client H,Procurement Person 1
ORD2308,Delhi,North,Indore,West,Procurement,Procurement,Submit New Request,2,12-Aug-25,14-Aug-25,Delay,408,2,1-Aug-25,2,1,Client B,Procurement Person 1
ORD2324,Kolkata,East,Assam,West,Procurement,Procurement,Submit New Request,2,11-Aug-25,13-Aug-25,On Time,536,2,1-Aug-25,2,1,Client G,Procurement Person 1
ORD2343,Jaipur,North,Bhiwandi,West,Procurement,Procurement,Submit New Request,2,21-Aug-25,23-Aug-25,On Time,967,2,1-Aug-25,2,1,Client B,Procurement Person 1
ORD2349,Guwahati,East,Indore,West,Procurement,Procurement,Submit New Request,2,13-Aug-25,15-Aug-25,On Time,1363,2,1-Aug-25,2,1,Client F,Procurement Person 1
ORD2352,Bhopal,North,Indore,West,Procurement,Procurement,Submit New Request,2,10-Aug-25,12-Aug-25,Delay,975,2,1-Aug-25,2,1,Client J,Procurement Person 1
ORD2376,Vishakhapatnam,North,Bhiwandi,West,Procurement,Procurement,Submit New Request,2,11-Aug-25,13-Aug-25,On Time,705,2,1-Aug-25,2,1,Client B,Procurement Person 1
ORD2379,Mumbai,West,Pune,West,Procurement,Procurement,Submit New Request,2,9-Aug-25,11-Aug-25,On Time,300,2,1-Aug-25,2,1,Client I,Procurement Person 1
ORD2381,Chandigarh,South,Pune,West,Procurement,Procurement,Submit New Request,2,14-Aug-25,16-Aug-25,On Time,849,2,1-Aug-25,2,1,Client G,Procurement Person 1
ORD2386,Delhi,East,Mirzapur,West,Procurement,Procurement,Submit New Request,2,12-Aug-25,14-Aug-25,Delay,655,2,1-Aug-25,2,1,Client H,Procurement Person 1
ORD2401,Mumbai,West,Assam,West,Procurement,Procurement,Submit New Request,2,22-Aug-25,24-Aug-25,Delay,1344,2,1-Aug-25,2,1,Client D,Procurement Person 1
ORD2410,Jaipur,South,Bhiwandi,West,Procurement,Procurement,Submit New Request,2,17-Aug-25,19-Aug-25,Delay,1205,2,1-Aug-25,2,1,Client A,Procurement Person 1
ORD2415,Bhopal,West,Assam,West,Procurement,Procurement,Submit New Request,2,12-Aug-25,14-Aug-25,On Time,561,2,1-Aug-25,2,1,Client D,Procurement Person 1
ORD2419,Ahmedabad,South,Bhiwandi,West,Procurement,Procurement,Submit New Request,2,17-Aug-25,19-Aug-25,On Time,884,2,1-Aug-25,2,1,Client J,Procurement Person 1
ORD2421,Chennai,North,Pune,West,Procurement,Procurement,Submit New Request,2,18-Aug-25,20-Aug-25,Delay,1025,2,1-Aug-25,2,1,Client I,Procurement Person 1
ORD2422,Ranchi,West,Mirzapur,West,Procurement,Procurement,Submit New Request,2,17-Aug-25,19-Aug-25,On Time,318,2,1-Aug-25,2,1,Client G,Procurement Person 1
ORD2424,Kolkata,East,Indore,West,Procurement,Procurement,Submit New Request,2,11-Aug-25,13-Aug-25,On Time,1085,2,1-Aug-25,2,1,Client H,Procurement Person 1
ORD2428,Bangalore,South,Bhiwandi,West,Procurement,Procurement,Submit New Request,2,11-Aug-25,13-Aug-25,On Time,604,2,1-Aug-25,2,1,Client H,Procurement Person 1
ORD2440,Chandigarh,South,Indore,West,Procurement,Procurement,Submit New Request,2,15-Aug-25,17-Aug-25,On Time,1332,2,1-Aug-25,2,1,Client G,Procurement Person 1
ORD2446,Delhi,East,Assam,West,Procurement,Procurement,Submit New Request,2,17-Aug-25,19-Aug-25,Delay,1051,2,1-Aug-25,2,1,Client J,Procurement Person 1
ORD2454,Jaipur,South,Valsad,West,Procurement,Procurement,Submit New Request,2,12-Aug-25,14-Aug-25,On Time,1001,2,1-Aug-25,2,1,Client H,Procurement Person 1
ORD2463,Bangalore,West,Mirzapur,West,Procurement,Procurement,Submit New Request,2,11-Aug-25,13-Aug-25,On Time,1265,2,1-Aug-25,2,1,Client D,Procurement Person 1
ORD2469,Jaipur,East,Assam,West,Procurement,Procurement,Submit New Request,2,20-Aug-25,22-Aug-25,On Time,1186,2,1-Aug-25,2,1,Client B,Procurement Person 1
ORD2474,Surat,West,Mirzapur,West,Procurement,Procurement,Submit New Request,2,16-Aug-25,18-Aug-25,Delay,908,2,1-Aug-25,2,1,Client G,Procurement Person 1
ORD2477,Nagpur,North,Pune,West,Procurement,Procurement,Submit New Request,2,10-Aug-25,12-Aug-25,On Time,393,2,1-Aug-25,2,1,Client A,Procurement Person 1
ORD2486,Bangalore,South,Indore,West,Procurement,Procurement,Submit New Request,2,19-Aug-25,21-Aug-25,Delay,1452,2,1-Aug-25,2,1,Client A,Procurement Person 1
ORD2489,Kolkata,North,Valsad,West,Procurement,Procurement,Submit New Request,2,20-Aug-25,22-Aug-25,Delay,622,2,1-Aug-25,2,1,Client C,Procurement Person 1
ORD2492,Guwahati,North,Valsad,West,Procurement,Procurement,Submit New Request,2,20-Aug-25,22-Aug-25,On Time,1042,2,1-Aug-25,2,1,Client D,Procurement Person 1
ORD2493,Ahmedabad,North,Assam,West,Procurement,Procurement,Submit New Request,2,22-Aug-25,24-Aug-25,On Time,1403,2,1-Aug-25,2,1,Client A,Procurement Person 1
ORD2499,Ahmedabad,West,Pune,West,Procurement,Procurement,Submit New Request,2,11-Aug-25,13-Aug-25,On Time,569,2,1-Aug-25,2,1,Client F,Procurement Person 1
ORD0017,Vishakhapatnam,East,Haridwar,North,Procurement,Procurement,Submit New Request,2,11-Apr-25,13-Apr-25,On Time,1243,2,1-Apr-25,2,1,Client D,Procurement Person 1
ORD0026,Bhopal,South,Jaipur,North,Procurement,Procurement,Submit New Request,2,9-Apr-25,11-Apr-25,Delay,1337,2,1-Apr-25,2,1,Client I,Procurement Person 1
ORD0029,Chandigarh,East,Haridwar,North,Procurement,Procurement,Submit New Request,2,23-Apr-25,25-Apr-25,On Time,637,2,1-Apr-25,2,1,Client D,Procurement Person 1
ORD0053,Bhopal,East,Haridwar,North,Procurement,Procurement,Submit New Request,2,18-Apr-25,20-Apr-25,Delay,399,2,1-Apr-25,2,1,Client A,Procurement Person 1
ORD0055,Chennai,North,Ghaziabad,North,Procurement,Procurement,Submit New Request,2,20-Apr-25,22-Apr-25,On Time,602,2,1-Apr-25,2,1,Client I,Procurement Person 1
ORD0060,Guwahati,South,Patna,North,Procurement,Procurement,Submit New Request,2,13-Apr-25,15-Apr-25,Delay,1338,2,1-Apr-25,2,1,Client D,Procurement Person 1
ORD0062,Chandigarh,North,Patna,North,Procurement,Procurement,Submit New Request,2,19-Apr-25,21-Apr-25,On Time,1229,2,1-Apr-25,2,1,Client H,Procurement Person 1
ORD0065,Surat,East,Haridwar,North,Procurement,Procurement,Submit New Request,2,12-Apr-25,14-Apr-25,On Time,1166,2,1-Apr-25,2,1,Client I,Procurement Person 1
ORD0082,Ranchi,East,Lucknow,North,Procurement,Procurement,Submit New Request,2,15-Apr-25,17-Apr-25,On Time,1078,2,1-Apr-25,2,1,Client H,Procurement Person 1
ORD0083,Ahmedabad,East,Haridwar,North,Procurement,Procurement,Submit New Request,2,23-Apr-25,25-Apr-25,Delay,534,2,1-Apr-25,2,1,Client E,Procurement Person 1
ORD0114,Mumbai,South,Haridwar,North,Procurement,Procurement,Submit New Request,2,18-Apr-25,20-Apr-25,On Time,1413,2,1-Apr-25,2,1,Client E,Procurement Person 1
ORD0121,Ranchi,West,Jaipur,North,Procurement,Procurement,Submit New Request,2,19-Apr-25,21-Apr-25,Delay,707,2,1-Apr-25,2,1,Client I,Procurement Person 1
ORD0124,Bhopal,East,Ghaziabad,North,Procurement,Procurement,Submit New Request,2,19-Apr-25,21-Apr-25,On Time,1468,2,1-Apr-25,2,1,Client G,Procurement Person 1
ORD0128,Kolkata,North,Lucknow,North,Procurement,Procurement,Submit New Request,2,9-Apr-25,11-Apr-25,On Time,1499,2,1-Apr-25,2,1,Client H,Procurement Person 1
ORD0174,Ahmedabad,North,Patna,North,Procurement,Procurement,Submit New Request,2,15-Apr-25,17-Apr-25,Delay,1343,2,1-Apr-25,2,1,Client D,Procurement Person 1
ORD0184,Chennai,South,Jaipur,North,Procurement,Procurement,Submit New Request,2,20-Apr-25,22-Apr-25,On Time,644,2,1-Apr-25,2,1,Client F,Procurement Person 1
ORD0189,Ranchi,South,Ghaziabad,North,Procurement,Procurement,Submit New Request,2,9-Apr-25,11-Apr-25,Delay,779,2,1-Apr-25,2,1,Client B,Procurement Person 1
ORD0190,Mumbai,South,Jaipur,North,Procurement,Procurement,Submit New Request,2,17-Apr-25,19-Apr-25,On Time,821,2,1-Apr-25,2,1,Client G,Procurement Person 1
ORD0200,Kolkata,North,Ghaziabad,North,Procurement,Procurement,Submit New Request,2,11-Apr-25,13-Apr-25,Delay,1199,2,1-Apr-25,2,1,Client A,Procurement Person 1
ORD0229,Delhi,West,Patna,North,Procurement,Procurement,Submit New Request,2,11-Apr-25,13-Apr-25,On Time,1319,2,1-Apr-25,2,1,Client A,Procurement Person 1
ORD0266,Ranchi,South,Lucknow,North,Procurement,Procurement,Submit New Request,2,17-Apr-25,19-Apr-25,On Time,861,2,1-Apr-25,2,1,Client C,Procurement Person 1
ORD0268,Chennai,West,Patna,North,Procurement,Procurement,Submit New Request,2,21-Apr-25,23-Apr-25,On Time,1256,2,1-Apr-25,2,1,Client I,Procurement Person 1
ORD0272,Kolkata,West,Lucknow,North,Procurement,Procurement,Submit New Request,2,11-Apr-25,13-Apr-25,On Time,1450,2,1-Apr-25,2,1,Client B,Procurement Person 1
ORD0306,Bangalore,West,Ghaziabad,North,Procurement,Procurement,Submit New Request,2,13-Apr-25,15-Apr-25,Delay,409,2,1-Apr-25,2,1,Client J,Procurement Person 1
ORD0325,Ranchi,South,Lucknow,North,Procurement,Procurement,Submit New Request,2,10-Apr-25,12-Apr-25,On Time,351,2,1-Apr-25,2,1,Client G,Procurement Person 1
ORD0327,Mumbai,North,Lucknow,North,Procurement,Procurement,Submit New Request,2,9-Apr-25,11-Apr-25,On Time,531,2,1-Apr-25,2,1,Client F,Procurement Person 1
ORD0337,Mumbai,North,Jaipur,North,Procurement,Procurement,Submit New Request,2,25-Apr-25,27-Apr-25,Delay,652,2,1-Apr-25,2,1,Client C,Procurement Person 1
ORD0342,Kolkata,East,Patna,North,Procurement,Procurement,Submit New Request,2,11-Apr-25,13-Apr-25,Delay,1419,2,1-Apr-25,2,1,Client I,Procurement Person 1
ORD0347,Ranchi,West,Haridwar,North,Procurement,Procurement,Submit New Request,2,9-Apr-25,11-Apr-25,On Time,1197,2,1-Apr-25,2,1,Client A,Procurement Person 1
ORD0351,Chennai,North,Haridwar,North,Procurement,Procurement,Submit New Request,2,25-Apr-25,27-Apr-25,On Time,334,2,1-Apr-25,2,1,Client I,Procurement Person 1
ORD0375,Ranchi,South,Ghaziabad,North,Procurement,Procurement,Submit New Request,2,9-Apr-25,11-Apr-25,On Time,1258,2,1-Apr-25,2,1,Client I,Procurement Person 1
ORD0381,Bhopal,West,Ghaziabad,North,Procurement,Procurement,Submit New Request,2,22-Apr-25,24-Apr-25,Delay,351,2,1-Apr-25,2,1,Client J,Procurement Person 1
ORD0388,Nagpur,East,Patna,North,Procurement,Procurement,Submit New Request,2,9-Apr-25,11-Apr-25,On Time,326,2,1-Apr-25,2,1,Client G,Procurement Person 1
ORD0395,Delhi,West,Haridwar,North,Procurement,Procurement,Submit New Request,2,17-Apr-25,19-Apr-25,On Time,378,2,1-Apr-25,2,1,Client A,Procurement Person 1
ORD0428,Mumbai,West,Lucknow,North,Procurement,Procurement,Submit New Request,2,24-Apr-25,26-Apr-25,Delay,1281,2,1-Apr-25,2,1,Client A,Procurement Person 1
ORD0435,Ranchi,South,Jaipur,North,Procurement,Procurement,Submit New Request,2,13-Apr-25,15-Apr-25,On Time,309,2,1-Apr-25,2,1,Client B,Procurement Person 1
ORD0470,Vishakhapatnam,East,Ghaziabad,North,Procurement,Procurement,Submit New Request,2,9-Apr-25,11-Apr-25,Delay,1010,2,1-Apr-25,2,1,Client B,Procurement Person 1
ORD0473,Nagpur,West,Jaipur,North,Procurement,Procurement,Submit New Request,2,19-Apr-25,21-Apr-25,On Time,330,2,1-Apr-25,2,1,Client D,Procurement Person 1
ORD0520,Kolkata,West,Lucknow,North,Procurement,Procurement,Submit New Request,2,21-May-25,23-May-25,On Time,1354,2,1-May-25,2,1,Client F,Procurement Person 1
ORD0522,Mumbai,South,Haridwar,North,Procurement,Procurement,Submit New Request,2,18-May-25,20-May-25,On Time,554,2,1-May-25,2,1,Client C,Procurement Person 1
ORD0562,Jaipur,North,Ghaziabad,North,Procurement,Procurement,Submit New Request,2,22-May-25,24-May-25,Delay,430,2,1-May-25,2,1,Client G,Procurement Person 1
ORD0574,Guwahati,West,Jaipur,North,Procurement,Procurement,Submit New Request,2,10-May-25,12-May-25,Delay,678,2,1-May-25,2,1,Client A,Procurement Person 1
ORD0588,Jaipur,West,Ghaziabad,North,Procurement,Procurement,Submit New Request,2,16-May-25,18-May-25,On Time,379,2,1-May-25,2,1,Client D,Procurement Person 1
ORD0590,Bhopal,West,Jaipur,North,Procurement,Procurement,Submit New Request,2,9-May-25,11-May-25,Delay,1484,2,1-May-25,2,1,Client C,Procurement Person 1
ORD0638,Bhopal,South,Ghaziabad,North,Procurement,Procurement,Submit New Request,2,19-May-25,21-May-25,Delay,1435,2,1-May-25,2,1,Client C,Procurement Person 1
ORD0643,Delhi,North,Haridwar,North,Procurement,Procurement,Submit New Request,2,10-May-25,12-May-25,On Time,1051,2,1-May-25,2,1,Client I,Procurement Person 1
ORD0674,Kolkata,North,Ghaziabad,North,Procurement,Procurement,Submit New Request,2,12-May-25,14-May-25,Delay,1256,2,1-May-25,2,1,Client E,Procurement Person 1
ORD0679,Bhopal,East,Ghaziabad,North,Procurement,Procurement,Submit New Request,2,17-May-25,19-May-25,On Time,747,2,1-May-25,2,1,Client J,Procurement Person 1
ORD0690,Chandigarh,East,Lucknow,North,Procurement,Procurement,Submit New Request,2,20-May-25,22-May-25,Delay,766,2,1-May-25,2,1,Client A,Procurement Person 1
ORD0744,Jaipur,South,Patna,North,Procurement,Procurement,Submit New Request,2,12-May-25,14-May-25,Delay,833,2,1-May-25,2,1,Client I,Procurement Person 1
ORD0746,Bhopal,East,Ghaziabad,North,Procurement,Procurement,Submit New Request,2,22-May-25,24-May-25,On Time,1483,2,1-May-25,2,1,Client E,Procurement Person 1
ORD0753,Vishakhapatnam,West,Lucknow,North,Procurement,Procurement,Submit New Request,2,10-May-25,12-May-25,On Time,1441,2,1-May-25,2,1,Client H,Procurement Person 1
ORD0755,Kolkata,South,Haridwar,North,Procurement,Procurement,Submit New Request,2,19-May-25,21-May-25,On Time,458,2,1-May-25,2,1,Client C,Procurement Person 1
ORD0773,Ahmedabad,East,Jaipur,North,Procurement,Procurement,Submit New Request,2,12-May-25,14-May-25,Delay,1176,2,1-May-25,2,1,Client I,Procurement Person 1
ORD0797,Ranchi,North,Ghaziabad,North,Procurement,Procurement,Submit New Request,2,11-May-25,13-May-25,Delay,1165,2,1-May-25,2,1,Client D,Procurement Person 1
ORD0799,Bhopal,South,Jaipur,North,Procurement,Procurement,Submit New Request,2,11-May-25,13-May-25,On Time,965,2,1-May-25,2,1,Client J,Procurement Person 1
ORD0816,Delhi,East,Lucknow,North,Procurement,Procurement,Submit New Request,2,12-May-25,14-May-25,Delay,460,2,1-May-25,2,1,Client A,Procurement Person 1
ORD0899,Vishakhapatnam,West,Ghaziabad,North,Procurement,Procurement,Submit New Request,2,24-May-25,26-May-25,Delay,814,2,1-May-25,2,1,Client G,Procurement Person 1
ORD0914,Bangalore,South,Ghaziabad,North,Procurement,Procurement,Submit New Request,2,20-May-25,22-May-25,Delay,1067,2,1-May-25,2,1,Client B,Procurement Person 1
ORD0935,Mumbai,West,Jaipur,North,Procurement,Procurement,Submit New Request,2,11-May-25,13-May-25,On Time,817,2,1-May-25,2,1,Client H,Procurement Person 1
ORD0946,Delhi,West,Patna,North,Procurement,Procurement,Submit New Request,2,21-May-25,23-May-25,Delay,454,2,1-May-25,2,1,Client E,Procurement Person 1
ORD0970,Mumbai,South,Jaipur,North,Procurement,Procurement,Submit New Request,2,13-May-25,15-May-25,On Time,310,2,1-May-25,2,1,Client E,Procurement Person 1
ORD0980,Bhopal,West,Ghaziabad,North,Procurement,Procurement,Submit New Request,2,21-May-25,23-May-25,On Time,629,2,1-May-25,2,1,Client I,Procurement Person 1
ORD0987,Chennai,South,Haridwar,North,Procurement,Procurement,Submit New Request,2,16-May-25,18-May-25,On Time,380,2,1-May-25,2,1,Client H,Procurement Person 1
ORD0988,Kolkata,North,Jaipur,North,Procurement,Procurement,Submit New Request,2,17-May-25,19-May-25,On Time,308,2,1-May-25,2,1,Client E,Procurement Person 1
ORD1012,Ranchi,East,Lucknow,North,Procurement,Procurement,Submit New Request,2,19-Jun-25,21-Jun-25,Delay,1343,2,1-Jun-25,2,1,Client D,Procurement Person 1
ORD1019,Ranchi,West,Lucknow,North,Procurement,Procurement,Submit New Request,2,24-Jun-25,26-Jun-25,On Time,979,2,1-Jun-25,2,1,Client C,Procurement Person 1
ORD1039,Kolkata,East,Haridwar,North,Procurement,Procurement,Submit New Request,2,16-Jun-25,18-Jun-25,On Time,697,2,1-Jun-25,2,1,Client H,Procurement Person 1
ORD1041,Nagpur,North,Jaipur,North,Procurement,Procurement,Submit New Request,2,14-Jun-25,16-Jun-25,On Time,1352,2,1-Jun-25,2,1,Client D,Procurement Person 1
ORD1063,Vishakhapatnam,West,Haridwar,North,Procurement,Procurement,Submit New Request,2,17-Jun-25,19-Jun-25,On Time,664,2,1-Jun-25,2,1,Client D,Procurement Person 1
ORD1070,Ahmedabad,North,Haridwar,North,Procurement,Procurement,Submit New Request,2,11-Jun-25,13-Jun-25,On Time,934,2,1-Jun-25,2,1,Client J,Procurement Person 1
ORD1106,Surat,North,Lucknow,North,Procurement,Procurement,Submit New Request,2,18-Jun-25,20-Jun-25,Delay,1205,2,1-Jun-25,2,1,Client J,Procurement Person 1
ORD1108,Ahmedabad,South,Patna,North,Procurement,Procurement,Submit New Request,2,13-Jun-25,15-Jun-25,On Time,1500,2,1-Jun-25,2,1,Client J,Procurement Person 1
ORD1111,Vishakhapatnam,North,Patna,North,Procurement,Procurement,Submit New Request,2,12-Jun-25,14-Jun-25,On Time,344,2,1-Jun-25,2,1,Client I,Procurement Person 1
ORD1113,Nagpur,North,Patna,North,Procurement,Procurement,Submit New Request,2,9-Jun-25,11-Jun-25,On Time,771,2,1-Jun-25,2,1,Client J,Procurement Person 1
ORD1137,Ranchi,South,Lucknow,North,Procurement,Procurement,Submit New Request,2,20-Jun-25,22-Jun-25,Delay,776,2,1-Jun-25,2,1,Client J,Procurement Person 1
ORD1144,Chandigarh,South,Jaipur,North,Procurement,Procurement,Submit New Request,2,20-Jun-25,22-Jun-25,On Time,962,2,1-Jun-25,2,1,Client F,Procurement Person 1
ORD1152,Chandigarh,West,Ghaziabad,North,Procurement,Procurement,Submit New Request,2,22-Jun-25,24-Jun-25,On Time,1492,2,1-Jun-25,2,1,Client C,Procurement Person 1
ORD1157,Ranchi,East,Lucknow,North,Procurement,Procurement,Submit New Request,2,20-Jun-25,22-Jun-25,Delay,1423,2,1-Jun-25,2,1,Client D,Procurement Person 1
ORD1164,Jaipur,East,Patna,North,Procurement,Procurement,Submit New Request,2,19-Jun-25,21-Jun-25,Delay,949,2,1-Jun-25,2,1,Client F,Procurement Person 1
ORD1168,Vishakhapatnam,West,Jaipur,North,Procurement,Procurement,Submit New Request,2,11-Jun-25,13-Jun-25,Delay,870,2,1-Jun-25,2,1,Client D,Procurement Person 1
ORD1233,Jaipur,South,Ghaziabad,North,Procurement,Procurement,Submit New Request,2,13-Jun-25,15-Jun-25,On Time,705,2,1-Jun-25,2,1,Client F,Procurement Person 1
ORD1255,Surat,East,Patna,North,Procurement,Procurement,Submit New Request,2,13-Jun-25,15-Jun-25,On Time,785,2,1-Jun-25,2,1,Client A,Procurement Person 1
ORD1256,Surat,East,Patna,North,Procurement,Procurement,Submit New Request,2,11-Jun-25,13-Jun-25,On Time,358,2,1-Jun-25,2,1,Client I,Procurement Person 1
ORD1262,Kolkata,East,Jaipur,North,Procurement,Procurement,Submit New Request,2,21-Jun-25,23-Jun-25,Delay,797,2,1-Jun-25,2,1,Client F,Procurement Person 1
ORD1284,Vishakhapatnam,West,Ghaziabad,North,Procurement,Procurement,Submit New Request,2,11-Jun-25,13-Jun-25,Delay,623,2,1-Jun-25,2,1,Client D,Procurement Person 1
ORD1310,Bangalore,East,Lucknow,North,Procurement,Procurement,Submit New Request,2,10-Jun-25,12-Jun-25,On Time,1296,2,1-Jun-25,2,1,Client C,Procurement Person 1
ORD1315,Delhi,South,Ghaziabad,North,Procurement,Procurement,Submit New Request,2,10-Jun-25,12-Jun-25,Delay,631,2,1-Jun-25,2,1,Client I,Procurement Person 1
ORD1317,Kolkata,East,Haridwar,North,Procurement,Procurement,Submit New Request,2,23-Jun-25,25-Jun-25,On Time,794,2,1-Jun-25,2,1,Client J,Procurement Person 1
ORD1340,Vishakhapatnam,West,Ghaziabad,North,Procurement,Procurement,Submit New Request,2,9-Jun-25,11-Jun-25,On Time,434,2,1-Jun-25,2,1,Client F,Procurement Person 1
ORD1358,Guwahati,East,Lucknow,North,Procurement,Procurement,Submit New Request,2,17-Jun-25,19-Jun-25,Delay,1370,2,1-Jun-25,2,1,Client F,Procurement Person 1
