Container_ID,TEU_Size,Cargo_Type,Entry_Date,Exit_Date,Expected_Exit_Date,Dwell_Time_Days,On_Time,Occupied_TEU
CNT00358,1,Hazardous,2025-05-04,2025-05-08,2025-05-09,4,True,1
CNT00359,1,Tank,2025-09-19,2025-09-21,2025-09-24,2,True,1
CNT00360,1,Hazardous,2025-09-13,2025-09-16,2025-09-18,3,True,1
CNT00361,1,General,2025-06-16,2025-06-21,2025-06-21,5,True,1
CNT00362,1,General,2025-07-27,2025-08-05,2025-08-01,9,False,1
CNT00363,1,Tank,2025-06-20,2025-07-07,2025-06-25,17,False,1
CNT00364,1,Hazardous,2025-04-19,2025-05-03,2025-04-24,14,False,1
CNT00365,1,Tank,2025-04-03,2025-04-07,2025-04-08,4,True,1
CNT00366,1,General,2025-07-27,2025-08-03,2025-08-01,7,False,1
CNT00367,1,Hazardous,2025-09-07,2025-09-25,2025-09-12,18,False,1
CNT00368,1,General,2025-08-23,2025-08-31,2025-08-28,8,False,1
CNT00369,1,General,2025-04-26,2025-04-29,2025-05-01,3,True,1
CNT00370,1,Tank,2025-04-19,2025-04-26,2025-04-24,7,False,1
CNT00371,1,Tank,2025-08-16,2025-08-18,2025-08-21,2,True,1
CNT00372,1,Hazardous,2025-05-25,2025-06-01,2025-05-30,7,False,1
CNT00373,1,General,2025-08-08,2025-08-09,2025-08-13,1,True,1
CNT00374,1,General,2025-06-07,2025-06-20,2025-06-12,13,False,1
CNT00375,1,Hazardous,2025-05-04,2025-05-10,2025-05-09,6,False,1
CNT00376,1,General,2025-06-29,2025-07-05,2025-07-04,6,False,1
CNT00377,1,Hazardous,2025-04-18,2025-04-29,2025-04-23,11,False,1
CNT00378,1,Hazardous,2025-06-02,2025-06-08,2025-06-07,6,False,1
CNT00379,1,Reefer,2025-07-04,2025-07-12,2025-07-09,8,False,1
CNT00380,1,Reefer,2025-06-12,2025-06-29,2025-06-17,17,False,1
CNT00381,1,General,2025-05-11,2025-05-16,2025-05-16,5,True,1
CNT00382,1,General,2025-07-22,2025-07-28,2025-07-27,6,False,1
CNT00383,1,General,2025-08-18,2025-08-21,2025-08-23,3,True,1
CNT00384,1,General,2025-09-28,2025-10-12,2025-10-03,14,False,1
CNT00385,1,Tank,2025-06-17,2025-06-27,2025-06-22,10,False,1
CNT00386,1,Reefer,2025-09-04,2025-09-15,2025-09-09,11,False,1
CNT00387,1,Tank,2025-09-15,2025-09-22,2025-09-20,7,False,1
CNT00388,1,Tank,2025-08-14,2025-08-16,2025-08-19,2,True,1
CNT00389,1,General,2025-04-03,2025-04-10,2025-04-08,7,False,1
CNT00390,1,Hazardous,2025-09-18,2025-09-21,2025-09-23,3,True,1
CNT00391,1,Hazardous,2025-08-20,2025-08-25,2025-08-25,5,True,1
CNT00392,1,General,2025-06-16,2025-06-21,2025-06-21,5,True,1
CNT00393,1,Tank,2025-09-17,2025-09-21,2025-09-22,4,True,1
CNT00394,1,Tank,2025-04-27,2025-05-23,2025-05-02,26,False,1
CNT00395,1,Reefer,2025-05-05,2025-05-11,2025-05-10,6,False,1
CNT00396,1,General,2025-06-07,2025-06-08,2025-06-12,1,True,1
CNT00397,1,Hazardous,2025-04-30,2025-05-03,2025-05-05,3,True,1
CNT00398,1,Tank,2025-04-28,2025-05-05,2025-05-03,7,False,1
CNT00399,1,General,2025-08-20,2025-08-23,2025-08-25,3,True,1
CNT00400,1,Tank,2025-05-10,2025-05-18,2025-05-15,8,False,1
CNT00401,1,General,2025-06-09,2025-06-14,2025-06-14,5,True,1
CNT00402,1,Reefer,2025-06-12,2025-06-19,2025-06-17,7,False,1
CNT00403,1,General,2025-09-02,2025-09-04,2025-09-07,2,True,1
CNT00404,1,General,2025-05-24,2025-05-25,2025-05-29,1,True,1
CNT00405,1,Hazardous,2025-06-27,2025-06-30,2025-07-02,3,True,1
CNT00406,1,Hazardous,2025-05-23,2025-05-26,2025-05-28,3,True,1
CNT00407,1,Reefer,2025-09-23,2025-10-06,2025-09-28,13,False,1
CNT00408,1,Reefer,2025-09-10,2025-10-05,2025-09-15,25,False,1
CNT00409,1,Reefer,2025-06-07,2025-06-09,2025-06-12,2,True,1
CNT00410,1,Tank,2025-08-08,2025-08-13,2025-08-13,5,True,1
CNT00411,1,General,2025-08-04,2025-08-05,2025-08-09,1,True,1
CNT00412,1,General,2025-06-04,2025-06-08,2025-06-09,4,True,1
CNT00413,1,Hazardous,2025-04-14,2025-04-24,2025-04-19,10,False,1
CNT00414,1,Reefer,2025-04-24,2025-05-07,2025-04-29,13,False,1
CNT00415,1,Tank,2025-09-10,2025-09-16,2025-09-15,6,False,1
CNT00416,1,General,2025-07-18,2025-07-27,2025-07-23,9,False,1
CNT00417,1,Reefer,2025-06-10,2025-06-24,2025-06-15,14,False,1
CNT00418,1,General,2025-04-12,2025-04-16,2025-04-17,4,True,1
CNT00419,1,General,2025-04-01,2025-04-13,2025-04-06,12,False,1
CNT00420,1,General,2025-06-25,2025-07-08,2025-06-30,13,False,1
CNT00421,1,General,2025-05-04,2025-05-10,2025-05-09,6,False,1
CNT00422,1,Reefer,2025-09-11,2025-09-21,2025-09-16,10,False,1
CNT00423,1,General,2025-06-07,2025-06-23,2025-06-12,16,False,1
CNT00424,1,General,2025-05-12,2025-05-17,2025-05-17,5,True,1
CNT00425,1,General,2025-07-23,2025-07-30,2025-07-28,7,False,1
CNT00426,1,Tank,2025-08-20,2025-09-06,2025-08-25,17,False,1
CNT00427,1,Reefer,2025-09-28,2025-10-23,2025-10-03,25,False,1
CNT00428,1,Tank,2025-07-19,2025-07-23,2025-07-24,4,True,1
CNT00429,1,Reefer,2025-08-22,2025-08-28,2025-08-27,6,False,1
CNT00430,1,Tank,2025-04-03,2025-04-13,2025-04-08,10,False,1
CNT00431,1,Reefer,2025-04-29,2025-05-07,2025-05-04,8,False,1
CNT00432,1,General,2025-04-20,2025-04-21,2025-04-25,1,True,1
CNT00433,1,Hazardous,2025-09-24,2025-10-01,2025-09-29,7,False,1
CNT00434,1,General,2025-05-09,2025-05-18,2025-05-14,9,False,1
CNT00435,1,Reefer,2025-08-18,2025-09-04,2025-08-23,17,False,1
CNT00436,1,General,2025-04-10,2025-04-20,2025-04-15,10,False,1
CNT00437,1,Hazardous,2025-07-04,2025-07-08,2025-07-09,4,True,1
CNT00438,1,General,2025-08-28,2025-09-07,2025-09-02,10,False,1
CNT00439,1,Hazardous,2025-08-20,2025-08-23,2025-08-25,3,True,1
CNT00440,1,General,2025-05-08,2025-05-13,2025-05-13,5,True,1
CNT00441,1,Tank,2025-07-20,2025-07-22,2025-07-25,2,True,1
CNT00442,1,Tank,2025-05-03,2025-05-09,2025-05-08,6,False,1
CNT00443,1,General,2025-04-11,2025-04-15,2025-04-16,4,True,1
CNT00444,1,Tank,2025-06-18,2025-07-07,2025-06-23,19,False,1
CNT00445,1,General,2025-07-03,2025-07-04,2025-07-08,1,True,1
CNT00446,1,General,2025-04-11,2025-04-26,2025-04-16,15,False,1
CNT00447,1,Reefer,2025-07-01,2025-07-03,2025-07-06,2,True,1
CNT00448,1,Hazardous,2025-05-24,2025-05-29,2025-05-29,5,True,1
CNT00449,1,Tank,2025-09-22,2025-09-24,2025-09-27,2,True,1
CNT00450,1,Reefer,2025-06-03,2025-06-11,2025-06-08,8,False,1
CNT00451,1,General,2025-09-18,2025-09-28,2025-09-23,10,False,1
CNT00452,1,General,2025-04-27,2025-05-08,2025-05-02,11,False,1
CNT00453,1,Tank,2025-06-30,2025-07-09,2025-07-05,9,False,1
CNT00454,1,General,2025-08-22,2025-08-24,2025-08-27,2,True,1
CNT00455,1,Reefer,2025-07-14,2025-07-17,2025-07-19,3,True,1
CNT00456,1,Reefer,2025-09-06,2025-09-10,2025-09-11,4,True,1
CNT00457,1,Hazardous,2025-05-10,2025-05-13,2025-05-15,3,True,1
CNT00458,1,Hazardous,2025-05-31,2025-06-04,2025-06-05,4,True,1
CNT00459,1,General,2025-05-12,2025-05-28,2025-05-17,16,False,1
CNT00460,1,Reefer,2025-05-16,2025-05-21,2025-05-21,5,True,1
CNT00461,1,Reefer,2025-07-15,2025-07-23,2025-07-20,8,False,1
CNT00462,1,Reefer,2025-04-07,2025-04-11,2025-04-12,4,True,1
CNT00463,1,General,2025-05-16,2025-05-18,2025-05-21,2,True,1
CNT00464,1,Hazardous,2025-06-25,2025-06-30,2025-06-30,5,True,1
CNT00465,1,Tank,2025-07-15,2025-07-20,2025-07-20,5,True,1
CNT00466,1,General,2025-09-19,2025-09-22,2025-09-24,3,True,1
CNT00467,1,Tank,2025-06-03,2025-06-09,2025-06-08,6,False,1
CNT00468,1,Tank,2025-06-08,2025-06-09,2025-06-13,1,True,1
CNT00469,1,Reefer,2025-05-11,2025-05-30,2025-05-16,19,False,1
CNT00470,1,Tank,2025-09-27,2025-09-30,2025-10-02,3,True,1
CNT00471,1,General,2025-04-28,2025-05-04,2025-05-03,6,False,1
CNT00472,1,General,2025-07-07,2025-07-13,2025-07-12,6,False,1
CNT00473,1,Hazardous,2025-04-10,2025-04-13,2025-04-15,3,True,1
CNT00474,1,Hazardous,2025-07-30,2025-08-01,2025-08-04,2,True,1
CNT00475,1,General,2025-05-27,2025-06-01,2025-06-01,5,True,1
CNT00476,1,General,2025-05-22,2025-05-28,2025-05-27,6,False,1
CNT00477,1,Hazardous,2025-07-27,2025-08-02,2025-08-01,6,False,1
CNT00478,1,Reefer,2025-06-29,2025-07-09,2025-07-04,10,False,1
CNT00479,1,Tank,2025-06-18,2025-06-19,2025-06-23,1,True,1
CNT00480,1,General,2025-05-29,2025-06-05,2025-06-03,7,False,1
CNT00481,1,Tank,2025-05-28,2025-06-02,2025-06-02,5,True,1
CNT00482,1,Tank,2025-04-07,2025-04-08,2025-04-12,1,True,1
CNT00483,1,Tank,2025-09-16,2025-09-17,2025-09-21,1,True,1
CNT00484,1,General,2025-05-20,2025-05-30,2025-05-25,10,False,1
CNT00485,1,General,2025-07-12,2025-07-15,2025-07-17,3,True,1
CNT00486,1,General,2025-06-24,2025-07-02,2025-06-29,8,False,1
CNT00487,1,General,2025-06-11,2025-06-12,2025-06-16,1,True,1
CNT00488,1,Reefer,2025-04-18,2025-04-21,2025-04-23,3,True,1
CNT00489,1,General,2025-06-11,2025-06-27,2025-06-16,16,False,1
CNT00490,1,Tank,2025-06-29,2025-07-02,2025-07-04,3,True,1
CNT00491,1,Tank,2025-09-12,2025-09-22,2025-09-17,10,False,1
CNT00492,1,Hazardous,2025-08-09,2025-08-11,2025-08-14,2,True,1
CNT00493,1,Hazardous,2025-07-12,2025-07-18,2025-07-17,6,False,1
CNT00494,1,General,2025-09-21,2025-09-23,2025-09-26,2,True,1
CNT00495,1,General,2025-08-16,2025-08-19,2025-08-21,3,True,1
CNT00496,1,Hazardous,2025-06-24,2025-06-30,2025-06-29,6,False,1
CNT00497,1,General,2025-04-08,2025-04-27,2025-04-13,19,False,1
CNT00498,1,General,2025-04-30,2025-05-10,2025-05-05,10,False,1
CNT00499,1,General,2025-06-06,2025-06-08,2025-06-11,2,True,1
CNT00500,1,Hazardous,2025-05-16,2025-05-18,2025-05-21,2,True,1
CNT00501,1,Tank,2025-08-27,2025-08-30,2025-09-01,3,True,1
CNT00502,1,Hazardous,2025-06-07,2025-06-10,2025-06-12,3,True,1
CNT00503,1,General,2025-04-10,2025-04-20,2025-04-15,10,False,1
CNT00504,1,Reefer,2025-04-28,2025-05-05,2025-05-03,7,False,1
CNT00505,1,Hazardous,2025-08-31,2025-09-06,2025-09-05,6,False,1
CNT00506,1,Reefer,2025-07-21,2025-07-22,2025-07-26,1,True,1
CNT00507,1,Tank,2025-06-28,2025-07-04,2025-07-03,6,False,1
CNT00508,1,Hazardous,2025-06-20,2025-06-25,2025-06-25,5,True,1
CNT00509,1,Tank,2025-07-21,2025-07-31,2025-07-26,10,False,1
CNT00510,1,General,2025-09-03,2025-09-09,2025-09-08,6,False,1
CNT00511,1,General,2025-08-09,2025-08-13,2025-08-14,4,True,1
CNT00512,1,Tank,2025-04-30,2025-05-09,2025-05-05,9,False,1
CNT00513,1,Hazardous,2025-07-08,2025-07-12,2025-07-13,4,True,1
CNT00514,1,General,2025-08-26,2025-08-29,2025-08-31,3,True,1
CNT00515,1,Tank,2025-05-19,2025-05-23,2025-05-24,4,True,1
CNT00516,1,Tank,2025-06-05,2025-06-07,2025-06-10,2,True,1
CNT00517,1,Tank,2025-04-12,2025-04-16,2025-04-17,4,True,1
CNT00518,1,Hazardous,2025-07-21,2025-07-22,2025-07-26,1,True,1
CNT00519,1,General,2025-04-01,2025-04-20,2025-04-06,19,False,1
CNT00520,1,Reefer,2025-08-12,2025-08-13,2025-08-17,1,True,1
CNT00521,1,Hazardous,2025-08-16,2025-08-17,2025-08-21,1,True,1
CNT00522,1,General,2025-09-23,2025-09-26,2025-09-28,3,True,1
CNT00523,1,General,2025-09-19,2025-09-21,2025-09-24,2,True,1
CNT00524,1,Tank,2025-05-21,2025-05-27,2025-05-26,6,False,1
CNT00525,1,Tank,2025-07-03,2025-07-07,2025-07-08,4,True,1
CNT00526,1,Reefer,2025-07-20,2025-07-23,2025-07-25,3,True,1
CNT00527,1,General,2025-04-18,2025-04-19,2025-04-23,1,True,1
CNT00528,1,General,2025-09-18,2025-09-22,2025-09-23,4,True,1
CNT00529,1,Hazardous,2025-06-24,2025-07-05,2025-06-29,11,False,1
CNT00530,1,Reefer,2025-09-07,2025-09-09,2025-09-12,2,True,1
CNT00531,1,General,2025-06-20,2025-07-12,2025-06-25,22,False,1
CNT00532,1,Tank,2025-09-17,2025-10-01,2025-09-22,14,False,1
CNT00533,1,Tank,2025-05-02,2025-05-04,2025-05-07,2,True,1
CNT00534,1,Reefer,2025-06-16,2025-06-18,2025-06-21,2,True,1
CNT00535,1,Tank,2025-08-08,2025-08-14,2025-08-13,6,False,1
CNT00536,1,Tank,2025-06-19,2025-06-26,2025-06-24,7,False,1
CNT00537,1,Reefer,2025-09-18,2025-09-24,2025-09-23,6,False,1
CNT00538,1,Tank,2025-07-14,2025-07-18,2025-07-19,4,True,1
CNT00539,1,Tank,2025-06-23,2025-07-01,2025-06-28,8,False,1
CNT00540,1,General,2025-07-13,2025-07-16,2025-07-18,3,True,1
CNT00541,1,General,2025-09-26,2025-10-03,2025-10-01,7,False,1
CNT00542,1,General,2025-06-15,2025-06-22,2025-06-20,7,False,1
CNT00543,1,Tank,2025-08-20,2025-09-01,2025-08-25,12,False,1
CNT00544,1,General,2025-05-03,2025-05-11,2025-05-08,8,False,1
CNT00545,1,Reefer,2025-05-20,2025-05-27,2025-05-25,7,False,1
CNT00546,1,General,2025-07-17,2025-07-28,2025-07-22,11,False,1
CNT00547,1,Tank,2025-09-18,2025-09-19,2025-09-23,1,True,1
CNT00548,1,Hazardous,2025-07-07,2025-07-15,2025-07-12,8,False,1
CNT00549,1,Reefer,2025-09-21,2025-09-30,2025-09-26,9,False,1
CNT00550,1,Tank,2025-05-15,2025-05-19,2025-05-20,4,True,1
CNT00551,1,Reefer,2025-09-05,2025-09-06,2025-09-10,1,True,1
CNT00552,1,Reefer,2025-08-24,2025-09-19,2025-08-29,26,False,1
CNT00553,1,Hazardous,2025-06-17,2025-06-22,2025-06-22,5,True,1
CNT00554,1,General,2025-07-13,2025-07-20,2025-07-18,7,False,1
CNT00555,1,General,2025-08-19,2025-08-26,2025-08-24,7,False,1
CNT00556,1,Reefer,2025-04-01,2025-04-14,2025-04-06,13,False,1
CNT00557,1,Tank,2025-06-17,2025-06-27,2025-06-22,10,False,1
CNT00558,1,Tank,2025-06-13,2025-06-16,2025-06-18,3,True,1
CNT00559,1,Tank,2025-05-24,2025-05-31,2025-05-29,7,False,1
CNT00560,1,Hazardous,2025-07-20,2025-07-23,2025-07-25,3,True,1
CNT00561,1,Tank,2025-08-27,2025-09-02,2025-09-01,6,False,1
CNT00562,1,General,2025-09-03,2025-09-06,2025-09-08,3,True,1
CNT00563,1,General,2025-09-15,2025-09-22,2025-09-20,7,False,1
CNT00564,1,Tank,2025-06-22,2025-06-26,2025-06-27,4,True,1
CNT00565,1,Reefer,2025-07-29,2025-08-08,2025-08-03,10,False,1
CNT00566,1,Hazardous,2025-07-23,2025-07-24,2025-07-28,1,True,1
CNT00567,1,General,2025-07-23,2025-07-30,2025-07-28,7,False,1
CNT00568,1,General,2025-09-20,2025-09-25,2025-09-25,5,True,1
CNT00569,1,Hazardous,2025-05-25,2025-06-10,2025-05-30,16,False,1
CNT00570,1,Hazardous,2025-08-09,2025-08-14,2025-08-14,5,True,1
CNT00571,1,General,2025-07-31,2025-08-18,2025-08-05,18,False,1
CNT00572,1,General,2025-05-14,2025-05-16,2025-05-19,2,True,1
CNT00573,1,General,2025-09-16,2025-09-17,2025-09-21,1,True,1
CNT00574,1,Tank,2025-04-22,2025-04-27,2025-04-27,5,True,1
CNT00575,1,General,2025-06-12,2025-06-23,2025-06-17,11,False,1
CNT00576,1,Tank,2025-08-10,2025-08-12,2025-08-15,2,True,1
CNT00577,1,Hazardous,2025-09-17,2025-09-20,2025-09-22,3,True,1
CNT00578,1,General,2025-09-10,2025-09-13,2025-09-15,3,True,1
CNT00579,1,Reefer,2025-09-06,2025-09-17,2025-09-11,11,False,1
CNT00580,1,Hazardous,2025-06-25,2025-06-27,2025-06-30,2,True,1
CNT00581,1,General,2025-04-24,2025-05-08,2025-04-29,14,False,1
CNT00582,1,Hazardous,2025-05-31,2025-06-04,2025-06-05,4,True,1
CNT00583,1,Tank,2025-09-20,2025-10-08,2025-09-25,18,False,1
CNT00584,1,Tank,2025-06-19,2025-06-23,2025-06-24,4,True,1
CNT00585,1,Hazardous,2025-05-28,2025-06-04,2025-06-02,7,False,1
CNT00586,1,General,2025-05-21,2025-06-02,2025-05-26,12,False,1
CNT00587,1,General,2025-05-08,2025-05-17,2025-05-13,9,False,1
CNT00588,1,Hazardous,2025-04-07,2025-04-19,2025-04-12,12,False,1
CNT00589,1,Hazardous,2025-04-12,2025-04-14,2025-04-17,2,True,1
CNT00590,1,Tank,2025-06-02,2025-06-09,2025-06-07,7,False,1
CNT00591,1,General,2025-07-31,2025-08-11,2025-08-05,11,False,1
CNT00592,1,General,2025-09-04,2025-09-05,2025-09-09,1,True,1
CNT00593,1,Tank,2025-04-19,2025-04-26,2025-04-24,7,False,1
CNT00594,1,General,2025-07-26,2025-07-29,2025-07-31,3,True,1
CNT00595,1,General,2025-07-16,2025-07-19,2025-07-21,3,True,1
CNT00596,1,Tank,2025-09-09,2025-09-16,2025-09-14,7,False,1
CNT00597,1,Tank,2025-08-26,2025-09-02,2025-08-31,7,False,1
CNT00598,1,General,2025-05-20,2025-05-24,2025-05-25,4,True,1
CNT00599,1,General,2025-09-26,2025-10-04,2025-10-01,8,False,1
CNT00600,1,Reefer,2025-07-08,2025-07-16,2025-07-13,8,False,1
CNT00601,1,Reefer,2025-08-05,2025-08-07,2025-08-10,2,True,1
CNT00602,1,General,2025-07-12,2025-07-15,2025-07-17,3,True,1
CNT00603,1,Tank,2025-06-02,2025-06-03,2025-06-07,1,True,1
CNT00604,1,General,2025-05-08,2025-05-15,2025-05-13,7,False,1
CNT00605,1,Tank,2025-09-15,2025-09-21,2025-09-20,6,False,1
CNT00606,1,Tank,2025-09-24,2025-09-27,2025-09-29,3,True,1
CNT00607,1,Reefer,2025-04-02,2025-04-08,2025-04-07,6,False,1
CNT00608,1,Reefer,2025-04-28,2025-05-02,2025-05-03,4,True,1
CNT00609,1,Tank,2025-07-18,2025-08-03,2025-07-23,16,False,1
CNT00610,1,Tank,2025-05-27,2025-06-06,2025-06-01,10,False,1
CNT00611,1,Tank,2025-05-16,2025-05-17,2025-05-21,1,True,1
CNT00612,1,Hazardous,2025-09-26,2025-09-29,2025-10-01,3,True,1
CNT00613,1,Reefer,2025-08-11,2025-08-15,2025-08-16,4,True,1
CNT00614,1,General,2025-07-28,2025-08-22,2025-08-02,25,False,1
CNT00615,1,Hazardous,2025-04-13,2025-04-18,2025-04-18,5,True,1
CNT00616,1,General,2025-08-21,2025-08-29,2025-08-26,8,False,1
CNT00617,1,Tank,2025-06-03,2025-06-08,2025-06-08,5,True,1
CNT00618,1,General,2025-05-02,2025-05-05,2025-05-07,3,True,1
CNT00619,1,General,2025-07-26,2025-07-29,2025-07-31,3,True,1
CNT00620,1,General,2025-05-05,2025-05-07,2025-05-10,2,True,1
CNT00621,1,General,2025-07-28,2025-08-02,2025-08-02,5,True,1
CNT00622,1,Reefer,2025-09-18,2025-09-30,2025-09-23,12,False,1
CNT00623,1,Reefer,2025-08-14,2025-08-19,2025-08-19,5,True,1
CNT00624,1,Tank,2025-08-22,2025-08-27,2025-08-27,5,True,1
CNT00625,1,General,2025-08-31,2025-09-04,2025-09-05,4,True,1
CNT00626,1,General,2025-06-21,2025-07-03,2025-06-26,12,False,1
CNT00627,1,Hazardous,2025-07-23,2025-07-26,2025-07-28,3,True,1
CNT00628,1,General,2025-09-04,2025-09-05,2025-09-09,1,True,1
CNT00629,1,General,2025-08-08,2025-08-11,2025-08-13,3,True,1
CNT00630,1,General,2025-07-19,2025-08-08,2025-07-24,20,False,1
CNT00631,1,Hazardous,2025-08-19,2025-08-21,2025-08-24,2,True,1
CNT00632,1,General,2025-07-24,2025-07-29,2025-07-29,5,True,1
CNT00633,1,Tank,2025-05-11,2025-05-19,2025-05-16,8,False,1
CNT00634,1,General,2025-07-31,2025-08-17,2025-08-05,17,False,1
CNT00635,1,General,2025-07-25,2025-07-28,2025-07-30,3,True,1
CNT00636,1,General,2025-06-06,2025-06-07,2025-06-11,1,True,1
CNT00637,1,Tank,2025-06-03,2025-06-20,2025-06-08,17,False,1
CNT00638,1,Reefer,2025-09-11,2025-09-22,2025-09-16,11,False,1
CNT00639,1,General,2025-06-10,2025-06-16,2025-06-15,6,False,1
CNT00640,1,General,2025-08-12,2025-08-19,2025-08-17,7,False,1
CNT00641,1,General,2025-08-03,2025-08-06,2025-08-08,3,True,1
CNT00642,1,General,2025-09-08,2025-09-11,2025-09-13,3,True,1
CNT00643,1,Reefer,2025-06-01,2025-06-04,2025-06-06,3,True,1
CNT00644,1,Reefer,2025-06-10,2025-06-14,2025-06-15,4,True,1
CNT00645,1,General,2025-07-22,2025-07-31,2025-07-27,9,False,1
CNT00646,1,General,2025-04-20,2025-04-26,2025-04-25,6,False,1
CNT00647,1,Tank,2025-06-13,2025-07-12,2025-06-18,29,False,1
CNT00648,1,General,2025-05-31,2025-06-02,2025-06-05,2,True,1
CNT00649,1,Tank,2025-06-09,2025-06-15,2025-06-14,6,False,1
CNT00650,1,Hazardous,2025-06-25,2025-07-05,2025-06-30,10,False,1
CNT00651,1,Tank,2025-06-21,2025-06-25,2025-06-26,4,True,1
CNT00652,1,Tank,2025-08-17,2025-08-23,2025-08-22,6,False,1
CNT00653,1,Hazardous,2025-04-21,2025-04-30,2025-04-26,9,False,1
CNT00654,1,General,2025-05-06,2025-05-07,2025-05-11,1,True,1
CNT00655,1,General,2025-05-09,2025-05-12,2025-05-14,3,True,1
CNT00656,1,Hazardous,2025-05-30,2025-06-01,2025-06-04,2,True,1
CNT00657,1,General,2025-07-08,2025-07-10,2025-07-13,2,True,1
CNT00658,1,Tank,2025-09-25,2025-09-27,2025-09-30,2,True,1
CNT00659,1,Reefer,2025-05-10,2025-05-16,2025-05-15,6,False,1
CNT00660,1,General,2025-09-28,2025-10-04,2025-10-03,6,False,1
CNT00661,1,Hazardous,2025-05-25,2025-05-27,2025-05-30,2,True,1
CNT00662,1,General,2025-04-17,2025-04-28,2025-04-22,11,False,1
CNT00663,1,Tank,2025-07-16,2025-07-19,2025-07-21,3,True,1
CNT00664,1,Tank,2025-07-14,2025-07-22,2025-07-19,8,False,1
CNT00665,1,General,2025-06-24,2025-06-25,2025-06-29,1,True,1
CNT00666,1,Reefer,2025-08-17,2025-08-26,2025-08-22,9,False,1
CNT00667,1,General,2025-07-29,2025-08-12,2025-08-03,14,False,1
CNT00668,1,Hazardous,2025-07-16,2025-07-22,2025-07-21,6,False,1
CNT00669,1,Tank,2025-04-16,2025-04-18,2025-04-21,2,True,1
CNT00670,1,General,2025-05-23,2025-05-29,2025-05-28,6,False,1
CNT00671,1,General,2025-07-17,2025-08-11,2025-07-22,25,False,1
CNT00672,1,Hazardous,2025-07-09,2025-07-10,2025-07-14,1,True,1
CNT00673,1,Hazardous,2025-08-28,2025-09-05,2025-09-02,8,False,1
CNT00674,1,General,2025-09-26,2025-09-27,2025-10-01,1,True,1
CNT00675,1,Tank,2025-04-06,2025-04-11,2025-04-11,5,True,1
CNT00676,1,General,2025-08-26,2025-08-31,2025-08-31,5,True,1
CNT00677,1,Reefer,2025-07-07,2025-07-17,2025-07-12,10,False,1
CNT00678,1,General,2025-08-01,2025-08-03,2025-08-06,2,True,1
CNT00679,1,Hazardous,2025-04-02,2025-04-04,2025-04-07,2,True,1
CNT00680,1,General,2025-06-30,2025-07-01,2025-07-05,1,True,1
CNT00681,1,General,2025-06-16,2025-06-24,2025-06-21,8,False,1
CNT00682,1,Reefer,2025-07-09,2025-07-17,2025-07-14,8,False,1
CNT00683,1,General,2025-07-17,2025-07-23,2025-07-22,6,False,1
CNT00684,1,General,2025-08-16,2025-09-04,2025-08-21,19,False,1
CNT00685,1,General,2025-08-18,2025-09-05,2025-08-23,18,False,1
CNT00686,1,General,2025-09-02,2025-09-07,2025-09-07,5,True,1
CNT00687,1,Tank,2025-05-27,2025-06-03,2025-06-01,7,False,1
CNT00688,1,Tank,2025-08-03,2025-08-09,2025-08-08,6,False,1
CNT00689,1,General,2025-05-27,2025-05-31,2025-06-01,4,True,1
CNT00690,1,General,2025-06-09,2025-06-14,2025-06-14,5,True,1
CNT00691,1,Tank,2025-07-21,2025-07-25,2025-07-26,4,True,1
CNT00692,1,Reefer,2025-08-03,2025-08-05,2025-08-08,2,True,1
CNT00693,1,Hazardous,2025-04-08,2025-04-12,2025-04-13,4,True,1
CNT00694,1,Tank,2025-07-09,2025-07-12,2025-07-14,3,True,1
CNT00695,1,Reefer,2025-06-26,2025-07-06,2025-07-01,10,False,1
CNT00696,1,Tank,2025-09-19,2025-09-26,2025-09-24,7,False,1
CNT00697,1,Tank,2025-09-21,2025-10-02,2025-09-26,11,False,1
CNT00698,1,Hazardous,2025-07-13,2025-07-21,2025-07-18,8,False,1
CNT00699,1,General,2025-05-13,2025-05-20,2025-05-18,7,False,1
CNT00700,1,Reefer,2025-07-29,2025-07-31,2025-08-03,2,True,1
CNT00701,1,General,2025-05-03,2025-05-11,2025-05-08,8,False,1
CNT00702,1,Reefer,2025-09-07,2025-09-13,2025-09-12,6,False,1
CNT00703,1,Hazardous,2025-08-15,2025-08-24,2025-08-20,9,False,1
CNT00704,1,Hazardous,2025-04-07,2025-04-16,2025-04-12,9,False,1
CNT00705,1,General,2025-07-10,2025-07-15,2025-07-15,5,True,1
CNT00706,1,General,2025-08-30,2025-09-04,2025-09-04,5,True,1
CNT00707,1,Hazardous,2025-08-23,2025-08-25,2025-08-28,2,True,1
CNT00708,1,Tank,2025-09-17,2025-09-26,2025-09-22,9,False,1
CNT00709,1,Reefer,2025-04-07,2025-04-11,2025-04-12,4,True,1
CNT00710,1,Tank,2025-04-22,2025-05-03,2025-04-27,11,False,1
CNT00711,1,General,2025-09-12,2025-09-20,2025-09-17,8,False,1
CNT00712,1,Tank,2025-07-19,2025-07-21,2025-07-24,2,True,1
CNT00713,1,General,2025-05-05,2025-05-10,2025-05-10,5,True,1
CNT00714,1,Hazardous,2025-07-28,2025-08-07,2025-08-02,10,False,1
CNT00715,1,General,2025-05-17,2025-05-24,2025-05-22,7,False,1
CNT00716,1,General,2025-04-13,2025-04-17,2025-04-18,4,True,1
