Market,City,Item Name,CFS,Delivery Date,Route,Container Type,Utilization (%),Planned Start Date,Planned Start Time,Actual Start Date,Actual Start Time,ETA Date,ETA Time,Actual Delivery Date,Actual Delivery Time,Delay (minutes),Deviation Status,Route Allocation,Mode of Transport,Total Delivery Time (hrs),Client Name,Vehicle ID,ETA DateTime,Route Deviation (%)
HR009019,Kaithal,Perfect Plus,"Indore, Telangana",2025-06-30,"Route: Indore, Telangana Ã‚Â¢ Kaithal via NH-52",FEU,84.0,2025-06-02,00:57:00,2025-06-02,01:17:00,2025-06-02,22:57:00,2025-06-02,22:57:00,00:00:00,On time,NH-52,road,21.6666666666666,Amazon India,VEH0279,2025-06-02 22:57:00,0.0
RJ029052,Sikar,Chetak-OPC,"Kanpur, Gujarat",2025-06-08,"Route: Kanpur, Gujarat Ã‚Â¢ Sikar via NH-52",TEU,79.0,2025-06-02,00:55:00,2025-06-02,02:21:00,2025-06-03,23:55:00,2025-06-04,09:55:00,23:03:00,Delay,NH-52,road,55.5666666666666,Godrej Agrovet,VEH0268,2025-06-03 23:55:00,27.12
TG016024,Mancherial,Perfect Plus,"Hyderabad, Bihar",2025-06-15,"Route: Hyderabad, Bihar Ã‚Â¢ Mancherial via NH-52",TEU,61.0,2025-06-02,00:17:00,2025-06-01,23:47:00,2025-06-03,02:17:00,2025-06-03,02:23:00,00:06:00,Delay,NH-52,road,26.6,Nestle India,VEH0229,2025-06-03 02:17:00,0.57
UP032018,HAMIRPUR,Samrat,"Guwahati, Rajasthan",2025-06-19,"Route: Guwahati, Rajasthan Ã‚Â¢ HAMIRPUR via NH-52",TEU,74.0,2025-06-02,01:30:00,2025-06-02,01:36:00,2025-06-03,23:30:00,2025-06-04,00:28:00,00:58:00,Delay,NH-52,road,46.8666666666666,Reliance Retail,VEH0202,2025-06-03 23:30:00,3.1
UP068028,SONBHADRA,Perfect Plus,"Kochi, Jharkhand",2025-06-19,"Route: Kochi, Jharkhand Ã‚Â¢ SONBHADRA via NH-52",TEU,78.5,2025-06-02,01:05:00,2025-06-02,00:41:00,2025-06-02,22:05:00,2025-06-02,22:11:00,00:06:00,Delay,NH-52,road,21.5,Amazon India,VEH0259,2025-06-02 22:05:00,0.71
WB015046,Uttar Dinajpur,Perfect Plus-PCC,"Jodhpur, Madhya Pradesh",2025-06-15,"Route: Jodhpur, Madhya Pradesh Ã‚Â¢ Uttar Dinajpur via NH-52",TEU,77.0,2025-06-01,22:07:00,2025-06-01,22:40:00,2025-06-03,01:07:00,2025-06-03,01:07:00,00:00:00,On time,NH-52,road,26.45,ITC Ltd.,VEH0290,2025-06-03 01:07:00,0.0
HR012044,Mahendragarh,Chetak-PPC,"Amritsar, Jharkhand",2025-06-15,"Route: Amritsar, Jharkhand Ã‚Â¢ Mahendragarh via NH-53",FEU,64.0,2025-06-02,00:34:00,2025-06-02,01:19:00,2025-06-03,22:34:00,2025-06-03,22:34:00,00:00:00,On time,NH-53,road,45.25,Godrej Agrovet,VEH0263,2025-06-03 22:34:00,0.0
MP010005,Chhatarpur,Samrat,"Amritsar, Assam",2025-06-15,"Route: Amritsar, Assam Ã‚Â¢ Chhatarpur via NH-53",TEU,92.0,2025-06-01,21:32:00,2025-06-01,22:05:00,2025-06-03,00:32:00,2025-06-03,01:28:00,00:56:00,Delay,NH-53,road,27.3833333333333,Reliance Retail,VEH0273,2025-06-03 00:32:00,5.14
RJ007215,Bhilwara,Chetak-PPC,"Coimbatore, Telangana",2025-06-13,"Route: Coimbatore, Telangana Ã‚Â¢ Bhilwara via NH-53",TEU,63.5,2025-06-01,22:34:00,2025-06-01,23:51:00,2025-06-02,02:34:00,2025-06-02,02:34:00,00:00:00,On time,NH-53,road,2.71666666666666,ITC Ltd.,VEH0278,2025-06-02 02:34:00,0.0
RJ009016,Bundi,Chetak-PPC,"Nashik, Bihar",2025-06-20,"Route: Nashik, Bihar Ã‚Â¢ Bundi via NH-54",TEU,76.0,2025-06-01,23:58:00,2025-06-02,00:29:00,2025-06-02,21:58:00,2025-06-02,22:18:00,00:20:00,Delay,NH-54,road,21.8166666666666,BigBasket,VEH0279,2025-06-02 21:58:00,2.31
RJ018141,JALORE,Chetak-PPC,"Bhopal, Bihar",2025-06-08,"Route: Bhopal, Bihar Ã‚Â¢ JALORE via NH-54",TEU,92.0,2025-06-01,23:31:00,2025-06-01,23:14:00,2025-06-03,01:31:00,2025-06-03,02:11:00,00:40:00,Delay,NH-54,road,26.95,Godrej Agrovet,VEH0232,2025-06-03 01:31:00,3.72
WB008031,Howrah,PSC-Unique Plus,"Ahmedabad, Kerala",2025-06-14,"Route: Ahmedabad, Kerala Ã‚Â¢ Howrah via NH-54",TEU,92.0,2025-06-02,00:55:00,2025-06-02,01:41:00,2025-06-02,22:55:00,2025-06-03,08:55:00,22:45:00,Delay,NH-54,road,31.2333333333333,ITC Ltd.,VEH0223,2025-06-02 22:55:00,48.25
GJ028025,Sabarkantha,Chetak-OPC,"Patna, Chhattisgarh",2025-06-26,"Route: Patna, Chhattisgarh Ã‚Â¢ Sabarkantha via NH-56",TEU,98.0,2025-06-02,01:23:00,2025-06-02,01:08:00,2025-06-02,22:23:00,2025-06-03,08:23:00,21:54:00,Delay,NH-56,road,31.25,Amazon India,VEH0220,2025-06-02 22:23:00,48.22
MP022006,Jabalpur,Perfect Plus,"Hyderabad, Punjab",2025-06-16,"Route: Hyderabad, Punjab Ã‚Â¢ Jabalpur via NH-56",FEU,81.5,2025-06-01,23:48:00,2025-06-02,00:03:00,2025-06-02,21:48:00,2025-06-02,22:37:00,00:49:00,Delay,NH-56,road,22.5666666666666,Nestle India,VEH0272,2025-06-02 21:48:00,5.45
UP035032,Jaunpur,Samrat,"Mangalore, Uttar Pradesh",2025-06-20,"Route: Mangalore, Uttar Pradesh Ã‚Â¢ Jaunpur via NH-56",FEU,69.0,2025-06-01,23:14:00,2025-06-02,00:11:00,2025-06-03,21:14:00,2025-06-03,21:14:00,00:00:00,On time,NH-56,road,45.05,Metro Cash & Carry,VEH0248,2025-06-03 21:14:00,0.0
UP071037,VARANASI,Rakshak,"Kochi, Karnataka",2025-06-15,"Route: Kochi, Karnataka Ã‚Â¢ VARANASI via NH-57",FEU,82.0,2025-06-02,00:43:00,2025-06-02,00:19:00,2025-06-03,21:43:00,2025-06-04,07:43:00,21:40:00,Delay,NH-57,road,55.4,Metro Cash & Carry,VEH0241,2025-06-03 21:43:00,27.2
MH010013,Gadchiroli,Chetak-OPC,"Thiruvananthapuram, Maharashtra",2025-06-15,"Route: Thiruvananthapuram, Maharashtra Ã‚Â¢ Gadchiroli via NH-58",FEU,65.5,2025-06-02,00:02:00,2025-06-02,00:33:00,2025-06-03,22:02:00,2025-06-04,08:02:00,21:57:00,Delay,NH-58,road,55.4833333333333,BigBasket,VEH0248,2025-06-03 22:02:00,27.15
MH014035,Jalna,Perfect Plus,"Jodhpur, Andhra Pradesh",2025-06-23,"Route: Jodhpur, Andhra Pradesh Ã‚Â¢ Jalna via NH-58",TEU,89.0,2025-06-02,01:56:00,2025-06-02,02:16:00,2025-06-02,23:56:00,2025-06-03,09:56:00,23:15:00,Delay,NH-58,road,31.6666666666666,HUL,VEH0288,2025-06-02 23:56:00,47.58
MP031019,Neemuch,Perfect Plus,"Vijayawada, Tamil Nadu",2025-06-25,"Route: Vijayawada, Tamil Nadu Ã‚Â¢ Neemuch via NH-59",TEU,88.0,2025-06-01,23:17:00,2025-06-02,00:31:00,2025-06-03,22:17:00,2025-06-04,08:17:00,21:09:00,Delay,NH-59,road,55.7666666666666,Godrej Agrovet,VEH0212,2025-06-03 22:17:00,27.02
UP035011,Jaunpur,Samrat Advanced,"Mangalore, Uttar Pradesh",2025-06-12,"Route: Mangalore, Uttar Pradesh Ã‚Â¢ Jaunpur via NH-59",FEU,64.0,2025-06-01,21:11:00,2025-06-01,22:14:00,2025-06-03,01:11:00,2025-06-03,02:02:00,00:51:00,Delay,NH-59,road,27.8,Metro Cash & Carry,VEH0257,2025-06-03 01:11:00,4.61
MP036076,Rewa,Perfect Plus,"Kanpur, Punjab",2025-06-10,"Route: Kanpur, Punjab Ã‚Â¢ Rewa via NH-61",TEU,98.0,2025-06-01,22:32:00,2025-06-01,23:24:00,2025-06-03,01:32:00,2025-06-03,01:57:00,00:25:00,Delay,NH-61,road,26.55,Nestle India,VEH0246,2025-06-03 01:32:00,2.37
RJ007368,Bhilwara,Perfect Plus,"Patna, Tamil Nadu",2025-06-21,"Route: Patna, Tamil Nadu Ã‚Â¢ Bhilwara via NH-61",TEU,62.5,2025-06-02,01:39:00,2025-06-02,02:07:00,2025-06-03,23:39:00,2025-06-04,09:39:00,23:18:00,Delay,NH-61,road,55.5333333333333,ITC Ltd.,VEH0239,2025-06-03 23:39:00,27.14
RJ029178,Sikar,Chetak-OPC,"Kanpur, Gujarat",2025-06-10,"Route: Kanpur, Gujarat Ã‚Â¢ Sikar via NH-61",TEU,70.0,2025-06-02,01:11:00,2025-06-02,00:44:00,2025-06-02,22:11:00,2025-06-02,22:11:00,00:00:00,On time,NH-61,road,21.45,Flipkart,VEH0228,2025-06-02 22:11:00,0.0
HR008026,Jind,Chetak-PPC,"Kochi, Punjab",2025-06-14,"Route: Kochi, Punjab Ã‚Â¢ Jind via NH-62",TEU,71.0,2025-06-02,01:46:00,2025-06-02,01:52:00,2025-06-03,23:46:00,2025-06-04,09:46:00,22:07:00,Delay,NH-62,road,55.9,Metro Cash & Carry,VEH0210,2025-06-03 23:46:00,26.96
MP045004,Sidhi,Rakshak,"Jaipur, Rajasthan",2025-06-22,"Route: Jaipur, Rajasthan Ã‚Â¢ Sidhi via NH-62",TEU,99.0,2025-06-01,23:01:00,2025-06-01,23:08:00,2025-06-03,02:01:00,2025-06-03,02:01:00,00:00:00,On time,NH-62,road,26.8833333333333,Godrej Agrovet,VEH0218,2025-06-03 02:01:00,0.0
RJ014017,Dungarpur,Chetak-PPC,"Amritsar, Tamil Nadu",2025-06-24,"Route: Amritsar, Tamil Nadu Ã‚Â¢ Dungarpur via NH-62",TEU,68.0,2025-06-02,00:10:00,2025-06-02,01:35:00,2025-06-02,23:10:00,2025-06-02,23:29:00,00:19:00,Delay,NH-62,road,21.9,Nestle India,VEH0283,2025-06-02 23:10:00,2.18
UP058018,PRATAPGARH,Samrat,"Guwahati, Maharashtra",2025-06-27,"Route: Guwahati, Maharashtra Ã‚Â¢ PRATAPGARH via NH-62",FEU,98.0,2025-06-02,01:11:00,2025-06-02,00:50:00,2025-06-03,22:11:00,2025-06-04,08:11:00,21:07:00,Delay,NH-62,road,55.35,Nestle India,VEH0248,2025-06-03 22:11:00,27.23
MP043005,Sheopur,Perfect Plus,"Surat, Madhya Pradesh",2025-06-27,"Route: Surat, Madhya Pradesh Ã‚Â¢ Sheopur via NH-63",TEU,79.0,2025-06-01,23:23:00,2025-06-02,00:45:00,2025-06-02,22:23:00,2025-06-03,08:23:00,21:27:00,Delay,NH-63,road,31.6333333333333,Nestle India,VEH0238,2025-06-02 22:23:00,47.63
RJ026114,Pratapgarh,Chetak-PPC,"Coimbatore, Telangana",2025-06-19,"Route: Coimbatore, Telangana Ã‚Â¢ Pratapgarh via NH-63",TEU,94.0,2025-06-01,22:42:00,2025-06-01,22:24:00,2025-06-03,00:42:00,2025-06-03,00:42:00,00:00:00,On time,NH-63,road,26.3,BigBasket,VEH0298,2025-06-03 00:42:00,0.0
UP044045,LAKHIMPUR KHERI,Perfect Plus,"Bhopal, Andhra Pradesh",2025-06-25,"Route: Bhopal, Andhra Pradesh Ã‚Â¢ LAKHIMPUR KHERI via NH-63",FEU,70.0,2025-06-01,21:13:00,2025-06-01,22:20:00,2025-06-02,01:13:00,2025-06-02,01:13:00,00:00:00,On time,NH-63,road,2.88333333333333,Reliance Retail,VEH0286,2025-06-02 01:13:00,0.0
MP014055,Dewas,Perfect Plus,"Ranchi, Jharkhand",2025-06-25,"Route: Ranchi, Jharkhand Ã‚Â¢ Dewas via NH-65",FEU,62.0,2025-06-02,01:53:00,2025-06-02,01:51:00,2025-06-03,22:53:00,2025-06-03,23:33:00,00:40:00,Delay,NH-65,road,45.7,Godrej Agrovet,VEH0276,2025-06-03 22:53:00,2.2
RJ028030,Sawai Madhopur,Perfect Plus,"Mangalore, Punjab",2025-06-14,"Route: Mangalore, Punjab Ã‚Â¢ Sawai Madhopur via NH-65",TEU,64.0,2025-06-01,21:27:00,2025-06-01,21:55:00,2025-06-03,00:27:00,2025-06-03,00:27:00,00:00:00,On time,NH-65,road,26.5333333333333,Nestle India,VEH0205,2025-06-03 00:27:00,0.0
UP070084,Unnao,Perfect Plus,"Ahmedabad, Assam",2025-06-26,"Route: Ahmedabad, Assam Ã‚Â¢ Unnao via NH-65",TEU,74.0,2025-06-01,21:19:00,2025-06-01,22:24:00,2025-06-02,01:19:00,2025-06-02,01:19:00,00:00:00,On time,NH-65,road,2.91666666666666,Metro Cash & Carry,VEH0222,2025-06-02 01:19:00,0.0
BR080003,BR080-Unknown,Samrat,"Thiruvananthapuram, Gujarat",2025-06-27,"Route: Thiruvananthapuram, Gujarat Ã‚Â¢ BR080-Unknown via Rail Line 1002",TEU,99.0,2025-06-02,01:30:00,2025-06-02,01:58:00,2025-06-03,23:30:00,2025-06-03,23:30:00,00:00:00,On time,Rail Line 1002,Rail,45.5333333333333,Nestle India,VEH0231,2025-06-03 23:30:00,0.0
MH022041,Nashik,Perfect Plus,"Amritsar, Telangana",2025-06-10,"Route: Amritsar, Telangana Ã‚Â¢ Nashik via Rail Line 1008",TEU,80.0,2025-06-02,00:16:00,2025-06-02,00:49:00,2025-06-02,22:16:00,2025-06-03,08:16:00,22:01:00,Delay,Rail Line 1008,Rail,31.45,DMart,VEH0277,2025-06-02 22:16:00,47.91
BR010017,East Champaran,Perfect Plus,"Nashik, Rajasthan",2025-06-19,"Route: Nashik, Rajasthan Ã‚Â¢ East Champaran via Rail Line 1011",TEU,94.0,2025-06-01,23:58:00,2025-06-02,01:25:00,2025-06-03,22:58:00,2025-06-04,08:58:00,21:24:00,Delay,Rail Line 1011,Rail,55.55,Nestle India,VEH0280,2025-06-03 22:58:00,27.12
WB015010,Uttar Dinajpur,Perfect Plus-PCC,"Coimbatore, Chhattisgarh",2025-06-15,"Route: Coimbatore, Chhattisgarh Ã‚Â¢ Uttar Dinajpur via Rail Line 1011",TEU,68.0,2025-06-01,22:41:00,2025-06-01,22:31:00,2025-06-03,00:41:00,2025-06-03,00:56:00,00:15:00,Delay,Rail Line 1011,Rail,26.4166666666666,Metro Cash & Carry,VEH0228,2025-06-03 00:41:00,1.43
UP039126,KANPUR,Samrat Advanced,"Kanpur, Jharkhand",2025-06-21,"Route: Kanpur, Jharkhand Ã‚Â¢ KANPUR via Rail Line 1018",TEU,78.0,2025-06-01,23:57:00,2025-06-01,23:36:00,2025-06-03,01:57:00,2025-06-03,01:57:00,00:00:00,On time,Rail Line 1018,Rail,26.35,ITC Ltd.,VEH0283,2025-06-03 01:57:00,0.0
MP015019,Dhar,Chetak-PPC,"Vijayawada, Telangana",2025-06-10,"Route: Vijayawada, Telangana Ã‚Â¢ Dhar via Rail Line 1026",TEU,93.0,2025-06-01,23:21:00,2025-06-01,23:42:00,2025-06-03,02:21:00,2025-06-03,03:00:00,00:39:00,Delay,Rail Line 1026,Rail,27.3,Metro Cash & Carry,VEH0294,2025-06-03 02:21:00,3.59
BR038024,West Champaran,Perfect Plus-PCC,"Coimbatore, Gujarat",2025-06-16,"Route: Coimbatore, Gujarat Ã‚Â¢ West Champaran via Rail Line 1029",TEU,69.0,2025-06-01,23:05:00,2025-06-02,00:31:00,2025-06-03,22:05:00,2025-06-03,23:02:00,00:57:00,Delay,Rail Line 1029,Rail,46.5166666666666,BigBasket,VEH0250,2025-06-03 22:05:00,3.07
BR011009,Gaya,PSC-Unique Plus,"Coimbatore, Assam",2025-06-06,"Route: Coimbatore, Assam Ã‚Â¢ Gaya via Rail Line 1034",TEU,99.0,2025-06-01,22:18:00,2025-06-01,23:34:00,2025-06-02,02:18:00,2025-06-02,02:18:00,00:00:00,On time,Rail Line 1034,Rail,2.73333333333333,ITC Ltd.,VEH0207,2025-06-02 02:18:00,0.0
UP001003,Agra,Rakshak,"Jabalpur, Assam",2025-06-16,"Route: Jabalpur, Assam Ã‚Â¢ Agra via Rail Line 1038",TEU,94.0,2025-06-01,22:42:00,2025-06-01,23:32:00,2025-06-03,01:42:00,2025-06-03,01:42:00,00:00:00,On time,Rail Line 1038,Rail,26.1666666666666,Metro Cash & Carry,VEH0215,2025-06-03 01:42:00,0.0
UP066097,SIDDHARTH NAGAR,Ultimate,"Patna, Chhattisgarh",2025-06-27,"Route: Patna, Chhattisgarh Ã‚Â¢ SIDDHARTH NAGAR via Rail Line 1041",TEU,74.0,2025-06-01,22:09:00,2025-06-01,23:35:00,2025-06-03,02:09:00,2025-06-03,02:09:00,00:00:00,On time,Rail Line 1041,Rail,26.5666666666666,Amazon India,VEH0222,2025-06-03 02:09:00,0.0
BR010033,East Champaran,Perfect Plus,"Nashik, Rajasthan",2025-06-26,"Route: Nashik, Rajasthan Ã‚Â¢ East Champaran via Rail Line 1043",TEU,86.0,2025-06-01,22:27:00,2025-06-01,23:09:00,2025-06-03,01:27:00,2025-06-03,02:00:00,00:33:00,Delay,Rail Line 1043,Rail,26.85,Flipkart,VEH0252,2025-06-03 01:27:00,3.09
WB013190,Nadia,PSC-Unique Plus,"Guwahati, Madhya Pradesh",2025-06-22,"Route: Guwahati, Madhya Pradesh Ã‚Â¢ Nadia via Rail Line 1046",TEU,69.0,2025-06-02,01:07:00,2025-06-02,01:20:00,2025-06-03,23:07:00,2025-06-04,09:07:00,22:01:00,Delay,Rail Line 1046,Rail,55.7833333333333,Godrej Agrovet,VEH0268,2025-06-03 23:07:00,27.02
HR002010,Bhiwani,Chetak-OPC,"Guwahati, Bihar",2025-06-30,"Route: Guwahati, Bihar Ã‚Â¢ Bhiwani via Rail Line 1047",FEU,72.5,2025-06-01,22:56:00,2025-06-01,23:40:00,2025-06-03,01:56:00,2025-06-03,02:52:00,00:56:00,Delay,Rail Line 1047,Rail,27.2,Godrej Agrovet,VEH0286,2025-06-03 01:56:00,5.17
MP034018,RAJGARH,Rakshak,"Mangalore, Punjab",2025-06-28,"Route: Mangalore, Punjab Ã‚Â¢ RAJGARH via Rail Line 1048",TEU,74.0,2025-06-02,00:23:00,2025-06-02,00:01:00,2025-06-03,21:23:00,2025-06-03,21:23:00,00:00:00,On time,Rail Line 1048,Rail,45.3666666666666,DMart,VEH0228,2025-06-03 21:23:00,0.0
UP014043,Bareilly,Ultimate,"Pune, Assam",2025-06-28,"Route: Pune, Assam Ã‚Â¢ Bareilly via Rail Line 1049",FEU,95.5,2025-06-01,22:10:00,2025-06-01,23:39:00,2025-06-03,02:10:00,2025-06-03,02:24:00,00:14:00,Delay,Rail Line 1049,Rail,26.75,Amazon India,VEH0298,2025-06-03 02:10:00,1.31
UP071022,VARANASI,Perfect Plus,"Jabalpur, Uttar Pradesh",2025-06-15,"Route: Jabalpur, Uttar Pradesh Ã‚Â¢ VARANASI via Rail Line 1050",TEU,94.5,2025-06-01,21:48:00,2025-06-01,22:45:00,2025-06-03,00:48:00,2025-06-03,01:09:00,00:21:00,Delay,Rail Line 1050,Rail,26.4,Reliance Retail,VEH0264,2025-06-03 00:48:00,2.0
BR029052,SAHARSA,Perfect Plus,"Pune, Maharashtra",2025-06-11,"Route: Pune, Maharashtra Ã‚Â¢ SAHARSA via Rail Line 1058",FEU,75.0,2025-06-02,00:18:00,2025-06-02,00:10:00,2025-06-02,21:18:00,2025-06-02,21:31:00,00:13:00,Delay,Rail Line 1058,Rail,21.35,DMart,VEH0259,2025-06-02 21:18:00,1.52
BR042005,East Champaran-3,Samrat,"Nashik, Rajasthan",2025-06-30,"Route: Nashik, Rajasthan Ã‚Â¢ East Champaran-3 via Rail Line 1073",TEU,96.0,2025-06-02,01:53:00,2025-06-02,02:51:00,2025-06-03,23:53:00,2025-06-04,00:04:00,00:11:00,Delay,Rail Line 1073,Rail,45.2166666666666,BigBasket,VEH0208,2025-06-03 23:53:00,0.62
MP033005,Raisen,Chetak-PPC,"Kochi, Gujarat",2025-06-29,"Route: Kochi, Gujarat Ã‚Â¢ Raisen via Rail Line 1073",FEU,75.0,2025-06-02,01:47:00,2025-06-02,02:36:00,2025-06-02,23:47:00,2025-06-03,09:47:00,23:33:00,Delay,Rail Line 1073,Rail,31.1833333333333,DMart,VEH0209,2025-06-02 23:47:00,48.32
BR024002,Nalanda,Samrat,"Ranchi, Assam",2025-06-30,"Route: Ranchi, Assam Ã‚Â¢ Nalanda via Rail Line 1077",FEU,82.0,2025-06-01,21:23:00,2025-06-01,22:36:00,2025-06-02,01:23:00,2025-06-02,01:23:00,00:00:00,On time,Rail Line 1077,Rail,2.78333333333333,Godrej Agrovet,VEH0262,2025-06-02 01:23:00,0.0
UP003001,ALLAHABAD,Perfect Plus,"Mangalore, Jharkhand",2025-06-24,"Route: Mangalore, Jharkhand Ã‚Â¢ ALLAHABAD via Rail Line 1083",TEU,94.5,2025-06-02,00:58:00,2025-06-02,01:51:00,2025-06-03,22:58:00,2025-06-04,08:58:00,21:28:00,Delay,Rail Line 1083,Rail,55.1166666666666,Amazon India,VEH0247,2025-06-03 22:58:00,27.33
HR017002,Rewari,Chetak-PPC,"Guwahati, Bihar",2025-06-14,"Route: Guwahati, Bihar Ã‚Â¢ Rewari via Rail Line 1089",TEU,90.0,2025-06-02,00:44:00,2025-06-02,00:20:00,2025-06-02,21:44:00,2025-06-03,07:44:00,21:23:00,Delay,Rail Line 1089,Rail,31.4,DMart,VEH0287,2025-06-02 21:44:00,47.99
UP009027,BAHRAICH,Perfect Plus,"Thiruvananthapuram, Bihar",2025-06-19,"Route: Thiruvananthapuram, Bihar Ã‚Â¢ BAHRAICH via Rail Line 1089",TEU,89.0,2025-06-02,00:54:00,2025-06-02,02:13:00,2025-06-03,23:54:00,2025-06-04,09:54:00,23:33:00,Delay,Rail Line 1089,Rail,55.6833333333333,Amazon India,VEH0292,2025-06-03 23:54:00,27.06
UP002009,ALIGARH,Rakshak,"Thiruvananthapuram, Karnataka",2025-06-09,"Route: Thiruvananthapuram, Karnataka Ã‚Â¢ ALIGARH via Rail Line 1092",TEU,69.0,2025-06-02,02:17:00,2025-06-02,02:15:00,2025-06-02,23:17:00,2025-06-02,23:48:00,00:31:00,Delay,Rail Line 1092,Rail,21.55,Flipkart,VEH0270,2025-06-02 23:17:00,3.62
HR002032,Bhiwani,Chetak-PPC,"Nashik, Andhra Pradesh",2025-06-12,"Route: Nashik, Andhra Pradesh Ã‚Â¢ Bhiwani via NH-44",TEU,85.0,2025-06-01,23:03:00,2025-06-02,00:07:00,2025-06-02,21:03:00,2025-06-02,21:32:00,00:29:00,Delay,NH-44,road,21.4166666666666,HUL,VEH0288,2025-06-02 21:03:00,3.41
HR021007,Yamuna Nagar,Perfect Plus,"Raipur, Chhattisgarh",2025-06-23,"Route: Raipur, Chhattisgarh Ã‚Â¢ Yamuna Nagar via NH-44",TEU,81.5,2025-06-01,22:15:00,2025-06-01,23:32:00,2025-06-03,03:15:00,2025-06-03,03:15:00,00:00:00,On time,NH-44,road,27.7166666666666,Flipkart,VEH0238,2025-06-03 03:15:00,0.0
MH008007,Chandrapur,Rakshak,"Patna, Assam",2025-06-13,"Route: Patna, Assam Ã‚Â¢ Chandrapur via NH-44",TEU,63.0,2025-06-02,00:16:00,2025-06-02,00:12:00,2025-06-03,20:16:00,2025-06-03,20:16:00,00:00:00,On time,NH-44,road,44.0666666666666,BigBasket,VEH0249,2025-06-03 20:16:00,0.0
UP059040,RAE BARELI,Perfect Plus,"Nashik, Gujarat",2025-06-23,"Route: Nashik, Gujarat Ã‚Â¢ RAE BARELI via NH-44",TEU,78.0,2025-06-01,21:28:00,2025-06-01,21:31:00,2025-06-03,01:28:00,2025-06-03,01:28:00,00:00:00,On time,NH-44,road,27.95,Metro Cash & Carry,VEH0292,2025-06-03 01:28:00,0.0
MP006026,Betul,Rakshak,"Jabalpur, Jharkhand",2025-06-13,"Route: Jabalpur, Jharkhand Ã‚Â¢ Betul via NH-45",TEU,96.0,2025-06-01,21:02:00,2025-06-01,21:05:00,2025-06-02,01:02:00,2025-06-02,01:40:00,00:38:00,Delay,NH-45,road,4.58333333333333,Nestle India,VEH0246,2025-06-02 01:02:00,20.82
MP019028,Harda,Chetak-PPC,"Nagpur, Tamil Nadu",2025-06-24,"Route: Nagpur, Tamil Nadu Ã‚Â¢ Harda via NH-45",FEU,100.0,2025-06-02,02:32:00,2025-06-02,03:30:00,2025-06-02,23:32:00,2025-06-02,23:32:00,00:00:00,On time,NH-45,road,20.0333333333333,Metro Cash & Carry,VEH0203,2025-06-02 23:32:00,0.0
RJ008163,Bikaner,Perfect Plus,"Mangalore, Bihar",2025-06-16,"Route: Mangalore, Bihar Ã‚Â¢ Bikaner via NH-45",FEU,94.0,2025-06-02,01:35:00,2025-06-02,02:21:00,2025-06-02,22:35:00,2025-06-03,08:35:00,21:21:00,Delay,NH-45,road,30.2333333333333,DMart,VEH0291,2025-06-02 22:35:00,49.84
RJ031031,Sri Ganganagar,Chetak-PPC,"Amritsar, Punjab",2025-06-29,"Route: Amritsar, Punjab Ã‚Â¢ Sri Ganganagar via NH-45",FEU,97.5,2025-06-01,20:05:00,2025-06-01,21:08:00,2025-06-02,01:05:00,2025-06-02,01:28:00,00:23:00,Delay,NH-45,road,4.33333333333333,ITC Ltd.,VEH0225,2025-06-02 01:05:00,13.33
BR032002,SHEIKHPURA,PSC-Unique Plus,"Hyderabad, Madhya Pradesh",2025-06-13,"Route: Hyderabad, Madhya Pradesh Ã‚Â¢ SHEIKHPURA via NH-46",TEU,97.0,2025-06-02,02:40:00,2025-06-02,03:26:00,2025-06-02,23:40:00,2025-06-03,09:40:00,21:55:00,Delay,NH-46,road,30.2333333333333,Nestle India,VEH0217,2025-06-02 23:40:00,49.84
GJ004045,Banaskantha,Perfect Plus,"Visakhapatnam, Telangana",2025-06-16,"Route: Visakhapatnam, Telangana Ã‚Â¢ Banaskantha via NH-46",TEU,65.0,2025-06-01,22:00:00,2025-06-01,23:29:00,2025-06-03,03:00:00,2025-06-03,03:10:00,00:10:00,Delay,NH-46,road,27.6833333333333,Amazon India,VEH0269,2025-06-03 03:00:00,0.9
MP006014,Betul,Rakshak,"Kanpur, Karnataka",2025-06-09,"Route: Kanpur, Karnataka Ã‚Â¢ Betul via NH-46",TEU,74.5,2025-06-02,01:05:00,2025-06-02,02:27:00,2025-06-02,23:05:00,2025-06-02,23:32:00,00:27:00,Delay,NH-46,road,21.0833333333333,Reliance Retail,VEH0242,2025-06-02 23:05:00,3.21
MP014055,Dewas,Chetak-PPC,"Jodhpur, Assam",2025-06-01,"Route: Jodhpur, Assam Ã‚Â¢ Dewas via NH-46",TEU,95.0,2025-06-01,21:25:00,2025-06-01,22:46:00,2025-06-02,02:25:00,2025-06-02,02:25:00,00:00:00,On time,NH-46,road,3.65,BigBasket,VEH0249,2025-06-02 02:25:00,0.0
UP022016,ETAWAH,Rakshak,"Raipur, Bihar",2025-06-02,"Route: Raipur, Bihar Ã‚Â¢ ETAWAH via NH-46",TEU,82.0,2025-06-01,21:48:00,2025-06-01,23:02:00,2025-06-02,02:48:00,2025-06-02,03:10:00,00:22:00,Delay,NH-46,road,4.13333333333333,Flipkart,VEH0254,2025-06-02 02:48:00,13.36
